timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
21,-1.23,-1.8,9.23,0.1,0.34,0.14
36,-2.64,-1.57,7.09,0.09,0.03,0.15
56,-0.73,-0.42,8.27,0.01,-0.17,0.02
76,0.77,-0.96,11.34,-0.04,-0.06,-0.03
96,3.6,1.91,15.2,0.02,0.46,0.0
117,1.0,-2.61,10.11,0.02,0.17,-0.04
136,1.0,-2.61,10.11,0.01,-0.0,-0.13
156,-4.29,1.61,4.41,0.03,0.13,-0.26
176,-4.29,1.61,4.41,-0.13,-0.32,-0.36
196,-1.99,1.65,13.37,-0.11,0.23,-0.45
216,-0.5,-0.92,9.39,0.03,0.06,-0.31
237,2.03,0.65,5.17,-0.0,-0.16,-0.36
257,2.38,-0.77,11.3,-0.1,-0.12,-0.53
276,2.38,-0.77,11.3,-0.07,0.08,-0.54
296,-4.64,0.5,6.44,0.05,0.12,-0.48
317,-4.64,0.5,6.44,0.02,-0.4,-0.39
336,1.15,0.27,11.61,-0.03,-0.31,-0.44
356,1.23,-2.38,10.96,0.13,0.04,-0.25
377,12.98,-1.8,21.3,0.1,-0.08,-0.26
397,0.27,-1.61,11.88,0.15,0.01,0.29
416,-10.45,-3.91,0.96,0.47,0.42,0.25
437,6.24,-0.57,11.34,0.11,-0.88,0.22
456,2.64,1.49,13.41,0.13,0.02,0.08
476,-9.38,-1.72,4.21,0.42,0.48,0.2
496,-4.25,-0.04,1.19,0.17,-0.59,0.12
517,1.49,-2.14,12.14,0.04,-0.51,-0.1
536,1.49,-2.14,12.14,0.23,0.02,0.17
556,-0.27,-0.54,13.64,0.23,0.29,0.12
576,-0.27,-0.54,13.64,0.25,0.3,0.13
596,-0.11,0.08,7.21,0.16,-0.1,-0.08
616,-0.11,0.08,7.21,0.12,0.04,-0.34
637,-0.23,1.88,11.34,0.04,0.14,-0.49
656,-2.18,2.72,8.2,0.05,0.15,-0.5
676,-6.74,4.79,6.4,0.13,0.19,-0.46
696,4.37,2.34,10.04,-0.04,-0.58,-0.31
716,7.59,-0.88,7.62,0.06,-0.43,-0.26
736,-1.84,-0.73,10.53,0.12,0.0,-0.58
756,6.32,-5.79,11.57,0.2,-0.24,-0.38
777,-1.42,-3.87,9.39,0.32,0.06,-0.31
796,-1.8,-4.94,5.59,0.42,0.02,-0.12
816,-5.74,-1.53,5.48,0.49,-0.04,0.04
836,-5.74,-1.53,5.48,0.64,-0.16,0.49
856,-5.55,-1.38,8.39,0.76,-0.26,0.95
876,-4.48,-3.71,10.91,0.77,-0.39,0.95
897,2.91,-6.13,8.36,0.74,-0.56,0.93
916,-2.14,-4.52,11.42,0.75,-0.24,0.66
936,3.52,-2.49,9.69,0.78,-0.2,0.78
956,3.71,2.34,9.39,0.74,-0.24,0.99
976,3.71,2.34,9.39,0.78,-0.11,1.21
997,2.18,0.84,8.08,0.74,-0.32,1.34
1017,-2.49,0.88,11.0,0.55,-0.18,1.21
1036,-1.23,-0.61,9.58,0.53,-0.06,1.27
1056,-2.3,0.84,9.16,0.43,-0.1,1.14
1076,-2.34,-2.03,11.68,0.37,0.14,1.0
1096,-2.34,-2.03,11.68,0.35,-0.16,0.84
1116,-2.34,-2.03,11.68,0.33,0.14,0.83
1136,-0.92,-0.57,10.84,0.34,0.39,0.76
1157,-2.07,0.54,7.05,0.28,0.12,0.67
1176,2.22,-1.84,10.45,0.23,-0.12,0.58
1196,4.37,-2.11,14.55,0.3,0.06,0.74
1216,4.37,-2.11,14.55,0.36,0.39,0.84
1236,4.37,-2.11,14.55,0.4,0.43,1.3
1256,-1.65,0.19,5.82,0.71,1.02,1.45
1276,-2.53,-1.15,8.31,0.59,0.51,1.35
1296,-0.38,0.77,12.91,0.19,-0.49,1.17
1316,-2.64,-1.68,11.11,0.32,0.21,1.11
1336,-2.61,-2.3,9.54,0.44,0.51,1.35
1357,-1.65,1.99,11.64,0.37,0.49,1.25
