timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
22,-5.21,-2.41,3.87,0.22,-0.07,0.19
41,0.69,-1.57,6.09,0.17,-0.42,0.16
61,2.68,-1.15,15.71,0.01,-0.3,-0.07
81,-1.04,-0.46,6.97,0.03,0.06,0.02
101,-2.07,-0.46,4.75,0.21,0.02,0.23
121,0.0,-0.23,12.98,0.2,-0.13,0.25
141,1.57,-1.15,12.61,0.2,-0.13,0.25
161,-2.91,-0.19,5.29,0.2,-0.13,0.25
181,2.07,-0.61,15.36,0.2,-0.13,0.25
201,3.41,-1.19,15.36,0.02,-0.15,0.03
221,0.34,-1.07,9.88,0.2,0.44,0.31
241,-10.61,0.77,1.53,0.23,0.47,0.33
261,1.95,0.08,8.58,0.06,-0.17,-0.14
281,3.64,0.88,13.64,-0.08,-0.61,-0.31
301,0.08,0.04,10.69,-0.08,-0.61,-0.31
321,-3.56,0.23,7.43,0.16,0.56,0.16
341,-3.56,-1.15,5.82,0.16,0.56,0.16
361,7.74,-1.61,13.25,-0.02,-0.65,0.09
381,-6.32,-0.27,10.65,-0.0,-0.48,0.12
401,1.95,-3.22,7.13,-0.0,-0.48,0.12
421,3.18,0.54,9.89,0.15,-0.43,0.19
441,3.37,-1.8,12.68,0.15,-0.43,0.19
461,-2.26,-0.42,10.19,0.15,-0.43,0.19
481,-4.45,-0.34,6.47,0.18,0.2,0.29
501,0.15,-0.34,8.81,0.05,-0.3,0.31
521,-1.27,-0.42,9.61,0.03,0.02,0.3
541,-1.57,-1.65,6.82,0.09,-0.0,0.32
561,-0.73,-0.57,12.52,0.06,-0.01,0.22
582,0.65,-1.19,9.77,0.06,-0.01,0.22
601,-1.23,1.42,9.85,-0.0,0.07,0.06
621,-0.8,1.04,11.54,-0.02,0.08,0.01
641,-1.19,1.46,9.23,-0.05,-0.0,-0.0
661,0.84,1.49,9.16,-0.06,-0.0,-0.13
681,0.42,-0.19,8.92,-0.06,-0.0,-0.13
702,-2.53,0.65,6.02,-0.07,0.04,-0.21
721,-0.96,-0.23,6.66,-0.03,-0.2,-0.3
