timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
19,0.96,0.23,10.42,0.11,0.01,-0.27
31,0.27,-1.49,10.5,-0.1,-0.1,0.14
51,-0.54,-0.15,11.19,-0.05,-0.03,0.14
72,-0.3,-0.5,8.58,-0.05,0.17,0.09
92,1.53,0.11,9.65,-0.11,-0.02,0.09
111,-1.04,-0.27,10.53,-0.08,0.04,0.11
131,-2.34,0.34,8.7,-0.09,0.11,0.12
151,-0.08,0.0,7.63,-0.14,-0.16,0.12
171,0.69,-0.11,11.64,-0.09,-0.02,0.11
192,-0.5,-1.34,10.53,-0.06,0.17,0.17
211,-0.73,-1.61,8.27,-0.13,0.03,0.14
231,-0.3,-0.3,8.92,-0.1,-0.0,0.2
251,-1.72,-0.65,8.74,-0.08,0.05,0.12
271,-1.72,-0.65,8.74,-0.11,0.08,0.11
291,2.14,-0.84,9.27,-0.15,-0.1,-0.02
311,2.14,-0.84,9.27,-0.16,0.18,-0.03
331,-0.96,1.38,10.77,-0.16,0.13,-0.12
352,-1.23,1.99,8.16,-0.24,-0.01,-0.06
371,-1.42,0.92,9.2,-0.29,0.0,-0.19
391,-1.42,0.92,9.2,-0.26,0.02,-0.26
411,-1.42,0.92,9.2,-0.22,0.05,-0.32
431,-1.42,0.92,9.2,-0.22,0.17,-0.25
451,-1.19,1.61,9.08,-0.25,-0.1,-0.3
471,-1.49,-1.0,8.7,-0.17,-0.04,-0.22
491,-1.49,-1.0,8.7,-0.18,0.07,-0.21
511,-0.34,-1.57,9.27,-0.1,0.01,-0.07
531,-0.34,-1.57,9.27,-0.1,-0.0,-0.05
551,-1.23,-1.46,9.73,-0.08,0.11,0.01
571,-1.23,-1.46,9.73,-0.1,-0.01,0.04
591,-1.11,-1.23,8.43,-0.07,-0.24,0.15
612,-1.07,-1.27,9.89,0.02,-0.03,0.07
631,-1.07,-1.27,9.89,-0.14,0.24,-0.01
651,-1.07,-1.27,9.89,-0.13,-0.03,-0.09
671,-1.61,1.53,7.55,-0.14,-0.07,0.04
691,0.23,0.61,9.34,-0.14,-0.12,0.03
711,-0.54,-0.04,11.41,-0.15,0.07,-0.07
732,-0.04,-0.65,9.16,-0.21,0.06,-0.16
751,-0.04,-0.65,9.16,-0.21,0.04,-0.32
771,-1.42,1.07,7.85,-0.2,0.14,-0.25
791,-0.88,1.65,7.59,-0.28,-0.02,-0.43
811,-0.73,-0.19,9.27,-0.22,-0.01,-0.28
831,-0.73,-0.19,9.27,-0.17,-0.09,-0.3
852,-0.73,-0.19,9.27,-0.17,0.22,-0.24
871,-0.73,-0.19,9.27,-0.22,-0.04,-0.3
891,-0.73,-0.19,9.27,-0.18,-0.09,-0.29
911,-0.73,-0.19,9.27,-0.14,0.18,-0.24
931,-0.73,-0.19,9.27,-0.15,0.1,-0.29
951,-0.57,-0.57,8.62,-0.13,-0.05,-0.18
971,-0.15,0.77,10.04,-0.13,0.05,-0.29
992,-2.45,0.54,7.01,-0.12,0.21,-0.31
1012,1.15,0.54,10.54,-0.18,0.01,-0.27
1031,2.38,-1.53,13.67,-0.1,-0.09,-0.34
1051,-2.57,-0.04,7.77,-0.11,0.32,-0.3
1071,-0.27,0.92,8.35,-0.2,0.0,-0.44
1091,-0.04,-1.19,10.03,-0.08,-0.06,-0.22
1112,0.8,0.0,10.54,-0.09,0.07,-0.29
1132,0.15,0.15,10.77,-0.11,0.12,-0.22
1151,0.15,0.15,10.77,-0.09,-0.1,-0.27
1171,-1.42,-1.23,10.0,-0.07,0.15,-0.28
1192,-1.68,-0.8,9.0,-0.06,0.16,-0.29
1211,-0.08,-1.46,8.42,-0.07,-0.04,-0.17
1232,-1.0,-2.22,9.65,-0.03,-0.03,-0.08
1252,1.68,-2.26,11.22,-0.01,0.02,-0.08
1272,-1.99,-1.34,7.51,0.01,0.13,-0.13
1291,-1.91,0.3,8.04,-0.04,-0.01,-0.04
1312,0.88,-1.27,10.84,-0.02,-0.12,0.03
1331,-0.42,-2.11,9.34,-0.0,0.12,0.05
1351,-1.53,0.19,8.7,-0.04,0.13,0.03
1372,-1.34,-0.88,9.12,-0.02,-0.06,0.11
1392,0.38,-1.04,10.03,-0.04,-0.07,0.06
1411,0.38,-1.04,10.03,-0.11,0.17,-0.02
1431,-1.8,0.5,7.2,-0.2,-0.0,-0.09
1451,-1.8,0.5,7.2,-0.18,-0.15,-0.11
1471,-0.57,-0.84,10.96,-0.15,0.18,-0.25
1491,-1.27,1.61,6.36,-0.35,0.12,-0.5
1510,-0.77,-0.04,10.5,-0.3,0.0,-0.5
1531,-1.11,1.65,8.62,-0.24,0.04,-0.48
1551,-2.53,1.72,8.88,-0.3,0.12,-0.53
1572,1.91,0.3,10.39,-0.32,-0.02,-0.71
1591,0.23,-0.61,10.88,-0.28,0.18,-0.77
1611,-1.76,1.0,9.58,-0.29,0.22,-0.87
1632,0.23,0.15,9.38,-0.27,0.11,-0.82
1652,-1.49,-0.08,9.04,-0.24,0.13,-0.73
1671,1.68,-0.46,11.15,-0.19,0.02,-0.59
1691,-1.07,-1.76,10.07,-0.11,0.17,-0.54
1711,-1.07,-1.76,10.07,-0.13,0.17,-0.45
1731,0.96,-2.3,11.45,-0.06,0.03,-0.41
1751,-0.27,-3.68,10.88,-0.0,0.13,-0.31
1772,-1.84,-1.3,9.23,-0.02,0.17,-0.25
1791,-1.11,-2.76,10.69,0.05,0.19,-0.17
1811,0.0,-0.92,10.41,0.07,-0.04,-0.06
1831,0.0,-0.92,10.41,0.04,0.23,-0.07
1851,0.0,-0.92,10.41,-0.06,0.09,-0.1
1871,3.14,-1.38,12.03,-0.0,-0.17,-0.12
1892,-2.3,1.46,6.97,0.03,0.16,-0.15
1912,-0.19,0.11,8.08,-0.19,0.28,-0.25
1931,-1.46,-1.07,8.82,-0.12,0.01,-0.22
1951,-1.46,-1.07,8.82,-0.1,-0.06,-0.12
1971,-1.46,-1.07,8.82,-0.16,0.07,-0.12
1991,0.3,-0.08,10.46,-0.21,0.11,-0.37
2012,-0.34,-0.92,10.84,-0.23,0.22,-0.41
2031,-0.34,0.19,8.96,-0.25,0.09,-0.51
2051,-0.34,0.19,8.96,-0.29,0.08,-0.53
2071,-2.95,0.69,9.12,-0.3,0.15,-0.64
2091,-2.95,0.69,9.12,-0.31,0.05,-0.68
2111,-2.95,0.69,9.12,-0.31,0.16,-0.86
2131,-0.92,0.61,8.78,-0.38,0.28,-0.87
2151,3.03,-1.0,11.04,-0.41,0.19,-1.02
2172,-0.38,-1.27,9.38,-0.34,0.19,-1.05
2191,-1.19,2.26,10.61,-0.35,0.36,-1.07
2211,0.57,-1.23,10.46,-0.28,0.3,-0.95
2231,1.8,-1.38,11.26,-0.22,0.11,-0.88
2251,-0.54,-1.88,11.72,-0.18,0.41,-0.9
2271,-2.87,-1.53,8.96,-0.17,0.32,-0.77
2291,0.46,-3.33,11.64,-0.09,0.02,-0.8
2311,0.46,-3.33,11.64,-0.11,0.42,-0.63
2331,0.46,-3.33,11.64,-0.12,0.2,-0.69
2351,0.46,-3.33,11.64,0.1,0.16,-0.51
2371,0.46,-3.33,11.64,-0.01,0.37,-0.56
2391,-1.15,-0.96,9.77,-0.04,0.33,-0.58
2411,0.96,-2.49,10.61,0.02,0.12,-0.51
2431,0.96,-2.49,10.61,0.04,0.28,-0.52
2451,-0.54,-0.96,9.42,0.02,0.37,-0.56
2471,-1.91,-1.15,8.5,0.02,0.29,-0.55
2491,-0.57,-0.84,10.69,0.03,0.16,-0.46
2511,2.26,-0.46,13.56,0.1,0.15,-0.53
2532,0.77,-1.42,8.66,0.01,0.33,-0.51
2552,-1.88,0.3,10.92,0.01,0.4,-0.58
2571,-0.92,-1.88,9.58,0.04,0.16,-0.5
2591,-0.92,-1.88,9.58,0.05,0.04,-0.55
2611,-1.19,0.34,9.96,0.03,0.5,-0.57
2631,0.65,-1.84,8.58,0.04,0.37,-0.6
2651,0.65,-1.84,8.58,0.06,0.17,-0.48
2672,-0.96,0.92,8.66,-0.02,0.36,-0.5
2691,2.64,-2.84,12.26,0.08,0.16,-0.5
