timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
22,-2.3,-2.91,6.93,-0.02,-0.14,0.09
40,1.27,2.07,11.5,-0.06,0.02,-0.03
60,1.27,2.07,11.5,-0.05,0.16,0.02
80,1.65,-0.42,9.23,-0.11,-0.19,-0.05
101,1.65,-0.42,9.23,-0.1,0.02,0.02
121,-0.73,-0.11,8.46,-0.12,-0.04,0.02
141,-1.23,-0.73,10.39,-0.05,0.01,0.11
160,-1.49,0.38,9.16,-0.06,-0.12,0.13
180,-1.49,0.38,9.16,-0.06,-0.04,0.17
200,-1.95,0.19,7.7,-0.08,0.14,0.15
220,0.8,-0.8,7.97,-0.08,0.06,0.2
241,0.8,-0.8,7.97,-0.11,-0.08,0.24
260,-1.88,0.08,10.27,-0.12,0.25,0.24
281,-1.19,-0.04,7.43,-0.12,-0.03,0.3
300,-0.84,-0.77,9.31,-0.14,-0.13,0.19
320,-1.23,0.73,9.23,-0.11,0.01,0.25
340,0.73,0.23,10.07,-0.18,0.04,0.11
361,1.3,0.38,9.38,-0.27,0.09,-0.14
380,-1.07,0.19,9.58,-0.27,0.17,-0.25
400,1.76,-0.08,11.19,-0.24,0.07,-0.21
420,-1.27,2.22,7.74,-0.24,0.11,-0.21
440,-0.88,2.3,8.04,-0.29,-0.03,-0.32
461,0.8,1.99,9.3,-0.34,-0.01,-0.37
480,1.34,-0.15,10.39,-0.35,0.05,-0.4
500,-0.27,1.91,9.16,-0.3,-0.02,-0.37
520,0.5,0.23,8.58,-0.28,0.12,-0.38
540,0.77,0.61,10.07,-0.29,0.01,-0.45
560,0.38,-0.96,9.89,-0.33,0.03,-0.53
580,-0.04,-0.46,8.54,-0.29,0.1,-0.56
600,0.23,-0.77,9.96,-0.24,0.04,-0.55
620,0.5,-0.08,9.46,-0.24,0.05,-0.55
640,1.91,0.08,10.34,-0.24,0.05,-0.55
660,0.0,-0.19,10.0,-0.17,0.11,-0.5
680,0.19,-0.54,7.78,-0.17,0.11,-0.5
700,1.38,-0.73,9.61,-0.12,0.03,-0.52
720,1.84,-1.53,12.38,-0.1,0.0,-0.54
741,0.3,-1.19,11.42,-0.01,0.22,-0.52
761,0.0,-1.46,8.5,0.0,0.05,-0.54
780,0.88,-0.3,9.04,-0.02,0.03,-0.54
800,-0.57,-0.54,10.15,-0.02,0.03,-0.54
820,-1.15,-1.76,9.43,0.04,0.12,-0.3
840,0.65,-2.72,9.31,0.04,0.12,-0.3
860,1.38,-2.95,9.46,0.04,0.12,-0.3
881,0.34,-3.45,10.53,0.22,0.09,0.13
900,-0.11,-2.45,9.46,0.22,0.09,0.13
920,-0.08,-1.46,8.92,0.24,-0.0,0.21
940,0.27,-1.19,8.7,0.23,0.05,0.21
960,1.15,-1.3,9.42,0.2,-0.02,0.2
980,-0.04,-1.46,9.85,0.17,0.01,0.11
1001,0.5,-1.11,8.73,0.17,0.01,0.11
1020,-0.92,0.08,9.35,0.15,-0.06,0.12
1040,1.84,-0.69,9.2,0.15,-0.06,0.12
1060,-0.38,0.19,9.38,0.15,-0.06,0.12
1081,0.57,-0.65,10.46,0.15,-0.06,0.12
1100,1.57,-0.84,9.85,0.15,-0.06,0.12
1120,0.11,-1.07,8.84,0.11,-0.0,-0.01
1140,0.8,0.46,9.27,0.11,-0.0,-0.01
1161,-0.04,-0.73,9.23,0.11,-0.0,-0.01
1180,1.46,-0.08,10.35,0.06,-0.01,-0.04
1200,2.18,-0.3,10.53,0.05,-0.04,-0.03
1221,0.77,-0.65,10.46,0.05,-0.04,-0.03
1241,-0.54,0.11,8.31,0.05,-0.04,-0.03
1260,0.38,0.15,8.24,-0.0,-0.06,-0.14
1280,1.19,0.15,10.11,-0.01,-0.06,-0.14
1300,1.27,-0.65,10.46,-0.01,-0.06,-0.14
1320,1.42,-0.73,9.27,-0.01,-0.06,-0.14
1340,1.72,-0.27,8.96,-0.01,0.04,-0.21
1360,-0.54,-0.57,9.38,-0.01,0.04,-0.21
1380,-0.65,-0.23,9.04,-0.03,-0.06,-0.2
