timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
22,1.8,-1.72,8.66,0.2,0.05,-0.16
42,-5.6,0.69,4.56,0.16,0.36,-0.13
62,1.65,-1.42,6.93,0.08,0.08,-0.03
81,1.99,-2.72,9.0,0.21,-0.4,0.26
101,1.46,-2.38,14.25,0.28,0.15,0.26
121,-0.77,-1.42,9.34,0.26,0.21,0.21
142,1.3,-2.11,6.85,0.21,0.14,0.12
162,-1.84,-3.1,7.43,0.26,0.16,0.23
182,-1.23,0.11,6.36,0.25,-0.19,0.35
201,-6.97,-0.88,11.22,0.21,0.15,0.34
221,-1.65,1.49,10.95,0.11,0.03,0.19
241,-1.57,-3.98,6.93,0.21,0.06,0.38
261,6.51,0.23,14.18,0.17,-0.21,0.35
282,-2.41,-3.18,8.5,0.14,-0.35,0.2
301,-2.41,-3.18,8.5,0.04,0.53,0.38
321,3.41,-2.68,8.84,-0.01,-0.38,0.19
341,1.91,-0.46,16.39,0.02,-0.04,0.05
361,-5.32,0.57,5.4,0.01,0.3,0.13
381,-5.32,0.57,5.4,-0.2,-0.2,-0.15
402,-0.84,0.77,12.11,-0.13,-0.15,-0.15
422,-0.04,0.8,9.38,-0.11,0.02,-0.05
441,-0.04,0.8,9.38,-0.16,0.22,-0.21
461,1.76,-0.19,9.2,-0.18,0.01,-0.26
481,1.76,-0.19,9.2,-0.16,-0.1,-0.26
501,1.76,-0.19,9.2,-0.15,0.12,-0.23
521,1.76,-0.19,9.2,-0.14,0.14,-0.28
542,1.57,-2.49,13.14,-0.15,0.31,-0.32
561,1.57,-2.49,13.14,-0.09,-0.39,-0.27
581,1.57,-2.49,13.14,-0.14,0.12,-0.28
601,1.57,-2.49,13.14,-0.13,0.06,-0.37
621,-0.5,-1.76,6.93,-0.04,0.15,-0.28
641,-0.5,-1.76,6.93,-0.06,0.03,-0.35
661,-3.07,-1.04,7.63,-0.11,-0.11,-0.31
682,2.22,-2.41,12.26,-0.12,-0.16,-0.42
701,2.22,-2.41,12.26,0.07,0.17,-0.26
721,-0.69,0.54,11.61,0.04,0.16,-0.33
741,-0.69,0.54,11.61,0.01,0.07,-0.38
761,-2.41,1.65,6.29,0.01,0.08,-0.45
781,-2.41,1.65,6.29,-0.01,-0.13,-0.41
802,-2.41,1.65,6.29,0.09,-0.31,-0.18
821,-2.41,1.65,6.29,0.16,0.17,-0.02
841,-0.8,-1.61,9.58,0.2,0.17,0.11
861,-0.65,-1.57,9.96,0.14,-0.12,0.17
881,4.37,-1.91,9.34,0.2,-0.24,0.33
901,4.37,-1.91,9.34,0.26,0.25,0.41
921,-3.68,-1.88,10.99,0.18,-0.09,0.36
942,-1.65,-1.46,12.48,0.14,-0.44,0.43
961,-1.65,-1.46,12.48,0.39,0.32,0.39
981,-4.6,-2.3,3.95,0.25,0.13,0.36
1001,-0.15,2.03,7.51,0.02,-0.41,0.19
1021,5.13,-2.22,12.26,0.04,-0.32,0.16
1041,5.13,-2.22,12.26,0.15,0.26,0.17
1062,-1.91,-0.69,9.35,0.13,0.12,0.15
1081,-1.91,0.69,10.07,-0.01,-0.12,0.03
1101,-0.34,0.46,12.3,-0.02,0.06,-0.04
1121,3.48,0.11,8.39,0.01,-0.1,0.02
1141,-0.23,0.96,8.66,-0.01,0.11,-0.02
1161,-1.61,0.42,10.15,-0.09,-0.05,-0.11
1181,2.53,-0.69,8.81,-0.1,-0.04,-0.11
1201,-0.34,-0.15,9.46,-0.04,0.12,-0.12
1221,-0.19,0.61,9.38,-0.02,0.11,-0.04
1241,0.96,-0.38,8.89,-0.07,-0.28,-0.04
1261,3.64,0.0,8.78,-0.05,-0.07,-0.01
1281,-5.36,0.65,8.12,-0.07,0.21,-0.15
1301,-5.36,0.65,8.12,-0.09,-0.04,-0.13
1321,2.87,-5.25,8.88,0.02,-0.17,-0.01
1342,0.61,-1.19,8.5,0.05,0.24,-0.01
1361,0.61,-1.19,8.5,-0.04,-0.06,-0.11
1381,0.0,0.38,11.41,-0.09,-0.07,-0.21
1401,2.11,-0.11,10.35,-0.06,-0.1,-0.14
1421,-0.04,-1.07,9.46,0.01,0.13,-0.08
1441,1.04,-0.23,10.61,-0.03,-0.05,-0.04
1462,0.77,-1.15,9.65,-0.06,-0.13,-0.04
1482,1.34,-1.46,9.54,0.02,0.01,0.05
1501,3.33,-1.46,9.43,0.04,-0.12,0.16
1521,0.84,-1.84,11.3,0.08,0.08,0.18
1541,0.73,-1.46,9.46,0.05,-0.05,0.2
1561,0.73,-1.46,9.46,0.04,-0.09,0.15
1582,-1.11,-0.34,12.68,0.0,0.02,0.08
1602,1.42,-1.65,9.54,-0.0,-0.04,-0.01
1621,1.42,-1.65,9.54,0.03,0.27,-0.07
1641,5.32,-0.38,7.01,-0.09,-0.34,-0.17
1661,0.5,-1.23,6.97,-0.07,-0.12,-0.2
1681,-0.57,1.3,14.33,-0.07,0.25,-0.25
1701,-0.73,-0.61,5.52,-0.06,-0.24,-0.18
1722,-2.64,0.11,10.88,-0.02,-0.07,-0.22
1742,2.87,0.42,7.63,-0.03,0.1,-0.16
1761,2.87,0.42,7.63,-0.09,-0.21,-0.24
1781,-0.69,-0.15,9.93,-0.05,0.14,-0.31
1801,1.53,0.0,9.61,-0.06,0.08,-0.29
1821,0.57,-0.46,9.0,-0.05,-0.14,-0.27
1842,-1.3,-0.84,10.46,-0.02,-0.04,-0.23
1862,0.57,-0.34,10.88,0.02,0.24,-0.21
1881,0.57,-0.34,10.88,0.0,-0.15,-0.13
1901,0.88,-1.8,11.22,0.06,-0.03,-0.03
1921,-0.69,-0.88,9.77,0.07,0.12,0.01
1941,1.88,-1.99,8.58,0.05,-0.21,0.08
1961,1.76,-1.57,11.49,0.08,-0.05,0.15
1981,-0.61,-2.14,8.77,0.12,0.08,0.18
2001,-0.61,-2.14,8.77,0.12,0.02,0.24
2021,-0.61,-2.14,8.77,0.12,-0.2,0.29
2041,-2.41,-1.23,7.66,0.16,0.07,0.29
2061,4.02,1.0,12.87,0.09,0.01,0.28
2081,0.0,-1.95,8.93,0.12,-0.13,0.32
2101,2.14,0.57,13.75,0.13,-0.19,0.4
2121,2.14,0.57,13.75,0.12,0.22,0.42
2141,2.14,0.57,13.75,0.09,-0.18,0.44
2161,0.5,0.27,10.49,0.07,-0.06,0.45
2180,1.19,-1.0,10.8,0.05,0.04,0.36
2201,1.19,-1.0,10.8,0.02,-0.04,0.34
2221,0.57,0.0,9.88,0.0,0.1,0.27
2241,2.49,-0.5,9.77,-0.01,0.01,0.29
2261,2.49,-0.5,9.77,-0.01,0.04,0.24
2281,0.92,-0.3,8.73,-0.01,-0.04,0.25
2301,0.92,-0.3,8.73,-0.04,-0.04,0.18
2321,0.92,-0.3,8.73,-0.06,-0.0,0.15
2341,2.61,-0.38,9.8,-0.07,0.03,0.11
2362,-0.77,0.19,9.27,-0.08,0.12,0.08
2381,-0.23,-0.46,8.58,-0.14,0.0,-0.02
2401,-0.23,-0.46,8.58,-0.13,-0.01,-0.07
2421,0.65,0.27,9.39,-0.15,0.01,-0.12
2441,1.23,-0.92,9.5,-0.14,0.05,-0.15
2461,1.99,-0.73,10.07,-0.15,-0.02,-0.2
2481,1.72,-0.92,9.54,-0.13,0.06,-0.21
2501,0.84,-1.42,8.96,-0.13,0.04,-0.21
2521,0.84,-1.42,8.96,-0.12,-0.02,-0.21
2541,0.84,-1.42,8.96,-0.08,0.12,-0.15
2561,0.88,-0.8,9.08,-0.08,0.05,-0.12
2581,0.88,-0.8,9.08,-0.08,0.01,-0.08
2601,-0.38,-0.08,10.57,-0.1,0.19,-0.1
2621,0.69,0.38,9.34,-0.12,-0.12,-0.05
2641,0.69,0.38,9.34,-0.06,-0.01,0.03
2662,1.65,-0.92,9.77,-0.07,0.02,-0.02
2681,0.0,-1.15,9.46,-0.09,0.07,-0.07
2701,0.42,-0.23,9.73,-0.16,-0.03,-0.17
2721,2.11,-0.04,9.92,-0.15,-0.05,-0.22
2741,0.08,0.84,10.15,-0.16,0.12,-0.31
2762,0.19,-0.84,3.83,-0.17,0.04,-0.35
2781,4.9,-1.68,13.07,-0.17,-0.19,-0.37
2801,-1.04,0.54,9.92,-0.19,0.26,-0.49
2821,0.88,-1.07,7.62,-0.21,-0.01,-0.37
2841,0.88,-1.07,7.62,-0.25,-0.13,-0.37
2861,0.5,-0.88,10.15,-0.24,-0.1,-0.34
