timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
6,-2.64,-2.8,6.97,-0.2,-0.02,-0.15
25,2.72,1.99,11.49,-0.02,-0.14,0.09
46,1.27,2.07,11.5,-0.07,0.14,-0.08
66,1.27,2.07,11.5,-0.06,0.05,-0.01
86,1.65,-0.42,9.23,-0.11,-0.18,-0.03
105,-0.73,-0.11,8.46,-0.1,0.02,0.02
125,0.04,-0.46,10.3,-0.12,-0.04,0.02
145,-1.49,0.38,9.16,-0.05,0.01,0.11
166,-1.49,0.38,9.16,-0.05,-0.19,0.12
186,-1.49,0.38,9.16,-0.07,0.07,0.16
206,-1.95,0.19,7.7,-0.08,0.12,0.21
226,0.8,-0.8,7.97,-0.06,-0.15,0.29
245,0.54,-0.42,12.38,-0.11,-0.08,0.24
265,-1.88,0.08,10.27,-0.11,0.24,0.24
286,-1.19,-0.04,7.43,-0.14,-0.11,0.23
306,-0.84,-0.77,9.31,-0.1,-0.05,0.29
326,-1.23,0.73,9.23,-0.15,0.07,0.16
346,1.3,0.38,9.38,-0.18,0.04,0.11
365,0.77,-0.92,9.54,-0.27,0.09,-0.14
386,-1.07,0.19,9.58,-0.26,0.13,-0.26
405,0.57,0.5,10.54,-0.24,0.07,-0.21
426,-0.88,2.3,8.04,-0.24,0.11,-0.21
446,-0.88,2.3,8.04,-0.31,-0.08,-0.33
466,0.8,1.99,9.3,-0.34,0.03,-0.38
485,1.34,-0.15,10.39,-0.31,-0.03,-0.39
505,0.08,1.11,9.38,-0.3,-0.02,-0.37
525,0.65,-0.27,9.23,-0.28,0.12,-0.38
545,1.11,-0.23,10.77,-0.29,0.01,-0.45
566,0.38,-0.96,9.89,-0.31,0.08,-0.58
586,-0.04,-0.46,8.54,-0.24,0.07,-0.53
606,0.23,-0.77,9.96,-0.24,0.05,-0.55
625,1.42,-0.42,10.23,-0.24,0.05,-0.55
645,1.99,-0.65,10.61,-0.24,0.05,-0.55
665,-0.88,-1.23,9.0,-0.17,0.11,-0.5
685,0.27,-0.5,8.81,-0.17,0.11,-0.5
706,1.38,-0.73,9.61,-0.12,-0.04,-0.56
725,1.84,-1.53,12.38,-0.09,0.07,-0.54
746,0.0,-0.92,9.16,-0.01,0.22,-0.52
765,-0.42,-0.65,8.93,0.0,0.05,-0.54
785,0.15,-0.88,9.46,-0.02,0.03,-0.54
806,-0.57,-0.54,10.15,0.03,0.12,-0.36
826,-1.49,-2.34,9.2,0.04,0.12,-0.3
846,1.15,-3.18,9.16,0.04,0.12,-0.3
866,0.04,-2.53,9.5,0.04,0.12,-0.3
885,0.0,-3.18,9.73,0.22,0.09,0.13
905,1.42,-2.18,9.61,0.22,0.09,0.13
925,0.04,-1.34,8.89,0.24,-0.0,0.21
945,1.11,-1.68,9.04,0.23,0.05,0.21
966,0.38,-1.49,9.73,0.2,-0.02,0.2
985,0.19,-1.57,8.93,0.17,0.01,0.11
1006,1.88,-0.92,9.96,0.17,0.01,0.11
1025,-0.88,0.04,8.58,0.15,-0.06,0.12
1045,2.38,-1.19,9.96,0.15,-0.06,0.12
1066,0.38,-0.61,10.39,0.15,-0.06,0.12
1085,1.76,-0.92,10.49,0.15,-0.06,0.12
1106,0.88,-0.92,9.04,0.15,-0.06,0.12
1125,0.88,-1.0,9.69,0.11,-0.0,-0.01
1145,1.07,0.11,9.43,0.11,-0.0,-0.01
1165,-0.04,-0.73,9.23,0.06,-0.01,-0.04
1185,1.34,-0.08,10.15,0.06,-0.01,-0.04
1205,1.84,-1.27,10.19,0.05,-0.04,-0.03
1225,0.19,-0.57,9.8,0.05,-0.04,-0.03
1246,-0.11,-0.23,7.39,0.05,-0.04,-0.03
1266,0.38,0.15,8.24,-0.01,-0.06,-0.14
1285,1.91,-0.19,11.11,-0.01,-0.06,-0.14
1306,0.88,-0.88,10.57,-0.01,-0.06,-0.14
1326,1.68,-0.8,9.65,-0.01,-0.06,-0.14
1345,-0.27,0.08,9.0,-0.01,0.04,-0.21
1366,-0.88,-0.15,8.92,-0.01,0.04,-0.21
1387,1.84,-0.77,9.5,-0.03,-0.06,-0.2
1406,0.23,-1.0,10.31,-0.01,-0.11,-0.18
1425,-0.46,-0.77,9.38,0.02,0.11,-0.11
1445,0.8,-1.53,9.08,0.01,-0.11,-0.07
1466,1.91,-1.11,10.27,0.04,-0.07,-0.01
1485,0.69,-1.23,8.5,0.06,0.03,0.05
1506,0.5,-2.3,9.65,0.04,-0.01,0.06
1526,0.23,-0.92,10.57,0.06,-0.03,0.08
1545,0.77,-1.46,9.43,0.05,0.02,0.09
1565,0.3,-1.23,9.34,0.06,-0.05,0.1
1586,-1.27,-0.34,9.58,0.06,0.01,0.11
1605,1.34,-1.8,9.81,0.02,-0.03,0.09
1627,1.0,-1.0,8.28,0.03,-0.1,0.1
1646,-0.8,-0.88,9.96,0.05,0.09,0.11
1666,1.42,-0.61,8.89,0.05,0.08,0.14
1687,1.46,-1.07,9.84,0.05,-0.1,0.16
1705,-0.15,-0.65,9.5,0.05,0.06,0.15
1726,1.8,-1.15,9.85,0.03,-0.04,0.16
1746,0.61,-0.34,9.08,0.02,-0.08,0.11
1766,0.38,0.34,9.58,-0.02,0.04,0.06
1787,1.19,0.27,9.58,-0.04,0.02,0.04
1806,1.68,-0.42,10.0,-0.07,-0.05,-0.04
1825,0.23,0.19,9.58,-0.09,0.08,-0.18
1846,0.08,0.23,8.32,-0.12,-0.05,-0.27
1866,0.69,0.69,10.39,-0.14,-0.03,-0.31
1886,0.27,0.5,10.03,-0.18,0.09,-0.38
1906,-0.04,0.3,9.08,-0.19,0.05,-0.47
1925,0.34,0.34,9.65,-0.18,0.0,-0.51
1945,-0.08,0.34,10.0,-0.2,0.07,-0.58
1967,-0.34,-0.11,10.0,-0.21,0.06,-0.62
1986,0.15,-0.61,8.66,-0.21,0.01,-0.63
2006,-1.27,-1.76,10.0,-0.16,0.1,-0.62
2026,-0.92,-1.53,8.73,-0.13,0.11,-0.6
2046,-0.57,-2.87,8.42,-0.1,-0.05,-0.54
2066,-0.5,-2.41,10.69,-0.05,0.07,-0.49
2086,-0.15,-2.8,9.77,0.01,0.06,-0.39
2106,0.61,-2.57,10.45,0.04,-0.0,-0.33
2127,-0.08,-2.22,9.04,0.08,0.14,-0.22
2146,-0.19,-1.72,9.27,0.11,0.05,-0.07
2166,0.04,-1.53,9.54,0.17,-0.02,0.11
2186,0.42,-1.91,9.0,0.21,0.02,0.27
2206,0.73,-1.07,8.88,0.2,-0.0,0.33
2226,0.15,-0.73,9.96,0.18,0.0,0.35
2247,0.92,-0.77,9.81,0.16,-0.0,0.34
2266,0.96,-0.88,9.08,0.15,-0.03,0.3
2286,0.54,-1.0,10.11,0.11,-0.02,0.22
2306,-0.88,-0.61,9.16,0.07,0.03,0.06
2327,0.69,-1.15,9.69,0.02,-0.04,-0.06
2346,-0.15,-0.3,9.46,0.01,0.06,-0.14
2366,0.15,-0.38,9.8,0.01,-0.01,-0.18
2387,0.5,-0.42,9.2,-0.02,-0.02,-0.26
2405,0.5,-0.42,9.2,-0.01,0.05,-0.28
2426,0.15,0.19,9.54,-0.03,0.03,-0.31
2446,0.3,-0.3,9.77,-0.01,0.01,-0.27
2466,0.08,0.0,9.54,-0.01,0.05,-0.23
2486,-0.19,0.38,10.0,-0.03,0.01,-0.21
2505,0.04,0.46,10.0,-0.06,0.07,-0.24
2527,-1.0,-0.3,9.77,-0.05,-0.0,-0.24
2547,-0.57,-0.57,9.08,-0.05,0.03,-0.24
2566,-0.57,-0.34,9.5,-0.05,0.06,-0.26
2586,0.0,-0.73,9.39,-0.08,-0.03,-0.3
2606,-0.19,-1.0,9.65,-0.06,0.07,-0.31
2626,-0.15,-1.11,9.16,-0.04,0.02,-0.27
2646,-0.61,-1.46,9.42,-0.03,0.01,-0.22
2666,0.04,-1.8,9.54,-0.0,0.03,-0.18
2686,1.46,-1.91,9.54,0.03,-0.04,-0.07
2706,0.38,-1.88,10.0,0.06,0.03,-0.03
2726,1.42,-1.91,9.96,0.06,-0.06,0.03
2746,1.68,-1.91,9.42,0.1,-0.0,0.05
2766,0.57,-2.34,9.69,0.11,0.01,0.1
2786,1.49,-2.07,9.38,0.09,-0.07,0.12
2806,1.0,-1.68,9.5,0.12,-0.01,0.2
2826,0.54,-1.07,9.58,0.12,-0.01,0.25
2846,0.04,-0.54,9.54,0.1,-0.05,0.29
2866,0.04,-0.54,9.54,0.08,-0.02,0.31
2887,0.34,-0.57,9.73,0.07,-0.01,0.33
2906,-0.04,-0.54,9.58,0.06,-0.03,0.33
2927,-0.04,-0.54,9.58,0.04,-0.02,0.33
2946,-0.27,-0.77,9.69,0.02,-0.0,0.32
2966,-0.27,-0.77,9.69,0.02,-0.01,0.3
2986,0.15,-1.38,9.54,0.02,-0.03,0.3
3005,0.15,-1.38,9.54,0.0,-0.02,0.29
3026,0.38,-0.92,9.96,0.0,0.02,0.28
3046,0.38,-0.92,9.96,0.01,-0.04,0.3
3066,0.27,-0.34,9.96,-0.01,0.03,0.3
3086,0.0,-0.08,9.5,-0.04,-0.01,0.31
3106,1.07,0.15,9.65,-0.06,-0.0,0.33
3126,1.07,0.15,9.65,-0.09,0.03,0.37
3146,1.04,0.57,9.69,-0.11,-0.04,0.41
3166,0.65,0.15,9.46,-0.11,0.0,0.41
3186,0.65,0.15,9.46,-0.14,0.0,0.38
3206,0.73,-0.88,9.08,-0.17,-0.01,0.33
3226,0.73,-0.88,9.08,-0.19,0.02,0.31
3246,0.19,-1.34,9.43,-0.2,0.02,0.28
3266,0.19,-1.34,9.43,-0.18,-0.01,0.3
3286,0.19,-1.34,9.43,-0.19,0.04,0.29
3306,0.19,-1.34,9.43,-0.19,0.03,0.31
3326,0.19,-1.34,9.43,-0.2,0.01,0.34
3346,0.34,-0.27,9.77,-0.2,0.03,0.38
3366,0.0,0.15,9.69,-0.22,0.04,0.4
3385,0.0,0.15,9.69,-0.24,0.04,0.39
3406,-0.34,0.0,9.65,-0.23,0.05,0.39
3426,-0.69,-0.84,9.73,-0.22,0.05,0.38
