timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
20,-5.21,-2.41,3.87,-0.23,-0.09,-0.09
36,0.69,-1.57,6.09,0.22,-0.28,0.2
56,1.0,-0.11,14.05,0.01,-0.3,-0.07
76,0.0,-0.8,9.23,0.03,0.06,0.02
96,-2.07,-0.46,4.75,0.03,0.06,0.02
116,-0.42,0.27,11.34,0.2,-0.13,0.25
136,2.11,-0.73,13.6,0.2,-0.13,0.25
157,-1.8,-0.73,6.24,0.2,-0.13,0.25
176,-0.69,-0.54,9.93,0.2,-0.13,0.25
196,3.6,-0.73,16.25,0.02,-0.15,0.03
216,0.34,-1.07,9.88,0.02,-0.15,0.03
236,-8.82,0.46,2.45,0.23,0.47,0.33
256,-7.86,0.92,3.07,0.06,-0.17,-0.14
277,6.17,-0.04,13.03,-0.08,-0.61,-0.31
296,0.92,-0.19,12.64,-0.08,-0.61,-0.31
316,-1.95,-1.0,8.01,0.16,0.56,0.16
336,-5.17,-0.61,5.66,0.16,0.56,0.16
356,7.74,-1.61,13.25,0.16,0.56,0.16
376,-4.37,0.61,12.18,-0.0,-0.48,0.12
397,-1.34,-3.56,7.2,-0.0,-0.48,0.12
416,4.71,0.3,10.31,0.15,-0.43,0.19
436,2.3,-1.3,12.64,0.15,-0.43,0.19
456,0.42,-0.84,11.46,0.15,-0.43,0.19
477,-4.45,-0.34,6.47,0.15,-0.43,0.19
496,0.15,-0.34,8.81,0.07,-0.31,0.34
516,-1.15,1.19,11.42,0.03,0.02,0.3
536,-0.8,-1.46,7.47,0.09,-0.0,0.32
556,-0.96,0.08,11.53,0.06,-0.01,0.22
576,1.07,-1.07,10.95,0.06,-0.01,0.22
596,-0.27,1.53,9.12,-0.0,0.07,0.06
616,-0.8,1.04,11.54,-0.03,0.1,0.0
636,0.92,1.19,9.5,-0.05,-0.0,-0.0
656,-1.0,0.92,8.7,-0.06,-0.0,-0.13
676,0.34,0.54,9.2,-0.06,-0.0,-0.13
696,-1.53,0.61,7.93,-0.07,0.04,-0.21
717,-0.96,-0.23,6.66,-0.02,-0.01,-0.27
736,4.79,-0.27,12.72,-0.08,-0.26,-0.28
756,-0.42,-0.34,11.68,0.02,0.29,-0.12
776,-1.76,-2.11,6.59,0.12,0.09,-0.06
796,0.04,0.69,7.05,0.04,-0.29,-0.09
816,-2.11,-1.0,10.39,0.03,-0.11,-0.19
837,0.23,-1.68,9.85,0.05,-0.01,-0.13
857,-0.27,-1.34,11.3,0.16,-0.0,0.04
876,0.0,-1.68,11.0,0.23,0.06,0.3
896,-2.57,-0.54,7.97,0.22,0.07,0.34
916,-2.07,-1.91,7.09,0.23,-0.15,0.34
936,0.34,-1.27,11.68,0.23,-0.15,0.34
957,-1.11,-1.38,10.15,0.23,0.11,0.5
977,-0.54,-1.49,9.08,0.29,0.13,0.61
996,-2.03,-0.84,9.77,0.22,-0.0,0.56
1016,2.14,-2.8,9.93,0.13,-0.16,0.42
1036,-1.0,0.57,9.73,0.15,0.13,0.28
1056,0.73,-0.88,10.41,0.11,0.07,0.26
1076,-3.6,1.91,5.59,0.13,0.03,0.26
1096,1.3,0.5,9.54,0.1,-0.04,0.08
1117,2.95,0.54,14.44,0.01,-0.25,0.07
1136,-2.18,0.15,9.16,0.09,0.37,0.15
1157,-0.88,-2.41,6.59,0.19,-0.08,0.27
1176,0.23,1.61,8.78,0.04,-0.12,0.09
1196,-0.42,-0.84,10.34,0.04,0.0,0.08
1217,0.34,-0.3,10.46,0.04,-0.05,0.1
1236,0.57,-0.88,9.08,0.15,0.06,0.26
1256,0.92,-0.77,11.38,0.15,-0.0,0.34
1276,-1.11,0.11,9.31,0.09,0.09,0.34
1296,-2.95,-1.11,6.62,0.12,-0.01,0.29
1316,-1.23,-0.69,10.5,0.05,-0.11,0.23
1336,0.11,-0.42,10.19,0.07,0.04,0.28
1357,-0.38,-1.42,8.96,0.13,0.1,0.34
1376,-0.3,-1.07,8.92,0.11,-0.05,0.29
1396,0.3,-0.46,10.19,0.08,-0.01,0.33
1416,-0.38,-0.15,9.65,0.09,0.11,0.29
1436,-0.46,-0.96,10.11,0.1,0.04,0.29
1456,-1.68,-0.84,8.88,0.12,0.09,0.29
1477,1.68,-1.8,11.07,0.11,-0.06,0.26
1497,1.11,-0.61,12.02,0.08,-0.1,0.36
1516,-2.26,-0.27,8.35,0.14,0.23,0.46
1536,0.04,-2.11,6.97,0.18,-0.13,0.46
1556,0.15,0.27,8.74,0.08,0.02,0.29
1576,2.11,-1.27,13.07,0.07,0.05,0.33
1595,-0.77,-1.46,8.04,0.08,0.11,0.4
1616,0.34,-2.11,8.7,0.17,0.05,0.54
1636,-2.8,0.8,8.96,0.12,0.04,0.46
1656,-0.73,-0.84,7.73,0.06,-0.11,0.31
1676,-0.73,-0.84,7.73,0.07,-0.04,0.28
1696,-0.69,-0.46,12.61,0.11,0.13,0.31
1717,-0.69,0.77,7.97,0.12,0.05,0.31
1737,0.11,0.38,10.91,0.03,-0.06,0.22
1756,-0.23,0.5,8.82,0.04,0.02,0.2
1776,-1.84,1.07,8.93,0.06,0.05,0.17
1796,-1.84,1.07,8.93,0.02,-0.05,0.09
1816,0.92,-0.08,10.3,0.05,0.08,0.11
1836,-1.99,0.04,8.58,0.11,0.01,0.07
1856,2.49,0.88,13.63,0.07,-0.21,0.12
1876,-1.0,0.46,10.0,0.12,0.25,0.21
1896,-2.34,-1.84,7.7,0.18,0.0,0.27
1916,-2.34,-1.84,7.7,0.12,-0.12,0.27
1936,-0.23,-0.77,9.69,0.14,-0.01,0.3
1956,-0.23,-0.77,9.69,0.17,0.05,0.42
1976,1.68,-2.53,12.87,0.27,0.12,0.62
1997,-3.33,-1.3,6.67,0.32,0.07,0.67
2016,-3.33,-1.3,6.67,0.22,-0.15,0.59
2036,0.11,-1.46,10.88,0.16,-0.04,0.51
2056,0.11,-1.46,10.88,0.24,0.07,0.63
2076,2.07,-0.38,10.69,0.28,0.07,0.84
2096,0.15,-0.34,10.57,0.27,0.17,0.82
2116,-1.8,0.08,8.5,0.17,0.07,0.73
2136,-1.8,0.08,8.5,0.14,-0.0,0.6
2156,-1.91,0.65,9.81,0.12,0.13,0.54
2176,-1.91,0.65,9.81,0.08,0.0,0.54
2196,3.26,-0.3,10.8,0.11,0.29,0.58
2216,3.26,-0.3,10.8,0.06,0.28,0.41
2236,1.11,0.11,11.88,-0.06,-0.13,0.4
