timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
21,-0.77,-2.68,9.38,0.0,-0.33,0.05
36,-0.96,-0.42,7.89,0.07,-0.01,0.02
56,-0.96,-0.42,7.89,-0.14,0.13,-0.16
76,-0.3,-0.73,10.54,-0.06,-0.02,-0.03
96,1.53,-1.53,9.92,0.08,-0.17,0.01
116,-3.41,-0.23,7.55,-0.06,0.14,-0.07
136,1.65,-0.8,9.8,-0.1,-0.03,-0.11
156,0.15,-0.73,8.58,0.01,-0.07,0.06
176,3.1,-0.57,9.5,0.01,-0.11,0.08
195,-7.89,-0.84,6.86,0.01,-0.13,0.04
216,-0.34,1.3,7.51,0.01,0.26,0.13
236,2.87,0.34,8.39,-0.01,-0.37,0.03
256,-3.68,-1.88,9.61,0.07,0.17,0.12
276,2.68,-0.92,10.0,0.05,0.24,0.11
296,-0.15,-1.99,12.76,-0.0,-0.07,0.04
316,2.76,-0.54,8.54,0.06,0.03,0.06
336,-5.82,-0.54,9.93,0.06,0.03,0.06
356,2.18,-0.46,9.77,0.06,0.03,0.06
376,1.57,-0.11,8.7,-0.03,-0.21,0.03
396,2.87,4.21,8.58,-0.03,-0.21,0.03
416,2.22,-1.23,10.41,-0.03,-0.21,0.03
436,-2.41,-0.73,10.57,-0.06,-0.13,-0.03
456,0.77,-0.69,8.08,-0.04,0.09,-0.05
476,-7.16,0.61,6.02,-0.1,-0.07,-0.14
496,2.3,0.88,13.6,-0.16,0.16,-0.16
516,2.91,-2.26,11.04,-0.02,-0.31,-0.13
537,-5.13,1.38,7.21,-0.02,-0.31,-0.13
556,-0.73,0.34,9.42,-0.02,-0.31,-0.13
576,2.22,-2.34,10.61,0.01,-0.25,-0.0
596,-2.26,-1.15,7.89,0.02,-0.07,0.1
616,-1.15,-1.46,8.46,0.02,-0.07,0.1
636,4.1,-1.99,13.41,-0.05,-0.05,0.04
656,0.11,0.15,8.85,-0.05,-0.05,0.04
676,-4.33,4.48,8.36,-0.02,0.12,-0.09
696,-2.38,-0.08,7.35,-0.02,0.12,-0.09
716,1.38,-0.27,10.88,-0.11,-0.16,-0.11
736,-2.72,-0.96,9.46,-0.11,-0.16,-0.11
756,0.3,0.15,11.5,-0.11,0.23,-0.21
775,1.11,-0.84,10.61,-0.08,-0.01,-0.32
797,0.42,1.0,8.54,-0.08,-0.01,-0.32
816,-1.61,0.65,8.5,-0.08,-0.01,-0.32
836,-1.42,0.11,9.16,-0.09,0.19,-0.32
856,2.91,-0.73,9.43,-0.09,-0.08,-0.39
876,-0.54,-1.76,9.89,-0.09,-0.08,-0.39
896,-1.3,1.0,9.0,-0.03,0.26,-0.33
917,2.64,0.73,12.26,-0.03,0.26,-0.33
936,0.96,-1.11,10.11,-0.03,0.26,-0.33
956,-6.67,-0.38,6.32,0.06,0.3,-0.04
976,2.26,-1.3,11.19,0.01,0.12,-0.01
996,0.3,-2.95,12.18,0.01,0.12,-0.01
1016,-1.19,-2.45,8.82,0.15,0.19,0.14
1036,-0.65,-1.27,4.79,0.1,-0.09,0.15
1056,3.52,-1.11,15.13,0.01,-0.22,0.21
1076,-2.57,-4.1,5.98,0.09,0.11,0.11
1097,-0.96,-0.84,7.32,0.09,0.11,0.11
1117,0.61,-1.23,11.8,0.02,-0.1,0.07
1136,1.3,-1.23,8.88,0.11,0.02,0.26
1157,-4.29,-0.54,8.35,0.1,-0.0,0.27
1175,0.27,-0.61,9.73,0.03,-0.1,0.24
1196,-1.61,0.23,8.74,-0.01,0.02,0.15
1216,-0.27,0.54,7.59,-0.06,0.02,0.09
1237,1.53,-0.27,10.11,-0.09,-0.11,0.04
1257,-0.65,0.42,12.34,-0.1,-0.14,0.05
1277,0.65,0.34,7.63,-0.08,0.12,-0.06
1296,-1.04,1.11,8.2,-0.17,0.13,-0.15
1316,3.29,1.91,12.64,-0.19,0.07,-0.21
1336,1.61,-0.54,11.04,-0.16,-0.19,-0.28
1357,-4.83,-0.19,8.88,-0.16,0.19,-0.35
1377,0.84,1.91,9.04,-0.19,0.2,-0.44
1396,0.23,0.96,11.0,-0.26,-0.01,-0.62
1416,-3.14,-0.8,8.88,-0.2,0.15,-0.52
1436,-3.18,0.19,1.95,-0.23,0.06,-0.65
1456,5.79,-2.53,17.13,-0.24,-0.22,-0.53
1477,-0.84,-1.27,10.69,-0.07,-0.11,-0.66
1497,-6.86,4.06,4.25,0.04,0.6,-0.34
1517,1.68,-1.76,10.19,-0.1,0.03,-0.44
1536,-0.92,-1.95,10.46,0.04,0.1,-0.33
1556,-1.57,0.27,8.39,0.0,0.12,-0.3
1576,-9.8,-0.61,6.09,0.06,0.15,-0.11
1596,4.37,-2.34,10.61,0.04,-0.37,-0.11
1617,-4.86,-3.52,11.84,0.09,-0.12,-0.03
1636,-4.29,-1.65,8.2,0.15,0.31,-0.05
1656,0.61,-2.14,6.2,0.15,-0.15,-0.03
1676,0.0,-1.49,10.38,0.16,-0.09,-0.02
1696,-0.3,-1.76,9.08,0.19,0.14,-0.03
1716,1.46,-1.88,13.71,0.16,0.13,-0.05
1737,-0.19,-1.15,9.85,0.18,-0.12,-0.08
1757,-3.03,0.54,8.88,0.19,0.18,0.03
1776,0.19,0.34,9.23,0.16,-0.05,0.1
1796,1.11,-0.84,9.04,0.12,-0.21,0.09
1816,2.68,-1.65,10.46,0.15,-0.07,0.08
1836,0.54,-0.88,10.95,0.19,0.29,0.1
1857,-2.34,-0.61,7.24,0.2,0.21,0.17
1877,4.25,-1.0,10.19,0.11,-0.37,0.06
1896,-0.46,-1.65,9.93,0.13,0.09,0.06
1916,-5.79,-0.15,4.37,0.11,0.24,0.08
1936,3.14,0.08,11.6,0.08,-0.36,0.09
1956,4.25,-2.03,14.98,0.15,0.03,0.11
1976,-4.1,0.27,6.28,0.2,0.3,0.19
1997,1.88,-0.38,11.38,0.07,-0.29,0.11
2017,1.61,-0.23,10.41,0.08,-0.21,0.17
2036,-0.65,-0.19,9.46,0.06,0.01,0.15
2056,-0.65,-0.19,9.46,0.06,-0.16,0.17
2076,0.23,0.15,10.0,0.02,-0.14,0.1
2096,3.18,-1.65,7.81,0.02,-0.17,0.01
2117,0.92,1.0,15.32,0.0,-0.03,0.01
2137,-0.73,-1.57,11.6,-0.04,0.03,-0.13
2156,1.3,-0.04,10.42,-0.01,-0.01,-0.08
2176,-2.99,0.88,6.62,-0.01,0.28,0.02
2196,-3.98,0.34,9.46,0.0,0.05,0.03
2216,1.99,-0.23,11.19,-0.02,-0.25,-0.12
2236,-0.27,-0.34,8.01,-0.08,0.11,-0.09
2257,-2.26,0.34,9.35,-0.09,0.17,-0.15
2276,1.04,0.0,10.49,-0.07,-0.09,-0.14
2296,2.41,-1.11,9.73,-0.06,-0.04,-0.19
2316,2.41,-1.11,9.73,-0.04,0.27,-0.22
2336,-0.5,0.57,7.81,-0.08,-0.13,-0.21
2356,4.48,0.19,13.1,-0.07,-0.13,-0.3
2376,-0.11,-0.88,10.49,-0.05,0.35,-0.26
2397,-2.45,0.92,8.12,-0.07,0.24,-0.29
2416,3.6,1.91,12.34,-0.06,-0.24,-0.21
