timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
24,-0.8,0.42,9.58,0.06,-0.13,0.04
42,-0.8,-1.57,10.34,0.05,-0.14,-0.01
61,-0.11,-0.34,9.77,0.07,0.01,-0.06
82,-0.11,-0.34,9.77,0.09,0.01,-0.1
101,-0.73,-0.65,8.5,0.04,0.08,-0.07
121,-0.27,0.57,9.73,0.06,-0.15,-0.1
146,1.46,0.23,10.61,0.05,0.02,-0.13
166,0.92,-0.15,9.77,0.03,0.03,-0.19
186,0.92,-0.15,9.77,0.07,0.12,-0.16
206,0.08,-0.54,9.27,0.05,-0.1,-0.12
226,1.04,-0.88,10.77,0.11,0.06,-0.11
247,-3.64,0.96,5.48,0.11,0.27,-0.05
267,-0.5,-1.65,9.81,0.05,0.04,0.03
286,1.61,-1.65,13.91,0.19,-0.25,0.06
306,-1.84,-0.04,8.2,0.11,0.22,0.11
326,0.5,-0.19,8.73,0.04,0.04,-0.14
347,-1.68,-2.49,10.45,0.14,0.07,0.02
366,-0.54,-0.5,10.35,0.11,-0.03,-0.05
387,-11.68,-1.88,10.5,-0.06,0.07,-0.02
406,-11.68,-1.88,10.5,0.03,-0.11,-0.02
426,-0.84,0.04,9.96,0.09,0.14,-0.05
446,-1.11,1.19,9.43,0.09,0.05,0.01
466,-0.73,-0.23,7.93,0.01,-0.21,0.14
486,-0.73,-0.23,7.93,0.09,-0.04,0.29
507,0.88,-2.22,10.39,0.07,0.05,0.19
527,-1.38,-1.0,9.77,0.11,-0.06,0.27
547,-1.38,-1.0,9.77,0.09,0.05,0.3
566,0.57,-0.61,9.34,0.08,-0.1,0.29
586,-0.42,-1.15,9.54,0.05,-0.03,0.31
606,1.76,-1.72,8.7,0.04,-0.12,0.29
626,1.15,-0.42,10.73,0.03,0.03,0.26
647,1.76,-0.57,10.42,0.01,-0.01,0.22
666,-0.38,-0.11,9.35,0.01,0.12,0.21
686,-2.8,0.96,4.75,-0.06,0.11,0.18
706,-0.92,-0.11,6.55,-0.12,-0.29,0.14
726,2.45,0.19,13.95,-0.06,-0.09,0.03
746,2.45,0.19,13.95,-0.05,0.28,0.03
767,-1.68,-0.11,8.54,-0.18,0.19,-0.1
786,-1.68,-0.11,8.54,-0.12,-0.06,-0.09
806,-1.8,0.46,8.84,-0.14,-0.03,-0.2
826,-1.8,0.46,8.84,-0.19,0.1,-0.24
846,0.46,1.23,10.69,-0.2,-0.03,-0.36
866,0.46,1.23,10.69,-0.16,0.16,-0.37
886,-0.23,0.11,8.7,-0.15,0.05,-0.4
906,-1.65,0.73,8.23,-0.13,0.04,-0.35
926,-2.76,-0.54,8.54,-0.1,0.1,-0.39
946,-2.34,-1.3,8.89,-0.05,0.05,-0.38
966,0.38,-1.95,10.77,0.02,-0.06,-0.29
986,0.38,-1.95,10.77,0.13,0.11,-0.05
1006,0.38,-1.95,10.77,0.15,-0.07,0.07
1026,0.0,-2.49,8.43,0.17,-0.11,0.17
1046,0.0,-2.49,8.43,0.2,-0.08,0.3
1066,0.08,-1.88,9.8,0.24,0.03,0.38
1086,0.08,-1.88,9.8,0.2,-0.1,0.4
1106,1.46,-1.57,10.53,0.18,-0.07,0.46
1126,1.46,-1.57,10.53,0.18,0.03,0.46
1146,1.46,-1.57,10.53,0.08,-0.09,0.37
1166,0.88,-0.46,10.61,0.04,-0.12,0.33
1186,0.88,-0.46,10.61,0.04,0.09,0.26
1206,0.88,-0.46,10.61,-0.03,0.03,0.12
1226,-2.38,0.54,8.12,-0.03,0.01,0.02
1246,-2.38,0.54,8.12,-0.07,-0.08,-0.14
1266,-2.38,0.54,8.12,-0.13,0.05,-0.23
1286,-2.38,0.54,8.12,-0.22,-0.03,-0.39
1306,1.42,1.95,11.3,-0.25,0.08,-0.43
1326,-1.3,2.22,9.38,-0.26,0.15,-0.49
1346,-1.34,2.45,6.78,-0.26,0.07,-0.54
1365,-2.18,0.65,8.93,-0.27,-0.03,-0.52
1385,0.27,-0.69,9.84,-0.26,-0.04,-0.62
1405,1.49,-0.34,11.8,-0.22,-0.03,-0.6
1427,-1.76,0.0,9.42,-0.11,0.13,-0.51
1446,-2.87,-0.11,8.93,-0.09,0.13,-0.47
1466,-2.87,-0.11,8.93,-0.03,-0.1,-0.34
1486,-0.23,-1.84,9.69,0.03,-0.03,-0.24
1506,-0.3,-2.07,10.54,0.12,0.06,-0.1
1526,-1.19,-2.3,8.89,0.15,0.0,-0.01
1546,1.19,-2.76,10.5,0.16,-0.05,0.03
1566,1.19,-2.76,10.5,0.25,0.06,0.16
1586,-0.57,-1.68,8.01,0.27,0.09,0.17
1606,0.61,-1.23,11.8,0.24,-0.13,0.24
1626,-1.57,-1.0,9.2,0.23,-0.1,0.3
1646,-1.23,-0.96,9.16,0.3,0.11,0.42
1666,-0.88,-2.03,9.08,0.23,-0.1,0.45
1686,-0.54,-1.23,10.07,0.25,-0.09,0.48
1706,-1.95,-0.61,9.38,0.25,0.0,0.51
1726,-1.11,-0.3,9.61,0.19,-0.02,0.5
1746,-1.19,-0.77,9.81,0.13,-0.07,0.45
1766,-2.99,-0.73,9.0,0.1,0.09,0.33
1786,-2.61,-0.5,8.78,0.06,-0.01,0.28
1806,-0.65,1.0,9.69,0.05,-0.02,0.25
1826,-0.77,1.04,9.08,-0.04,0.07,0.08
1846,-0.61,0.34,8.81,-0.06,0.02,0.06
1866,-0.11,0.23,10.5,-0.09,-0.1,0.01
1886,-1.46,0.34,9.39,-0.05,0.07,0.08
1906,-1.23,-0.11,10.11,-0.05,-0.05,0.13
1926,-1.76,-1.34,8.5,-0.07,-0.08,0.13
1946,-0.57,-1.42,8.08,-0.02,-0.06,0.17
1966,-0.15,-1.0,10.27,-0.02,-0.06,0.17
1986,0.42,-1.0,9.69,-0.03,-0.06,0.13
2006,-0.15,-0.42,10.07,-0.03,-0.06,0.13
2026,-2.26,0.96,8.04,-0.06,0.08,0.01
2046,0.04,1.49,7.66,-0.14,-0.17,-0.14
2066,0.88,0.5,12.22,-0.14,-0.17,-0.14
2086,-0.84,1.3,9.81,-0.13,0.07,-0.19
2106,-1.76,0.23,8.08,-0.12,0.15,-0.19
2126,-2.34,0.61,7.85,-0.12,0.15,-0.19
2146,-0.77,0.54,9.27,-0.12,0.15,-0.19
2165,-0.54,0.73,7.86,-0.13,0.0,-0.35
2186,0.27,0.77,8.77,-0.15,-0.08,-0.38
2206,-1.38,-0.38,10.73,-0.15,-0.08,-0.38
2226,-1.04,-0.15,10.3,-0.04,0.19,-0.26
2246,-1.23,-0.34,7.51,-0.04,0.19,-0.26
2266,-1.42,-0.34,9.2,-0.05,-0.09,-0.13
2286,-2.8,-1.27,7.93,-0.05,-0.09,-0.13
2306,-2.03,-0.69,7.43,0.03,-0.14,-0.08
2326,-1.07,-1.34,11.72,0.03,-0.14,-0.08
2346,-3.41,0.42,7.23,0.11,0.23,-0.03
2366,-0.96,1.0,8.81,0.11,0.23,-0.03
2386,-2.07,0.54,9.0,-0.06,-0.21,-0.15
2407,-0.65,0.19,10.69,-0.06,-0.21,-0.15
2426,-2.18,0.46,8.66,-0.06,-0.21,-0.15
2446,-1.04,1.04,9.54,-0.02,-0.13,-0.1
2466,-0.11,-0.57,10.34,-0.02,-0.13,-0.1
2486,-0.57,-0.38,7.7,0.04,0.12,-0.03
2506,0.3,-1.04,9.58,0.04,-0.14,0.04
2526,1.72,-2.53,11.98,0.08,-0.04,0.05
2546,-2.26,-2.34,9.5,0.14,0.22,0.12
2566,-0.5,-1.84,8.42,0.11,-0.03,0.11
2586,-1.0,-0.19,8.2,0.16,-0.03,0.21
2606,-0.42,-0.34,10.34,0.13,0.01,0.26
2626,-1.34,0.04,9.04,0.16,0.06,0.35
2646,0.46,-0.61,8.62,0.16,0.06,0.35
2666,-1.19,-1.0,9.58,0.05,0.04,0.37
2687,-0.92,-1.15,10.96,0.05,0.03,0.35
2706,-2.64,0.3,8.62,0.02,0.07,0.28
2726,-1.34,-0.92,9.69,0.02,0.07,0.28
2747,-1.38,-0.46,9.8,-0.06,-0.06,0.19
2766,0.23,0.19,10.23,-0.06,-0.03,0.09
2786,-2.22,0.5,9.0,-0.08,0.08,0.04
2806,-3.41,-0.15,9.81,-0.11,-0.04,-0.01
2826,-0.96,-0.08,10.0,-0.12,-0.04,-0.08
2846,-1.53,-0.57,9.08,-0.11,0.07,-0.12
2867,-0.15,-0.46,8.85,-0.08,0.0,-0.12
2886,-0.61,-0.57,9.04,-0.06,-0.02,-0.12
2906,0.04,-1.46,10.95,-0.03,0.0,-0.12
2926,-0.57,0.08,10.69,-0.02,0.09,-0.12
2946,-2.11,-0.3,7.09,-0.04,-0.02,-0.15
2966,0.11,-0.54,10.15,-0.06,-0.16,-0.18
2986,-0.42,0.04,10.11,-0.03,-0.0,-0.22
3006,0.08,0.23,9.46,-0.03,0.19,-0.21
3026,-2.03,-0.19,8.31,-0.01,0.09,-0.22
3046,-1.0,1.68,9.16,-0.05,-0.02,-0.26
3066,-0.69,0.15,9.38,-0.05,-0.03,-0.25
3086,0.57,-0.11,10.04,-0.04,0.0,-0.29
3106,-1.49,-1.61,9.46,0.02,0.17,-0.23
3127,-0.84,-1.23,9.89,0.0,0.11,-0.24
3146,-1.23,-0.23,7.85,0.1,0.06,-0.05
3166,-0.5,-0.08,8.2,0.04,-0.07,-0.06
3186,-1.46,-1.19,8.2,0.07,-0.04,0.04
3206,0.23,-1.34,11.11,0.11,-0.11,0.06
3226,-0.69,-1.49,9.73,0.16,0.11,0.1
3247,-1.11,0.23,9.27,0.11,0.0,0.05
3266,-1.19,0.57,9.31,0.04,-0.09,-0.04
3286,-1.76,0.23,8.84,0.06,0.04,-0.03
3306,-1.88,1.27,10.31,0.04,0.04,-0.07
3326,-1.3,1.15,8.78,0.03,-0.04,-0.05
3346,-0.34,1.19,9.54,0.0,0.01,-0.06
3366,-1.57,0.11,10.07,0.0,0.07,-0.02
3388,-0.3,0.08,7.51,-0.01,-0.04,0.04
3406,1.91,-1.8,12.18,0.0,-0.16,0.09
3426,-1.23,-2.07,10.45,0.11,0.14,0.17
3446,0.19,-1.38,8.96,0.06,-0.0,0.12
3466,0.08,-2.87,8.77,0.11,-0.02,0.18
3486,-0.77,-1.27,8.96,0.12,-0.05,0.2
3507,-1.49,-0.92,8.77,0.15,0.0,0.27
3528,1.68,-1.04,9.73,0.13,-0.01,0.29
3546,-0.19,-0.23,9.65,0.08,0.06,0.33
3566,-1.23,0.54,9.39,0.05,0.06,0.33
3586,-2.99,0.84,7.24,0.03,-0.03,0.35
3606,-2.45,0.73,7.93,-0.05,-0.1,0.26
3627,-1.95,-1.46,9.0,-0.06,-0.02,0.2
3647,1.11,-0.73,11.57,-0.09,-0.06,0.14
3666,-2.26,0.46,9.77,-0.04,0.13,0.15
3686,-2.72,0.34,8.39,-0.06,0.04,0.1
3706,0.23,-0.3,10.91,-0.12,-0.12,0.01
3726,-0.96,-0.34,10.27,-0.1,0.05,-0.03
3747,-1.99,-0.46,9.46,-0.11,-0.01,-0.09
3767,-1.72,-0.04,9.35,-0.1,-0.04,-0.13
3788,-0.15,-0.92,9.77,-0.11,-0.03,-0.18
3806,-2.26,0.19,8.32,-0.05,0.11,-0.13
3826,-3.75,-0.27,7.05,-0.05,-0.01,-0.13
3846,0.92,-1.04,9.65,-0.06,-0.26,-0.1
3866,1.57,-1.65,12.02,0.03,0.16,-0.1
3887,0.23,-1.76,9.61,0.04,0.2,-0.08
3907,-0.77,-0.46,9.77,-0.01,-0.05,-0.14
3926,-0.04,-0.38,11.57,0.02,0.02,-0.07
3946,1.15,0.27,10.07,0.04,-0.01,0.02
3966,1.49,-0.5,10.65,0.01,-0.08,0.04
