timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
6,-2.49,-0.11,9.2,-0.06,-0.05,-0.11
25,-1.11,0.65,10.31,-0.02,0.13,0.03
46,-0.57,0.27,10.11,-0.07,0.05,-0.03
66,1.38,0.19,9.96,-0.07,-0.01,0.01
86,1.38,0.19,9.96,-0.08,0.02,-0.01
106,0.3,-0.15,9.31,-0.12,-0.05,-0.01
126,1.61,-1.11,12.99,-0.06,-0.07,0.02
146,-0.19,-1.8,9.77,0.01,0.18,0.06
165,-0.73,0.42,7.97,-0.12,0.04,-0.03
186,-1.72,-0.27,8.78,-0.07,-0.07,0.05
206,0.23,0.46,10.46,-0.05,-0.11,0.03
226,-1.34,0.0,9.42,-0.05,0.06,0.03
246,-0.23,0.42,10.23,-0.12,0.02,-0.09
265,-0.23,0.42,10.23,-0.09,-0.01,-0.05
285,0.77,-0.69,10.61,-0.08,-0.01,-0.08
306,0.77,-0.69,10.61,-0.08,0.08,-0.07
326,0.08,0.46,8.28,-0.15,-0.06,-0.14
346,0.08,0.46,8.28,-0.13,0.0,-0.07
366,0.08,-0.04,10.88,-0.13,0.02,-0.08
385,0.08,-0.04,10.88,-0.09,0.07,-0.04
405,0.08,-1.0,7.59,-0.11,-0.08,-0.08
426,0.08,-1.0,7.59,-0.12,-0.01,-0.11
446,-2.26,-0.19,10.8,-0.08,-0.01,-0.1
466,-2.26,-0.19,10.8,-0.02,-0.02,-0.1
486,-1.38,-0.54,9.04,-0.01,0.15,-0.13
505,0.38,-0.04,8.89,-0.06,-0.06,-0.16
525,0.38,-0.04,8.89,-0.05,-0.04,-0.14
545,0.5,-1.3,9.54,-0.04,-0.01,-0.14
566,0.5,-1.3,9.54,0.02,-0.04,-0.07
586,0.5,-1.3,9.54,-0.01,-0.11,-0.06
606,0.5,-1.3,9.54,0.06,0.02,0.05
626,0.92,-0.54,10.27,0.1,0.03,0.25
646,0.92,-0.54,10.27,0.07,0.02,0.29
665,-0.5,-0.92,9.61,0.05,0.02,0.3
685,0.3,0.04,8.82,0.01,-0.03,0.34
706,-0.5,0.88,9.58,-0.01,0.06,0.36
727,-0.5,0.88,9.58,-0.1,-0.07,0.21
746,-1.07,-0.15,10.15,-0.13,-0.02,0.11
