timestamp,quatI,quatJ,quatK,quatReal
Break
685230884,-0.05,0.08,0.72,0.69
685240277,-0.05,0.08,0.72,0.69
685241510,-0.02,0.05,-0.75,0.66
685243138,-0.03,0.05,-0.75,0.66
685245565,-0.03,0.05,-0.75,0.66
685249194,-0.03,0.04,-0.75,0.66
685252220,-0.03,0.04,-0.75,0.66
685254009,-0.03,0.04,-0.75,0.66
685256945,-0.03,0.04,-0.75,0.66
685258322,-0.02,0.04,-0.75,0.66
685260558,-0.02,0.04,-0.75,0.66
685263394,-0.02,0.04,-0.75,0.66
685266349,-0.02,0.04,-0.75,0.66
685269330,-0.02,0.04,-0.75,0.66
685272360,-0.02,0.04,-0.75,0.66
685275361,-0.02,0.04,-0.75,0.66
685278697,-0.02,0.04,-0.75,0.66
685281470,-0.02,0.04,-0.75,0.66
685284331,-0.02,0.04,-0.75,0.66
685287377,-0.02,0.04,-0.75,0.66
685291044,-0.02,0.04,-0.75,0.66
685293359,-0.02,0.04,-0.75,0.66
685296331,-0.02,0.04,-0.75,0.66
685300005,-0.02,0.04,-0.75,0.66
685302372,-0.02,0.04,-0.75,0.66
685356561,-0.02,0.04,-0.75,0.66
685366198,-0.02,0.04,-0.75,0.66
685367412,-0.02,0.04,-0.75,0.66
685369232,-0.02,0.04,-0.75,0.66
685370447,-0.02,0.04,-0.75,0.66
685373888,-0.02,0.04,-0.75,0.66
685377333,-0.02,0.04,-0.75,0.66
685380407,-0.02,0.04,-0.75,0.66
685384152,-0.02,0.04,-0.75,0.66
685385383,-0.02,0.04,-0.75,0.66
685389475,-0.02,0.04,-0.75,0.66
685391461,-0.02,0.04,-0.75,0.66
685392895,-0.02,0.04,-0.75,0.66
685395465,-0.02,0.04,-0.75,0.66
685398373,-0.02,0.04,-0.75,0.66
685401394,-0.02,0.04,-0.75,0.66
685404372,-0.02,0.04,-0.75,0.66
685407463,-0.02,0.04,-0.75,0.66
685410468,-0.02,0.04,-0.75,0.66
685413350,-0.02,0.04,-0.75,0.66
685416377,-0.02,0.04,-0.75,0.66
685419371,-0.02,0.04,-0.75,0.66
685423079,-0.02,0.04,-0.75,0.66
685425405,-0.02,0.04,-0.75,0.66
685428340,-0.02,0.04,-0.75,0.66
685431471,-0.02,0.04,-0.75,0.66
685434338,-0.02,0.04,-0.75,0.66
685438041,-0.02,0.04,-0.75,0.66
685440366,-0.02,0.04,-0.75,0.66
685443331,-0.02,0.04,-0.75,0.66
685446334,-0.02,0.04,-0.75,0.66
685450004,-0.02,0.04,-0.75,0.66
685452340,-0.02,0.04,-0.75,0.66
685455754,-0.02,0.04,-0.75,0.66
685458351,-0.02,0.04,-0.75,0.66
685461480,-0.02,0.04,-0.75,0.66
685464340,-0.02,0.04,-0.75,0.66
685468015,-0.02,0.04,-0.75,0.66
685470361,-0.02,0.04,-0.75,0.66
685473343,-0.02,0.04,-0.75,0.66
685476388,-0.02,0.04,-0.75,0.66
685479398,-0.02,0.04,-0.75,0.66
685483227,-0.02,0.04,-0.75,0.66
685485377,-0.02,0.04,-0.75,0.66
685488369,-0.02,0.04,-0.75,0.66
685491357,-0.02,0.04,-0.75,0.66
685494342,-0.02,0.04,-0.75,0.66
685498034,-0.02,0.04,-0.75,0.66
685500357,-0.02,0.04,-0.75,0.66
685503380,-0.02,0.04,-0.75,0.66
685506446,-0.02,0.04,-0.75,0.66
685509341,-0.02,0.04,-0.75,0.66
685513160,-0.02,0.04,-0.75,0.66
685515366,-0.02,0.04,-0.75,0.66
685518398,-0.02,0.04,-0.75,0.66
685521340,-0.02,0.04,-0.75,0.66
685524351,-0.02,0.04,-0.75,0.66
685528009,-0.02,0.04,-0.75,0.66
685530391,-0.02,0.04,-0.75,0.66
685533375,-0.02,0.04,-0.75,0.66
685536388,-0.02,0.04,-0.75,0.66
685540111,-0.02,0.04,-0.75,0.66
685542399,-0.02,0.04,-0.75,0.66
685545373,-0.02,0.04,-0.75,0.66
685548341,-0.02,0.04,-0.75,0.66
685551334,-0.02,0.04,-0.75,0.66
685555090,-0.02,0.04,-0.75,0.66
685557445,-0.02,0.04,-0.75,0.66
685560657,-0.02,0.04,-0.75,0.66
685563336,-0.02,0.04,-0.75,0.66
685566334,-0.02,0.04,-0.75,0.66
685569437,-0.02,0.04,-0.75,0.66
685572480,-0.02,0.04,-0.75,0.66
685575352,-0.02,0.04,-0.75,0.66
685578335,-0.02,0.04,-0.75,0.66
685581461,-0.02,0.04,-0.75,0.66
685584401,-0.02,0.04,-0.75,0.66
685588015,-0.02,0.04,-0.75,0.66
685590515,-0.02,0.04,-0.75,0.66
685593346,-0.02,0.04,-0.75,0.66
685596392,-0.02,0.04,-0.75,0.66
685599391,-0.02,0.04,-0.75,0.66
685603049,-0.02,0.04,-0.75,0.66
685605515,-0.02,0.04,-0.75,0.66
685608385,-0.02,0.04,-0.75,0.66
685611331,-0.02,0.04,-0.75,0.66
685615100,-0.02,0.04,-0.75,0.66
685617351,-0.02,0.04,-0.75,0.66
685620478,-0.02,0.04,-0.75,0.66
685623451,-0.02,0.04,-0.75,0.66
685626338,-0.02,0.04,-0.75,0.66
685629342,-0.02,0.04,-0.75,0.66
685633100,-0.02,0.04,-0.75,0.66
685635573,-0.02,0.04,-0.75,0.66
685638341,-0.02,0.04,-0.75,0.66
685642051,-0.02,0.04,-0.75,0.66
685644340,-0.02,0.04,-0.75,0.66
685647356,-0.02,0.04,-0.75,0.66
685650727,-0.02,0.04,-0.75,0.66
685653336,-0.02,0.04,-0.75,0.66
685656480,-0.02,0.04,-0.75,0.66
685659384,-0.02,0.04,-0.75,0.66
685663073,-0.02,0.04,-0.75,0.66
685665463,-0.02,0.04,-0.75,0.66
685668343,-0.02,0.03,-0.75,0.66
685671338,-0.02,0.03,-0.75,0.66
685675041,-0.02,0.03,-0.75,0.66
685677381,-0.02,0.03,-0.75,0.66
685680714,-0.02,0.03,-0.75,0.66
685683338,-0.02,0.03,-0.75,0.66
685686351,-0.02,0.03,-0.75,0.66
685690063,-0.02,0.03,-0.75,0.66
685692364,-0.02,0.03,-0.75,0.66
685695494,-0.02,0.03,-0.75,0.66
685698332,-0.02,0.03,-0.75,0.66
685701375,-0.02,0.03,-0.75,0.66
685705091,-0.02,0.03,-0.75,0.66
685708121,-0.02,0.03,-0.75,0.66
685710428,-0.02,0.03,-0.75,0.66
685713333,-0.02,0.03,-0.75,0.66
685716391,-0.02,0.03,-0.75,0.66
685719380,-0.02,0.03,-0.75,0.66
685723045,-0.02,0.03,-0.75,0.66
685725412,-0.02,0.03,-0.75,0.66
685728334,-0.02,0.03,-0.75,0.66
685731435,-0.02,0.03,-0.75,0.66
685735012,-0.02,0.03,-0.75,0.66
685737373,-0.02,0.03,-0.75,0.66
685740763,-0.02,0.03,-0.75,0.66
685743340,-0.02,0.03,-0.75,0.66
685746333,-0.02,0.03,-0.75,0.66
685749346,-0.02,0.03,-0.75,0.66
685753007,-0.02,0.03,-0.75,0.66
685755458,-0.02,0.03,-0.75,0.66
685758348,-0.02,0.03,-0.75,0.66
685762012,-0.02,0.03,-0.75,0.66
685764370,-0.02,0.03,-0.75,0.66
685767995,-0.02,0.03,-0.75,0.66
685770373,-0.02,0.03,-0.75,0.66
685773353,-0.02,0.03,-0.75,0.66
685776382,-0.02,0.03,-0.75,0.66
685780047,-0.02,0.03,-0.75,0.66
685782506,-0.02,0.03,-0.75,0.66
685785402,-0.02,0.03,-0.75,0.66
685788443,-0.02,0.03,-0.75,0.66
685791392,-0.02,0.03,-0.75,0.66
685795040,-0.02,0.03,-0.75,0.66
685797352,-0.02,0.03,-0.75,0.66
685800696,-0.02,0.03,-0.75,0.66
685803343,-0.02,0.03,-0.75,0.66
685806450,-0.02,0.03,-0.75,0.66
685809372,-0.02,0.03,-0.75,0.66
685813442,-0.02,0.03,-0.75,0.66
685815344,-0.02,0.03,-0.75,0.66
685818346,-0.02,0.03,-0.75,0.66
685821353,-0.01,0.03,-0.75,0.66
685824368,-0.01,0.03,-0.75,0.66
685827345,-0.01,0.03,-0.75,0.66
685830338,-0.01,0.03,-0.75,0.66
685833361,-0.01,0.03,-0.75,0.66
685836426,-0.02,0.03,-0.75,0.66
685840152,-0.02,0.03,-0.75,0.66
685842402,-0.02,0.03,-0.75,0.66
685845379,-0.02,0.03,-0.75,0.66
685848375,-0.02,0.03,-0.75,0.66
685851340,-0.02,0.03,-0.75,0.66
685855030,-0.02,0.03,-0.75,0.66
685857466,-0.02,0.03,-0.75,0.66
685860356,-0.02,0.03,-0.75,0.66
685863338,-0.02,0.03,-0.75,0.66
685866342,-0.02,0.03,-0.75,0.66
685870024,-0.02,0.03,-0.75,0.66
