timestamp,quatI,quatJ,quatK,quatReal
Left
208000287,-0.01,0.02,-0.04,1.00
208010240,-0.01,0.02,-0.04,1.00
208011445,0.01,0.02,0.04,1.00
208012641,0.01,0.02,0.04,1.00
208014687,0.01,0.02,0.04,1.00
208017737,0.01,0.02,0.04,1.00
208020866,0.01,0.02,0.04,1.00
208022881,0.01,0.02,0.04,1.00
208027013,0.01,0.02,0.04,1.00
208028471,0.01,0.02,0.04,1.00
208031486,0.01,0.02,0.04,1.00
208034170,0.01,0.02,0.04,1.00
208036151,0.01,0.02,0.04,1.00
208039164,0.01,0.02,0.04,1.00
208042149,0.01,0.02,0.04,1.00
208045158,0.01,0.02,0.04,1.00
208048414,0.01,0.02,0.04,1.00
208051157,0.01,0.02,0.04,1.00
208054231,0.01,0.02,0.04,1.00
208057935,0.01,0.02,0.04,1.00
208060180,0.01,0.02,0.04,1.00
208063303,0.01,0.02,0.04,1.00
208066153,0.01,0.02,0.04,1.00
208069144,0.01,0.02,0.04,1.00
208072817,0.01,0.02,0.04,1.00
208126318,0.01,0.02,0.04,1.00
208136749,0.01,0.02,0.04,1.00
208137969,0.02,0.02,0.04,1.00
208139164,0.02,0.02,0.04,1.00
208140747,0.02,0.02,0.04,1.00
208144029,0.02,0.02,0.03,1.00
208147245,0.02,0.02,0.03,1.00
208148843,0.02,0.02,0.03,1.00
208151732,0.02,0.02,0.03,1.00
208154912,0.02,0.02,0.03,1.00
208156562,0.02,0.02,0.03,1.00
208159493,0.02,0.02,0.03,1.00
208162623,0.02,0.02,0.03,1.00
208165211,0.02,0.02,0.03,1.00
208168292,0.02,0.02,0.03,1.00
208171189,0.02,0.02,0.03,1.00
208174170,0.02,0.02,0.03,1.00
208177177,0.02,0.02,0.03,1.00
208180375,0.02,0.02,0.03,1.00
208183212,0.02,0.02,0.03,1.00
208186197,0.02,0.02,0.03,1.00
208189858,0.02,0.02,0.03,1.00
208192209,0.02,0.02,0.03,1.00
208195205,0.02,0.02,0.03,1.00
208198188,0.02,0.02,0.03,1.00
208201161,0.02,0.02,0.03,1.00
208204951,0.02,0.02,0.03,1.00
208207180,0.02,0.02,0.03,1.00
208210768,0.02,0.02,0.03,1.00
208213177,0.02,0.02,0.03,1.00
208216166,0.02,0.02,0.03,1.00
208219206,0.02,0.02,0.03,1.00
208222913,0.02,0.02,0.03,1.00
208225167,0.02,0.02,0.03,1.00
208228279,0.02,0.02,0.03,1.00
208231166,0.02,0.02,0.03,1.00
208234155,0.02,0.02,0.03,1.00
208237845,0.02,0.02,0.03,1.00
208240183,0.02,0.02,0.03,1.00
208243176,0.02,0.02,0.03,1.00
208246213,0.02,0.02,0.03,1.00
208249192,0.02,0.02,0.03,1.00
208252856,0.02,0.02,0.03,1.00
208255321,0.02,0.02,0.03,1.00
208258175,0.02,0.02,0.03,1.00
208261154,0.02,0.02,0.03,1.00
208264153,0.02,0.02,0.03,1.00
208267836,0.02,0.02,0.03,1.00
208270175,0.02,0.02,0.03,1.00
208273262,0.02,0.02,0.03,1.00
208276155,0.02,0.02,0.03,1.00
208279241,0.02,0.02,0.03,1.00
208282914,0.02,0.02,0.03,1.00
208285186,0.02,0.02,0.03,1.00
208288394,0.02,0.02,0.03,1.00
208291165,0.02,0.02,0.03,1.00
208294159,0.02,0.02,0.03,1.00
208297851,0.02,0.02,0.03,1.00
208300223,0.03,0.02,0.03,1.00
208303189,0.03,0.02,0.03,1.00
208306210,0.03,0.02,0.03,1.00
208309223,0.03,0.02,0.03,1.00
208312219,0.03,0.02,0.03,1.00
208316369,0.03,0.02,0.03,1.00
208318157,0.03,0.02,0.03,1.00
208321161,0.03,0.02,0.03,1.00
208324152,0.03,0.02,0.03,1.00
208327848,0.03,0.02,0.04,1.00
208330849,0.03,0.02,0.04,1.00
208333149,0.03,0.02,0.04,1.00
208336160,0.03,0.02,0.04,1.00
208339182,0.03,0.02,0.04,1.00
208342167,0.03,0.02,0.04,1.00
208345951,0.03,0.02,0.04,1.00
208348209,0.03,0.02,0.04,1.00
208351280,0.03,0.02,0.04,1.00
208354263,0.03,0.02,0.04,1.00
208357831,0.03,0.02,0.04,1.00
208360190,0.03,0.02,0.04,1.00
208363167,0.03,0.02,0.04,1.00
208366216,0.03,0.02,0.04,1.00
208369194,0.03,0.02,0.04,1.00
208372879,0.04,0.02,0.04,1.00
208375228,0.04,0.02,0.05,1.00
208378264,0.04,0.02,0.05,1.00
208381165,0.04,0.02,0.05,1.00
