timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Break
154408403,2.57,2.14,16.77,-0.61,0.62,-0.01,4.62,4.38,-46.25
154424450,2.57,2.14,16.77,-0.32,-0.35,-0.18,4.62,4.38,-46.25
154427921,2.57,2.14,16.77,0.20,0.09,0.37,4.62,4.38,-46.25
154436774,-0.50,-1.07,1.84,0.20,0.09,0.37,4.62,4.38,-46.25
154448357,-0.50,-1.07,1.84,0.16,-0.19,0.35,4.62,4.38,-46.25
154458415,-0.50,-1.07,1.84,0.09,-0.01,0.33,4.62,4.38,-46.25
154468619,0.27,-2.61,17.89,0.09,-0.01,0.33,4.62,4.38,-46.25
154478382,0.27,-2.61,17.89,0.05,0.09,0.28,4.62,4.38,-46.25
154487642,0.27,-2.61,17.89,0.16,0.03,0.33,4.62,4.38,-46.25
154498828,0.27,-2.61,17.89,0.26,-0.14,0.39,4.62,4.38,-46.25
154508331,0.27,-2.61,17.89,0.18,-0.00,0.43,4.62,4.38,-46.25
154518345,0.27,-2.61,17.89,0.15,-0.04,0.44,4.62,4.38,-46.25
154528173,0.27,-2.61,17.89,0.16,-0.15,0.45,4.62,4.38,-46.25
154538628,1.84,-4.02,16.62,0.16,-0.15,0.45,4.62,4.38,-46.25
154548303,1.84,-4.02,16.62,0.12,0.09,0.51,4.62,4.38,-46.25
154558371,1.84,-4.02,16.62,0.12,0.09,0.51,-7.88,7.38,-50.38
154568613,1.84,-4.02,16.62,0.04,0.26,0.59,-7.88,7.38,-50.38
154578355,1.84,-4.02,16.62,0.03,0.08,0.61,-7.88,7.38,-50.38
154588369,1.84,-4.02,16.62,0.06,-0.10,0.62,-7.88,7.38,-50.38
154597948,1.84,-4.02,16.62,0.10,-0.16,0.60,-7.88,7.38,-50.38
154609515,2.38,-2.03,10.91,0.10,-0.16,0.60,-7.88,7.38,-50.38
154618351,2.38,-2.03,10.91,0.14,-0.13,0.62,-7.88,7.38,-50.38
154627286,2.38,-2.03,10.91,0.09,-0.01,0.69,-7.88,7.38,-50.38
154638320,2.38,-2.03,10.91,0.06,0.09,0.76,-7.88,7.38,-50.38
154648621,2.38,-2.03,10.91,0.06,0.19,0.79,-7.88,7.38,-50.38
154657669,2.38,-2.03,10.91,0.06,0.19,0.79,-7.19,6.69,-49.25
154667863,2.38,-2.03,10.91,-0.03,0.22,0.82,-7.19,6.69,-49.25
154678714,-13.71,-0.61,-3.33,-0.03,0.22,0.82,-7.19,6.69,-49.25
154688288,-13.71,-0.61,-3.33,-0.24,-0.09,0.81,-7.19,6.69,-49.25
154698393,-13.71,-0.61,-3.33,0.11,-0.65,0.51,-7.19,6.69,-49.25
154708650,-13.71,-0.61,-3.33,0.33,-0.60,0.36,-7.19,6.69,-49.25
154718277,-13.71,-0.61,-3.33,-0.08,0.11,0.17,-7.19,6.69,-49.25
154727680,-13.71,-0.61,-3.33,-0.29,0.44,0.40,-7.19,6.69,-49.25
154738337,-13.71,-0.61,-3.33,-0.17,0.19,0.43,-7.19,6.69,-49.25
154748276,-13.71,-0.61,-3.33,-0.35,0.12,0.32,-7.19,6.69,-49.25
154758317,-13.71,-0.61,-3.33,-0.35,-0.17,0.24,-7.19,6.69,-49.25
154768351,-13.71,-0.61,-3.33,-0.13,-0.49,0.20,-7.19,6.69,-49.25
154778670,-13.71,-0.61,-3.33,-0.19,-0.18,0.23,-7.19,6.69,-49.25
154788312,-13.71,-0.61,-3.33,-0.36,0.11,0.17,-7.19,6.69,-49.25
154797757,-13.71,-0.61,-3.33,-0.40,0.08,0.08,-7.19,6.69,-49.25
154809138,-13.71,-0.61,-3.33,-0.31,-0.13,0.02,-7.19,6.69,-49.25
154818393,-13.71,-0.61,-3.33,-0.34,-0.07,-0.03,-7.19,6.69,-49.25
154828362,-13.71,-0.61,-3.33,-0.36,0.01,-0.07,-7.19,6.69,-49.25
154838350,-13.71,-0.61,-3.33,-0.30,-0.18,-0.13,-7.19,6.69,-49.25
154848640,-13.71,-0.61,-3.33,-0.40,-0.03,-0.23,-7.19,6.69,-49.25
154858423,-13.71,-0.61,-3.33,-0.40,-0.17,-0.32,-7.19,6.69,-49.25
154867706,-13.71,-0.61,-3.33,-0.36,-0.19,-0.36,-7.19,6.69,-49.25
154878857,-13.71,-0.61,-3.33,-0.44,0.13,-0.37,-7.19,6.69,-49.25
154888350,-13.71,-0.61,-3.33,-0.52,0.07,-0.46,-7.19,6.69,-49.25
154898314,-13.71,-0.61,-3.33,-0.53,0.01,-0.54,-7.19,6.69,-49.25
154908093,-13.71,-0.61,-3.33,-0.43,-0.04,-0.54,-7.19,6.69,-49.25
154918738,-13.71,-0.61,-3.33,-0.37,-0.05,-0.53,-7.19,6.69,-49.25
154928335,-13.71,-0.61,-3.33,-0.40,0.04,-0.55,-7.19,6.69,-49.25
154938313,-13.71,-0.61,-3.33,-0.45,0.16,-0.58,-7.19,6.69,-49.25
154948652,-13.71,-0.61,-3.33,-0.33,-0.04,-0.55,-7.19,6.69,-49.25
154958346,-13.71,-0.61,-3.33,-0.34,-0.12,-0.55,-7.19,6.69,-49.25
154968297,-13.71,-0.61,-3.33,-0.37,-0.14,-0.58,-7.19,6.69,-49.25
154977979,-13.71,-0.61,-3.33,-0.35,-0.06,-0.56,-7.19,6.69,-49.25
154988690,-13.71,-0.61,-3.33,-0.38,0.12,-0.56,-7.19,6.69,-49.25
154998312,-13.71,-0.61,-3.33,-0.35,0.02,-0.56,-7.19,6.69,-49.25
155008472,-13.71,-0.61,-3.33,-0.37,-0.05,-0.61,-7.19,6.69,-49.25
155018739,-13.71,-0.61,-3.33,-0.33,-0.14,-0.58,-7.19,6.69,-49.25
155028372,-13.71,-0.61,-3.33,-0.26,-0.21,-0.52,-7.19,6.69,-49.25
155037636,-13.71,-0.61,-3.33,-0.19,-0.30,-0.49,-7.19,6.69,-49.25
155047915,-13.71,-0.61,-3.33,-0.28,0.00,-0.42,-7.19,6.69,-49.25
155058667,-5.09,-1.23,9.27,-0.28,0.00,-0.42,-7.19,6.69,-49.25
155068426,-5.09,-1.23,9.27,-0.19,-0.03,-0.39,-7.19,6.69,-49.25
155078382,-5.09,-1.23,9.27,-0.18,-0.09,-0.40,-7.19,6.69,-49.25
155088692,-5.09,-1.23,9.27,-0.32,0.18,-0.43,-7.19,6.69,-49.25
155098305,-5.09,-1.23,9.27,-0.13,-0.27,-0.49,-7.19,6.69,-49.25
155107647,-5.09,-1.23,9.27,-0.14,-0.07,-0.50,-7.19,6.69,-49.25
155117571,-5.09,-1.23,9.27,-0.15,0.03,-0.51,-7.19,6.69,-49.25
155127185,-5.09,-1.23,9.27,-0.11,-0.09,-0.53,-7.19,6.69,-49.25
155138644,-5.09,-1.23,9.27,-0.22,0.10,-0.55,-7.19,6.69,-49.25
155148383,-5.09,-1.23,9.27,-0.17,-0.06,-0.56,-7.19,6.69,-49.25
155158679,-5.09,-1.23,9.27,-0.15,-0.10,-0.57,-7.19,6.69,-49.25
155168315,-5.09,-1.23,9.27,-0.21,0.05,-0.58,-7.19,6.69,-49.25
155177683,-5.09,-1.23,9.27,-0.19,0.00,-0.58,-7.19,6.69,-49.25
155188995,-5.09,-1.23,9.27,-0.21,0.06,-0.58,-7.19,6.69,-49.25
155198308,-5.09,-1.23,9.27,-0.15,-0.06,-0.56,-7.19,6.69,-49.25
155208546,-5.09,-1.23,9.27,-0.13,-0.04,-0.55,-7.19,6.69,-49.25
155218299,-5.09,-1.23,9.27,-0.10,-0.09,-0.56,-7.19,6.69,-49.25
155228699,-5.09,-1.23,9.27,-0.03,-0.08,-0.53,-7.19,6.69,-49.25
155238318,-5.09,-1.23,9.27,-0.16,0.26,-0.51,-7.19,6.69,-49.25
155247626,-5.09,-1.23,9.27,-0.11,0.06,-0.55,-7.19,6.69,-49.25
155258735,-5.09,-1.23,9.27,-0.04,-0.09,-0.58,-7.19,6.69,-49.25
155268094,-5.09,-1.23,9.27,-0.12,0.12,-0.58,-7.19,6.69,-49.25
155278350,-5.09,-1.23,9.27,-0.10,0.03,-0.62,-7.19,6.69,-49.25
155288152,-5.09,-1.23,9.27,-0.01,-0.13,-0.64,-7.19,6.69,-49.25
155298622,-5.09,-1.23,9.27,-0.13,0.29,-0.59,-7.19,6.69,-49.25
155308350,-5.09,-1.23,9.27,-0.11,0.31,-0.55,-7.19,6.69,-49.25
155318385,-5.09,-1.23,9.27,0.04,0.05,-0.52,-7.19,6.69,-49.25
155328735,-5.09,-1.23,9.27,0.05,0.18,-0.45,-7.19,6.69,-49.25
155338327,-5.09,-1.23,9.27,0.11,0.03,-0.37,-7.19,6.69,-49.25
155348301,-5.09,-1.23,9.27,0.06,0.18,-0.29,-7.19,6.69,-49.25
155357959,-5.09,-1.23,9.27,0.01,0.29,-0.25,-7.19,6.69,-49.25
155368631,-5.09,-1.23,9.27,0.08,0.07,-0.22,-7.19,6.69,-49.25
155378373,-5.09,-1.23,9.27,0.02,0.20,-0.20,-7.19,6.69,-49.25
155388363,-5.09,-1.23,9.27,0.05,0.06,-0.20,-7.19,6.69,-49.25
155398692,-5.09,-1.23,9.27,0.13,-0.12,-0.18,-7.19,6.69,-49.25
155408516,-5.09,-1.23,9.27,0.11,0.09,-0.12,-7.19,6.69,-49.25
155417688,-5.09,-1.23,9.27,0.12,0.10,-0.08,-7.19,6.69,-49.25
155427977,-5.09,-1.23,9.27,0.08,0.33,-0.06,-7.19,6.69,-49.25
155438603,-5.09,-1.23,9.27,0.13,0.41,-0.05,-7.19,6.69,-49.25
155448319,-5.09,-1.23,9.27,0.24,0.14,-0.04,-7.19,6.69,-49.25
155458416,-5.09,-1.23,9.27,0.19,0.05,-0.04,-7.19,6.69,-49.25
155468744,-5.09,-1.23,9.27,0.15,-0.02,-0.09,-7.19,6.69,-49.25
155478327,-5.09,-1.23,9.27,0.20,-0.11,-0.08,-7.19,6.69,-49.25
155487643,-5.09,-1.23,9.27,0.19,0.05,-0.01,-7.19,6.69,-49.25
155498000,-5.09,-1.23,9.27,0.08,0.26,0.04,-7.19,6.69,-49.25
155508617,-1.42,-4.25,15.17,0.08,0.26,0.04,-7.19,6.69,-49.25
155518330,-1.42,-4.25,15.17,0.24,0.07,0.14,-7.19,6.69,-49.25
155528492,-1.42,-4.25,15.17,0.33,-0.02,0.21,-7.19,6.69,-49.25
155538633,-1.42,-4.25,15.17,0.32,-0.14,0.25,-7.19,6.69,-49.25
155548338,-1.42,-4.25,15.17,0.16,0.15,0.29,-7.19,6.69,-49.25
155557664,-1.42,-4.25,15.17,0.22,0.09,0.34,-7.19,6.69,-49.25
155568263,-1.42,-4.25,15.17,0.28,-0.13,0.41,-7.19,6.69,-49.25
155578299,-1.42,-4.25,15.17,0.19,0.07,0.46,-7.19,6.69,-49.25
155588341,-1.42,-4.25,15.17,0.19,0.19,0.54,-7.19,6.69,-49.25
155598314,-1.42,-4.25,15.17,0.29,0.09,0.60,-7.19,6.69,-49.25
155608101,-1.42,-4.25,15.17,0.37,-0.08,0.62,-7.19,6.69,-49.25
155618359,-1.42,-4.25,15.17,0.32,-0.02,0.61,-7.19,6.69,-49.25
155627742,-1.42,-4.25,15.17,0.30,-0.03,0.58,-7.19,6.69,-49.25
155638025,-1.42,-4.25,15.17,0.33,-0.15,0.58,-7.19,6.69,-49.25
155647666,-1.42,-4.25,15.17,0.24,0.02,0.55,-7.19,6.69,-49.25
155657685,-1.42,-4.25,15.17,0.28,-0.02,0.49,-7.19,6.69,-49.25
155668101,-1.42,-4.25,15.17,0.31,-0.08,0.41,-7.19,6.69,-49.25
155677996,-1.42,-4.25,15.17,0.22,0.01,0.30,-7.19,6.69,-49.25
155688291,-1.42,-4.25,15.17,0.13,0.06,0.17,-7.19,6.69,-49.25
155697744,-1.42,-4.25,15.17,0.11,-0.02,0.07,-7.19,6.69,-49.25
155707980,-1.42,-4.25,15.17,0.06,0.09,-0.00,-7.19,6.69,-49.25
155717744,-1.42,-4.25,15.17,0.04,0.14,-0.06,-7.19,6.69,-49.25
155727688,-1.42,-4.25,15.17,0.04,0.00,-0.12,-7.19,6.69,-49.25
155737920,-1.42,-4.25,15.17,-0.07,0.16,-0.15,-7.19,6.69,-49.25
155748021,-1.42,-4.25,15.17,-0.07,0.08,-0.18,-7.19,6.69,-49.25
155757632,-1.42,-4.25,15.17,0.07,-0.29,-0.22,-7.19,6.69,-49.25
155767676,-1.42,-4.25,15.17,0.01,-0.11,-0.22,-7.19,6.69,-49.25
155777998,-1.42,-4.25,15.17,-0.03,-0.07,-0.21,-7.19,6.69,-49.25
155787638,-1.42,-4.25,15.17,-0.01,-0.09,-0.20,-7.19,6.69,-49.25
155797687,-1.42,-4.25,15.17,-0.13,0.24,-0.19,-7.19,6.69,-49.25
155808021,-1.42,-4.25,15.17,-0.07,0.03,-0.20,-7.19,6.69,-49.25
155818051,-1.42,-4.25,15.17,-0.04,0.03,-0.20,-7.19,6.69,-49.25
155827676,-1.42,-4.25,15.17,-0.10,0.22,-0.20,-7.19,6.69,-49.25
155837719,-1.42,-4.25,15.17,0.01,-0.07,-0.20,-7.19,6.69,-49.25
155847976,-1.42,-4.25,15.17,0.03,-0.06,-0.18,-7.19,6.69,-49.25
155857697,-1.42,-4.25,15.17,0.03,-0.04,-0.14,-7.19,6.69,-49.25
155867723,-1.42,-4.25,15.17,0.02,-0.01,-0.12,-7.19,6.69,-49.25
155877273,-1.42,-4.25,15.17,-0.00,0.09,-0.10,-7.19,6.69,-49.25
155887976,-1.42,-4.25,15.17,0.02,0.08,-0.09,-7.19,6.69,-49.25
155897659,-1.42,-4.25,15.17,0.04,-0.00,-0.08,-7.19,6.69,-49.25
155907747,-1.42,-4.25,15.17,0.03,0.03,-0.05,-7.19,6.69,-49.25
155917975,-1.42,-4.25,15.17,0.04,0.07,-0.02,-7.19,6.69,-49.25
155927714,-1.42,-4.25,15.17,0.08,-0.02,0.02,-7.19,6.69,-49.25
155937755,-1.42,-4.25,15.17,0.08,-0.03,0.09,-7.19,6.69,-49.25
155947938,-1.42,-4.25,15.17,0.09,-0.04,0.15,-7.19,6.69,-49.25
155957992,4.94,-1.27,9.69,0.09,-0.04,0.15,-7.19,6.69,-49.25
155967690,4.94,-1.27,9.69,0.10,0.06,0.29,-7.19,6.69,-49.25
155977545,4.94,-1.27,9.69,0.12,0.09,0.35,-7.19,6.69,-49.25
155987986,4.94,-1.27,9.69,0.20,-0.04,0.42,-7.19,6.69,-49.25
155997662,4.94,-1.27,9.69,0.14,0.12,0.50,-7.19,6.69,-49.25
156007423,4.94,-1.27,9.69,0.12,0.07,0.51,-7.19,6.69,-49.25
156017176,4.94,-1.27,9.69,0.18,-0.14,0.51,-7.19,6.69,-49.25
156028023,4.94,-1.27,9.69,0.17,-0.09,0.55,-7.19,6.69,-49.25
156037663,4.94,-1.27,9.69,0.18,-0.06,0.61,-7.19,6.69,-49.25
156047374,4.94,-1.27,9.69,0.19,-0.00,0.63,-7.19,6.69,-49.25
