timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Right Turn
378785765,2.76,1.38,8.54,-0.37,-0.04,-0.63,-2.50,-21.06,-38.31
378802797,2.76,1.38,8.54,-0.37,-0.06,-0.67,-2.50,-21.06,-38.31
378806187,2.76,1.38,8.54,-0.23,-0.01,-0.35,-2.50,-21.06,-38.31
378813382,0.65,-0.30,9.69,-0.23,-0.01,-0.35,-2.50,-21.06,-38.31
378825144,0.69,-0.38,10.34,-0.23,-0.01,-0.35,-2.50,-21.06,-38.31
378835509,1.30,-0.46,10.84,-0.23,-0.01,-0.35,-2.50,-21.06,-38.31
378844906,1.30,-0.46,10.84,-0.20,0.00,-0.37,-2.50,-21.06,-38.31
378854334,-0.42,0.27,7.89,-0.20,0.00,-0.37,-2.50,-21.06,-38.31
378864812,0.54,0.19,8.20,-0.20,0.00,-0.37,-2.50,-21.06,-38.31
378875067,0.54,0.19,8.20,-0.25,-0.03,-0.45,-2.50,-21.06,-38.31
378884916,0.54,0.19,8.20,-0.24,0.04,-0.46,-2.50,-21.06,-38.31
378894950,0.57,-0.92,9.08,-0.24,0.04,-0.46,-2.50,-21.06,-38.31
378905576,1.30,0.04,9.54,-0.24,0.04,-0.46,-2.50,-21.06,-38.31
378914915,1.30,0.04,9.54,-0.21,0.00,-0.47,-2.50,-21.06,-38.31
378924288,0.84,-1.19,9.96,-0.21,0.00,-0.47,-2.50,-21.06,-38.31
378935467,1.00,-1.42,10.27,-0.21,0.00,-0.47,-2.50,-21.06,-38.31
378945025,1.00,-1.42,10.27,-0.18,0.02,-0.47,-2.50,-21.06,-38.31
378955020,1.00,-1.42,10.27,-0.17,0.02,-0.46,-2.50,-21.06,-38.31
378964795,0.69,-0.73,9.31,-0.17,0.02,-0.46,-2.50,-21.06,-38.31
378976279,0.84,-0.61,9.77,-0.17,0.02,-0.46,-2.50,-21.06,-38.31
378985000,0.84,-0.61,9.77,-0.16,0.05,-0.41,-2.50,-21.06,-38.31
378993788,0.84,-0.61,9.77,-0.14,0.00,-0.40,-2.50,-21.06,-38.31
379005439,1.65,-1.07,10.11,-0.14,0.00,-0.40,-2.50,-21.06,-38.31
379013876,1.65,-1.07,10.11,-0.12,0.06,-0.37,-2.50,-21.06,-38.31
379023324,1.65,-1.07,10.11,-0.11,0.04,-0.35,-2.50,-21.06,-38.31
379034590,-0.04,-1.23,9.20,-0.11,0.04,-0.35,-2.50,-21.06,-38.31
379045775,-0.04,-1.23,9.20,-0.11,0.04,-0.35,-13.50,0.88,-46.69
379055047,-0.04,-1.23,9.20,-0.08,0.01,-0.31,-13.50,0.88,-46.69
379064969,0.46,-1.46,9.58,-0.08,0.01,-0.31,-13.50,0.88,-46.69
379075448,0.69,-1.49,9.23,-0.08,0.01,-0.31,-13.50,0.88,-46.69
379084953,0.69,-1.49,9.23,-0.06,0.00,-0.31,-13.50,0.88,-46.69
379094934,0.69,-1.49,9.23,-0.07,0.07,-0.33,-13.50,0.88,-46.69
379104533,2.30,-0.50,11.76,-0.07,0.07,-0.33,-13.50,0.88,-46.69
379115344,0.46,-1.65,9.69,-0.07,0.07,-0.33,-13.50,0.88,-46.69
379124916,0.46,-1.65,9.69,-0.10,0.06,-0.39,-13.50,0.88,-46.69
379134945,-0.96,-0.38,6.67,-0.10,0.06,-0.39,-13.50,0.88,-46.69
379145233,-0.77,-0.38,7.59,-0.10,0.06,-0.39,-13.50,0.88,-46.69
379154937,-0.77,-0.38,7.59,-0.13,-0.02,-0.45,-13.50,0.88,-46.69
379164332,-0.77,-0.38,7.59,-0.13,0.07,-0.44,-13.50,0.88,-46.69
379174902,1.15,-2.07,9.84,-0.13,0.07,-0.44,-13.50,0.88,-46.69
