timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Straight
2197118996,-5.86,-1.76,11.57,-0.14,-0.16,-0.19,17.62,-11.19,-41.50
2197135698,-5.86,-1.76,11.57,-0.02,-0.23,-0.18,17.62,-11.19,-41.50
2197138872,-5.86,-1.76,11.57,-0.05,0.13,0.02,17.62,-11.19,-41.50
2197146586,-2.14,-1.30,10.11,-0.05,0.13,0.02,17.62,-11.19,-41.50
2197156605,-2.14,-1.30,10.11,-0.06,-0.04,-0.04,17.62,-11.19,-41.50
2197168514,-3.33,-2.76,11.07,-0.06,-0.04,-0.04,17.62,-11.19,-41.50
2197178932,-3.33,-2.76,11.07,-0.08,0.05,-0.12,17.62,-11.19,-41.50
2197188179,-3.33,-2.76,11.07,-0.05,-0.07,-0.15,17.62,-11.19,-41.50
2197198437,2.68,-1.91,14.59,-0.05,-0.07,-0.15,17.62,-11.19,-41.50
2197208100,2.68,-1.91,14.59,-0.04,0.16,-0.20,17.62,-11.19,-41.50
2197217518,2.68,-1.91,14.59,-0.03,0.19,-0.21,17.62,-11.19,-41.50
2197227743,-2.22,-1.57,6.44,-0.03,0.19,-0.21,17.62,-11.19,-41.50
2197238528,-2.61,0.11,5.25,-0.03,0.19,-0.21,17.62,-11.19,-41.50
2197248125,-2.61,0.11,5.25,-0.15,0.10,-0.34,17.62,-11.19,-41.50
2197258123,-2.61,0.11,5.25,-0.09,-0.33,-0.42,17.62,-11.19,-41.50
2197268523,2.91,-2.22,15.86,-0.09,-0.33,-0.42,17.62,-11.19,-41.50
2197278142,2.91,-2.22,15.86,-0.01,0.29,-0.42,17.62,-11.19,-41.50
2197287515,2.91,-2.22,15.86,-0.03,0.29,-0.37,17.62,-11.19,-41.50
2197298074,4.41,2.84,11.38,-0.03,0.29,-0.37,17.62,-11.19,-41.50
2197308106,4.41,2.84,11.38,-0.07,-0.30,-0.65,17.62,-11.19,-41.50
2197318966,4.41,2.84,11.38,-0.07,0.29,-0.55,17.62,-11.19,-41.50
2197328201,4.41,2.84,11.38,-0.26,0.86,-0.57,17.62,-11.19,-41.50
2197338394,0.92,1.80,7.74,-0.26,0.86,-0.57,17.62,-11.19,-41.50
2197348087,0.92,1.80,7.74,0.15,-0.34,-0.51,17.62,-11.19,-41.50
2197357479,0.92,1.80,7.74,-0.16,0.30,-0.34,17.62,-11.19,-41.50
2197368169,4.02,-4.52,2.11,-0.16,0.30,-0.34,17.62,-11.19,-41.50
2197378928,4.02,-4.52,2.11,0.25,-1.08,-0.48,17.62,-11.19,-41.50
2197388204,4.02,-4.52,2.11,0.18,-0.87,-0.39,17.62,-11.19,-41.50
2197398130,4.02,-4.52,2.11,0.11,0.59,-0.31,17.62,-11.19,-41.50
2197408404,-6.13,-4.45,10.00,0.11,0.59,-0.31,17.62,-11.19,-41.50
2197418187,-6.13,-4.45,10.00,0.02,0.65,-0.03,17.62,-11.19,-41.50
2197427486,-6.13,-4.45,10.00,-0.03,0.02,-0.26,17.62,-11.19,-41.50
2197439041,-5.70,-4.60,-1.38,-0.03,0.02,-0.26,17.62,-11.19,-41.50
2197448119,-5.70,-4.60,-1.38,0.09,-0.10,-0.04,17.62,-11.19,-41.50
2197458167,-5.70,-4.60,-1.38,0.36,-0.67,-0.00,17.62,-11.19,-41.50
2197468071,-5.70,-4.60,-1.38,0.34,-0.66,-0.04,17.62,-11.19,-41.50
2197478417,-3.26,-4.45,12.87,0.34,-0.66,-0.04,17.62,-11.19,-41.50
2197488163,-3.26,-4.45,12.87,0.18,0.87,0.35,17.62,-11.19,-41.50
2197498168,-3.26,-4.45,12.87,0.13,0.37,0.40,17.62,-11.19,-41.50
2197508433,5.59,-1.23,11.80,0.13,0.37,0.40,17.62,-11.19,-41.50
2197518326,5.59,-1.23,11.80,0.32,-0.21,0.22,17.62,-11.19,-41.50
2197528195,5.59,-1.23,11.80,0.08,0.49,0.59,17.62,-11.19,-41.50
2197537713,5.59,-1.23,11.80,-0.12,0.02,0.42,17.62,-11.19,-41.50
2197548447,18.85,-8.35,35.62,-0.12,0.02,0.42,17.62,-11.19,-41.50
2197558180,18.85,-8.35,35.62,0.49,-1.01,0.26,17.62,-11.19,-41.50
2197568287,18.85,-8.35,35.62,0.21,0.98,0.59,17.62,-11.19,-41.50
2197578450,-14.02,0.80,-9.92,0.21,0.98,0.59,17.62,-11.19,-41.50
2197588104,-14.02,0.80,-9.92,-0.18,0.56,0.47,17.62,-11.19,-41.50
2197597500,-14.02,0.80,-9.92,0.48,-1.72,0.07,17.62,-11.19,-41.50
2197607713,-14.02,0.80,-9.92,0.62,-2.00,-0.42,17.62,-11.19,-41.50
2197618603,0.00,-13.71,20.30,0.62,-2.00,-0.42,17.62,-11.19,-41.50
2197628125,0.00,-13.71,20.30,0.35,1.18,0.54,17.62,-11.19,-41.50
2197638121,0.00,-13.71,20.30,0.03,1.27,0.55,17.62,-11.19,-41.50
2197648423,-3.10,1.46,-1.11,0.03,1.27,0.55,17.62,-11.19,-41.50
2197658118,-3.10,1.46,-1.11,0.26,-1.09,-0.17,17.62,-11.19,-41.50
2197667544,-3.10,1.46,-1.11,0.14,-0.59,-0.10,17.62,-11.19,-41.50
2197678066,-5.82,-0.61,7.78,0.14,-0.59,-0.10,17.62,-11.19,-41.50
2197688206,-5.82,-0.61,7.78,0.06,0.42,0.43,17.62,-11.19,-41.50
2197698166,-5.82,-0.61,7.78,0.19,-0.20,0.44,17.62,-11.19,-41.50
2197708133,-5.82,-0.61,7.78,0.22,-0.64,0.39,17.62,-11.19,-41.50
2197719278,1.57,-1.84,20.45,0.22,-0.64,0.39,17.62,-11.19,-41.50
2197728135,1.57,-1.84,20.45,0.09,0.33,0.72,17.62,-11.19,-41.50
2197737508,1.57,-1.84,20.45,0.05,0.39,0.67,17.62,-11.19,-41.50
2197748037,-5.75,3.29,10.31,0.05,0.39,0.67,17.62,-11.19,-41.50
2197758097,-5.75,3.29,10.31,-0.04,-0.32,0.37,17.62,-11.19,-41.50
2197768239,-5.75,3.29,10.31,-0.00,-0.28,0.38,17.62,-11.19,-41.50
2197778206,-5.75,3.29,10.31,0.03,-0.28,0.39,17.62,-11.19,-41.50
2197789284,4.02,-1.34,5.32,0.03,-0.28,0.39,17.62,-11.19,-41.50
2197798186,4.02,-1.34,5.32,0.05,-0.18,0.34,17.62,-11.19,-41.50
2197807496,4.02,-1.34,5.32,0.04,0.08,0.44,17.62,-11.19,-41.50
2197818732,-7.82,-2.95,12.53,0.04,0.08,0.44,17.62,-11.19,-41.50
2197828093,-7.82,-2.95,12.53,-0.22,0.44,0.29,17.62,-11.19,-41.50
2197838169,-7.82,-2.95,12.53,0.07,-0.65,0.15,17.62,-11.19,-41.50
2197847989,-7.82,-2.95,12.53,0.09,-0.75,0.04,17.62,-11.19,-41.50
2197858416,3.29,1.61,5.63,0.09,-0.75,0.04,17.62,-11.19,-41.50
2197868207,3.29,1.61,5.63,-0.22,0.30,0.08,17.62,-11.19,-41.50
2197878146,3.29,1.61,5.63,-0.28,0.55,0.00,17.62,-11.19,-41.50
2197888847,-12.79,-0.04,11.95,-0.28,0.55,0.00,17.62,-11.19,-41.50
2197898166,-12.79,-0.04,11.95,-0.29,-0.08,-0.12,17.62,-11.19,-41.50
2197908146,-12.79,-0.04,11.95,-0.13,-0.75,-0.21,17.62,-11.19,-41.50
2197917981,-12.79,-0.04,11.95,-0.21,-0.29,-0.18,17.62,-11.19,-41.50
2197928469,-1.34,-0.77,17.27,-0.21,-0.29,-0.18,17.62,-11.19,-41.50
2197938136,-1.34,-0.77,17.27,-0.39,0.67,-0.21,17.62,-11.19,-41.50
2197948145,-1.34,-0.77,17.27,-0.53,0.91,-0.17,17.62,-11.19,-41.50
2197958418,8.62,1.11,5.25,-0.53,0.91,-0.17,17.62,-11.19,-41.50
2197968595,8.62,1.11,5.25,-0.03,-1.10,-0.46,17.62,-11.19,-41.50
2197977444,8.62,1.11,5.25,-0.19,-0.36,-0.29,17.62,-11.19,-41.50
2197987715,8.62,1.11,5.25,-0.24,0.31,-0.25,17.62,-11.19,-41.50
2197998429,-4.06,-2.34,7.66,-0.24,0.31,-0.25,17.62,-11.19,-41.50
2198008156,-4.06,-2.34,7.66,-0.40,0.81,-0.21,17.62,-11.19,-41.50
2198018240,-4.06,-2.34,7.66,-0.28,-0.13,-0.41,17.62,-11.19,-41.50
2198028455,2.72,-2.14,11.95,-0.28,-0.13,-0.41,17.62,-11.19,-41.50
