timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Break
244920051,1.23,-10.41,8.35,0.41,0.57,0.86,-5.19,1.31,-52.69
244937747,0.54,-11.38,8.81,0.41,0.57,0.86,-5.19,1.31,-52.69
244940848,0.54,-11.38,8.81,-0.25,0.09,-0.61,-5.19,1.31,-52.69
244948477,0.54,-11.38,8.81,-0.16,-0.04,-0.59,-5.19,1.31,-52.69
244958943,0.54,-11.38,8.81,-0.16,-0.04,-0.59,14.81,-8.06,-41.81
244970428,0.54,-11.38,8.81,-0.15,0.05,-0.54,14.81,-8.06,-41.81
244980173,0.54,-11.38,8.81,-0.09,0.03,-0.52,14.81,-8.06,-41.81
244990409,0.54,-11.38,8.81,-0.09,0.13,-0.46,14.81,-8.06,-41.81
245000445,0.54,-11.38,8.81,-0.05,0.06,-0.44,14.81,-8.06,-41.81
245010128,0.54,-11.38,8.81,-0.07,0.08,-0.42,14.81,-8.06,-41.81
245020173,0.54,-11.38,8.81,-0.05,-0.02,-0.38,14.81,-8.06,-41.81
245030451,0.54,-11.38,8.81,-0.04,0.06,-0.34,14.81,-8.06,-41.81
245040083,0.54,-11.38,8.81,-0.00,0.13,-0.27,14.81,-8.06,-41.81
245050218,0.54,-11.38,8.81,0.06,0.09,-0.21,14.81,-8.06,-41.81
245060206,0.54,-11.38,8.81,0.08,0.01,-0.19,14.81,-8.06,-41.81
245070417,0.54,-11.38,8.81,0.05,0.15,-0.15,14.81,-8.06,-41.81
245080216,0.54,-11.38,8.81,0.14,0.06,-0.09,14.81,-8.06,-41.81
245089922,0.54,-11.38,8.81,0.15,0.03,-0.08,14.81,-8.06,-41.81
245100073,0.54,-11.38,8.81,0.16,-0.04,-0.09,14.81,-8.06,-41.81
245110453,0.54,-11.38,8.81,0.11,0.08,-0.10,14.81,-8.06,-41.81
245120330,0.54,-11.38,8.81,0.11,0.16,-0.06,14.81,-8.06,-41.81
