timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Straight
1566249340,-3.45,0.30,6.93,-0.10,0.15,-0.10,21.06,16.12,-44.56
1566266021,-3.45,0.30,6.93,-0.07,0.07,-0.11,21.06,16.12,-44.56
1566268936,-3.45,0.30,6.93,-0.07,0.07,-0.11,22.75,4.88,-41.44
1566277711,-3.45,0.30,6.93,-0.01,0.15,-0.04,22.75,4.88,-41.44
1566288890,-3.45,0.30,6.93,-0.01,0.15,-0.04,22.56,4.31,-39.25
1566299261,-3.45,0.30,6.93,0.01,0.06,-0.04,22.56,4.31,-39.25
1566308990,-3.45,0.30,6.93,0.01,0.06,-0.04,22.31,6.25,-41.38
1566318930,-3.45,0.30,6.93,0.01,0.06,-0.04,21.81,5.56,-42.19
1566329188,-3.45,0.30,6.93,0.01,0.06,-0.04,21.56,5.50,-41.88
1566338970,-3.45,0.30,6.93,0.01,0.06,-0.04,22.44,5.12,-41.19
1566348394,-3.45,0.30,6.93,0.01,0.06,-0.04,21.31,4.12,-41.62
1566359102,-3.45,0.30,6.93,0.01,0.06,-0.04,22.00,4.62,-41.56
1566368849,-3.45,0.30,6.93,0.01,0.06,-0.04,21.38,5.12,-41.06
1566378959,-3.45,0.30,6.93,0.01,0.06,-0.04,22.31,5.44,-41.75
1566388789,-3.45,0.30,6.93,0.01,0.06,-0.04,22.81,3.56,-39.88
1566399138,-3.45,0.30,6.93,0.01,0.06,-0.04,21.44,4.56,-40.88
1566408889,-3.45,0.30,6.93,0.01,0.06,-0.04,22.25,4.50,-40.62
1566418395,-3.45,0.30,6.93,0.01,0.06,-0.04,21.38,5.12,-41.00
1566429133,-3.45,0.30,6.93,0.01,0.06,-0.04,21.25,5.19,-41.50
1566438765,-3.45,0.30,6.93,0.01,0.06,-0.04,22.75,5.62,-41.25
1566448888,-3.45,0.30,6.93,0.01,0.06,-0.04,22.38,4.88,-41.56
1566459113,-3.45,0.30,6.93,0.01,0.06,-0.04,22.31,5.75,-41.69
1566468736,-3.45,0.30,6.93,0.01,0.06,-0.04,23.00,5.25,-40.25
1566478855,-3.45,0.30,6.93,0.01,0.06,-0.04,22.75,5.12,-41.50
1566488343,-3.45,0.30,6.93,0.01,0.06,-0.04,22.56,5.06,-40.75
1566499046,-3.45,0.30,6.93,0.01,0.06,-0.04,22.44,4.75,-42.81
1566508732,-3.45,0.30,6.93,0.01,0.06,-0.04,22.62,5.19,-42.00
1566518777,-3.45,0.30,6.93,0.01,0.06,-0.04,21.62,4.88,-43.44
1566529054,-3.45,0.30,6.93,0.01,0.06,-0.04,22.62,4.50,-40.62
1566538657,-3.45,0.30,6.93,0.01,0.06,-0.04,22.00,5.38,-43.00
1566548774,-3.45,0.30,6.93,0.01,0.06,-0.04,22.12,5.00,-42.50
1566558287,-3.45,0.30,6.93,0.01,0.06,-0.04,21.44,5.56,-42.38
1566568944,-3.45,0.30,6.93,0.01,0.06,-0.04,22.25,5.19,-43.75
1566578717,-3.45,0.30,6.93,0.01,0.06,-0.04,21.81,4.75,-42.56
1566588697,-3.45,0.30,6.93,0.01,0.06,-0.04,22.50,4.56,-41.06
1566598980,-3.45,0.30,6.93,0.01,0.06,-0.04,22.50,4.25,-41.00
1566608617,-3.45,0.30,6.93,0.01,0.06,-0.04,22.38,4.62,-41.50
1566618739,-3.45,0.30,6.93,0.01,0.06,-0.04,21.50,5.50,-41.94
1566628859,-3.45,0.30,6.93,0.01,0.06,-0.04,21.50,5.50,-41.94
1566638956,-3.45,0.30,6.93,0.01,0.06,-0.04,22.12,5.31,-42.56
1566648662,-3.45,0.30,6.93,0.01,0.06,-0.04,22.44,5.12,-41.19
1566658609,-3.45,0.30,6.93,0.01,0.06,-0.04,23.12,5.12,-41.44
1566668856,-3.45,0.30,6.93,0.01,0.06,-0.04,22.69,4.62,-41.88
1566678557,-3.45,0.30,6.93,0.01,0.06,-0.04,21.00,4.81,-42.75
1566688653,-3.45,0.30,6.93,0.01,0.06,-0.04,21.25,5.12,-43.19
1566698657,-3.45,0.30,6.93,0.01,0.06,-0.04,21.25,5.12,-43.19
1566708952,-3.45,0.30,6.93,0.01,0.06,-0.04,21.94,5.94,-43.12
1566718599,-3.45,0.30,6.93,0.01,0.06,-0.04,21.81,4.81,-40.88
1566728429,-3.45,0.30,6.93,0.01,0.06,-0.04,22.44,5.12,-41.19
1566738805,-3.45,0.30,6.93,0.01,0.06,-0.04,23.50,4.81,-41.31
