timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Right Turn
1126446753,0.00,-2.18,9.61,0.07,0.02,-0.04,4.19,12.75,-46.06
1126464471,-0.15,-2.03,9.38,0.07,0.02,-0.04,4.19,12.75,-46.06
1126466634,0.38,-2.38,9.84,0.07,0.02,-0.04,4.19,12.75,-46.06
1126476064,0.38,-2.38,9.84,-0.10,0.01,-0.08,4.19,12.75,-46.06
1126486077,-1.42,-2.26,8.16,-0.10,0.01,-0.08,4.19,12.75,-46.06
1126496627,-1.42,-2.26,8.16,-0.10,0.01,-0.08,3.56,12.00,-46.00
1126507296,-1.42,-2.26,8.16,-0.10,0.01,-0.08,2.88,11.94,-47.44
1126516971,-0.04,-0.69,9.58,-0.10,0.01,-0.08,2.88,11.94,-47.44
1126526120,-0.04,-0.69,9.58,-0.08,-0.01,0.13,2.88,11.94,-47.44
1126536638,-0.34,0.15,10.45,-0.08,-0.01,0.13,2.88,11.94,-47.44
1126546951,-0.34,0.15,10.45,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126556628,-0.11,-1.27,9.04,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126566610,-0.30,-2.07,8.73,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126577018,-0.04,-1.99,9.84,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126586607,-0.61,-2.41,9.20,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126597303,-1.07,-2.80,8.93,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126606970,-0.11,-2.18,8.62,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126616632,0.80,-1.27,9.69,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126626990,0.57,-1.30,9.89,-0.08,-0.01,0.13,3.25,11.19,-45.94
1126636600,0.57,-1.30,9.89,-0.02,0.02,0.21,3.25,11.19,-45.94
1126646762,-0.73,-1.49,9.31,-0.02,0.02,0.21,3.25,11.19,-45.94
1126656644,-1.57,-1.19,9.61,-0.02,0.02,0.21,3.25,11.19,-45.94
1126667278,-3.71,-1.38,9.58,-0.02,0.02,0.21,3.25,11.19,-45.94
1126677659,-1.27,0.04,9.00,-0.02,0.02,0.21,3.25,11.19,-45.94
1126686625,-0.04,-1.46,9.04,-0.02,0.02,0.21,3.25,11.19,-45.94
1126697036,-1.49,-1.84,6.93,-0.02,0.02,0.21,3.25,11.19,-45.94
1126706108,-1.49,-1.84,6.93,0.02,-0.12,0.40,3.25,11.19,-45.94
1126716960,1.07,-1.30,10.80,0.02,-0.12,0.40,3.25,11.19,-45.94
1126727038,2.14,-1.57,11.46,0.02,-0.12,0.40,3.25,11.19,-45.94
1126737249,2.14,-1.57,11.46,0.05,0.01,0.64,3.25,11.19,-45.94
1126747269,0.54,-1.27,7.55,0.05,0.01,0.64,3.25,11.19,-45.94
1126756634,1.23,-1.30,8.77,0.05,0.01,0.64,3.25,11.19,-45.94
1126767017,2.03,-1.61,10.45,0.05,0.01,0.64,3.25,11.19,-45.94
1126777261,2.03,-1.61,10.45,0.02,-0.02,0.65,3.25,11.19,-45.94
1126786617,1.57,-2.64,10.61,0.02,-0.02,0.65,3.25,11.19,-45.94
1126796633,0.73,-2.99,9.31,0.02,-0.02,0.65,3.25,11.19,-45.94
1126807617,0.27,-2.72,8.82,0.02,-0.02,0.65,3.25,11.19,-45.94
1126817278,0.04,-0.88,8.96,0.02,-0.02,0.65,3.25,11.19,-45.94
1126826712,0.23,-0.46,9.58,0.02,-0.02,0.65,3.25,11.19,-45.94
1126836932,0.15,0.11,10.39,0.02,-0.02,0.65,3.25,11.19,-45.94
1126847344,-0.38,0.34,9.65,0.02,-0.02,0.65,3.25,11.19,-45.94
1126856724,0.23,0.42,10.07,0.02,-0.02,0.65,3.25,11.19,-45.94
1126866933,0.96,0.88,10.27,0.02,-0.02,0.65,3.25,11.19,-45.94
1126876076,0.96,0.88,10.27,-0.16,0.00,0.38,3.25,11.19,-45.94
1126887740,0.00,0.38,8.54,-0.16,0.00,0.38,3.25,11.19,-45.94
1126897047,1.42,-0.19,10.50,-0.16,0.00,0.38,3.25,11.19,-45.94
1126907335,1.42,-0.19,10.50,-0.21,0.04,0.29,3.25,11.19,-45.94
1126917274,0.46,-0.88,9.23,-0.21,0.04,0.29,3.25,11.19,-45.94
1126926658,0.77,-0.42,9.85,-0.21,0.04,0.29,3.25,11.19,-45.94
1126936988,1.00,-0.34,10.53,-0.21,0.04,0.29,3.25,11.19,-45.94
1126947284,1.00,-0.34,10.53,-0.22,-0.00,0.18,3.25,11.19,-45.94
1126957394,0.34,0.15,10.00,-0.22,-0.00,0.18,3.25,11.19,-45.94
1126966627,0.00,0.69,9.20,-0.22,-0.00,0.18,3.25,11.19,-45.94
1126977607,0.00,1.04,8.96,-0.22,-0.00,0.18,3.25,11.19,-45.94
1126987279,1.27,0.88,9.34,-0.22,-0.00,0.18,3.25,11.19,-45.94
1126996652,0.69,0.61,9.08,-0.22,-0.00,0.18,3.25,11.19,-45.94
1127006967,-0.19,0.19,8.78,-0.22,-0.00,0.18,3.25,11.19,-45.94
1127017343,-0.19,0.19,8.78,-0.39,-0.02,-0.22,3.25,11.19,-45.94
1127027274,0.00,0.23,9.16,-0.39,-0.02,-0.22,3.25,11.19,-45.94
1127036703,0.11,0.54,9.04,-0.39,-0.02,-0.22,3.25,11.19,-45.94
1127047694,0.65,1.00,9.69,-0.39,-0.02,-0.22,3.25,11.19,-45.94
1127057320,1.34,1.23,10.77,-0.39,-0.02,-0.22,3.25,11.19,-45.94
1127066654,1.84,0.84,11.11,-0.39,-0.02,-0.22,3.25,11.19,-45.94
1127076943,1.23,0.96,10.53,-0.39,-0.02,-0.22,3.25,11.19,-45.94
1127087222,1.23,0.96,10.53,-0.43,-0.00,-0.51,3.25,11.19,-45.94
1127096660,0.23,1.04,9.54,-0.43,-0.00,-0.51,3.25,11.19,-45.94
1127107047,0.88,0.84,9.77,-0.43,-0.00,-0.51,3.25,11.19,-45.94
1127116627,0.88,0.84,9.77,-0.46,-0.03,-0.60,3.25,11.19,-45.94
1127127288,1.34,-0.08,8.85,-0.46,-0.03,-0.60,3.25,11.19,-45.94
1127136665,1.65,-0.34,9.16,-0.46,-0.03,-0.60,3.25,11.19,-45.94
1127146947,1.80,-0.69,9.80,-0.46,-0.03,-0.60,3.25,11.19,-45.94
1127157338,1.80,-0.69,9.80,-0.39,-0.01,-0.64,3.25,11.19,-45.94
1127166643,1.15,-1.53,9.50,-0.39,-0.01,-0.64,3.25,11.19,-45.94
1127176938,1.80,-1.84,9.04,-0.39,-0.01,-0.64,3.25,11.19,-45.94
1127187261,1.80,-1.84,9.04,-0.30,-0.02,-0.60,3.25,11.19,-45.94
1127197313,1.42,-1.19,9.61,-0.30,-0.02,-0.60,3.25,11.19,-45.94
1127206649,1.46,-1.46,10.41,-0.30,-0.02,-0.60,3.25,11.19,-45.94
1127216937,1.07,-1.65,9.69,-0.30,-0.02,-0.60,3.25,11.19,-45.94
1127227268,1.07,-1.65,9.69,-0.24,-0.02,-0.45,3.25,11.19,-45.94
1127236686,1.38,-2.26,8.70,-0.24,-0.02,-0.45,3.25,11.19,-45.94
1127247769,1.30,-1.84,8.93,-0.24,-0.02,-0.45,3.25,11.19,-45.94
1127257312,1.30,-1.84,8.93,-0.17,-0.04,-0.27,3.25,11.19,-45.94
1127267294,1.91,-2.11,9.84,-0.17,-0.04,-0.27,3.25,11.19,-45.94
1127277253,1.15,-2.68,9.43,-0.17,-0.04,-0.27,3.25,11.19,-45.94
1127286936,0.80,-3.03,9.46,-0.17,-0.04,-0.27,3.25,11.19,-45.94
1127297366,0.80,-3.03,9.46,-0.07,-0.01,-0.01,3.25,11.19,-45.94
1127307385,1.19,-2.38,9.08,-0.07,-0.01,-0.01,3.25,11.19,-45.94
1127317672,0.92,-1.84,9.04,-0.07,-0.01,-0.01,3.25,11.19,-45.94
1127327244,0.92,-1.84,9.04,-0.04,-0.02,0.11,3.25,11.19,-45.94
1127337326,1.15,-1.99,8.70,-0.04,-0.02,0.11,3.25,11.19,-45.94
1127347375,2.07,-2.03,8.77,-0.04,-0.02,0.11,3.25,11.19,-45.94
1127357613,2.41,-1.53,8.96,-0.04,-0.02,0.11,3.25,11.19,-45.94
1127367282,2.41,-1.53,8.96,-0.03,-0.02,0.20,3.25,11.19,-45.94
1127377261,1.27,-1.95,10.84,-0.03,-0.02,0.20,3.25,11.19,-45.94
1127387680,1.95,-2.22,11.38,-0.03,-0.02,0.20,3.25,11.19,-45.94
1127397956,1.95,-2.22,11.38,-0.02,-0.01,0.26,3.25,11.19,-45.94
1127407309,1.57,-2.07,9.50,-0.02,-0.01,0.26,3.25,11.19,-45.94
1127417329,0.50,-2.18,9.12,-0.02,-0.01,0.26,3.25,11.19,-45.94
1127427578,0.00,-1.80,9.16,-0.02,-0.01,0.26,3.25,11.19,-45.94
1127437255,0.30,-0.84,10.34,-0.02,-0.01,0.26,3.25,11.19,-45.94
1127447481,0.65,-1.23,9.96,-0.02,-0.01,0.26,3.25,11.19,-45.94
1127457633,0.38,-1.46,8.96,-0.02,-0.01,0.26,3.25,11.19,-45.94
1127468016,0.38,-1.46,8.96,-0.10,-0.05,0.13,3.25,11.19,-45.94
1127476628,0.11,-1.15,9.38,-0.10,-0.05,0.13,3.25,11.19,-45.94
1127487271,0.04,-1.07,10.04,-0.10,-0.05,0.13,3.25,11.19,-45.94
1127497600,-0.80,-0.69,9.54,-0.10,-0.05,0.13,3.25,11.19,-45.94
1127507289,-0.54,-0.80,9.38,-0.10,-0.05,0.13,3.25,11.19,-45.94
1127517243,0.88,-0.92,10.35,-0.10,-0.05,0.13,3.25,11.19,-45.94
1127527582,0.65,-0.61,10.15,-0.10,-0.05,0.13,3.25,11.19,-45.94
1127537946,0.65,-0.61,10.15,-0.22,-0.01,-0.22,3.25,11.19,-45.94
1127546707,-0.46,-0.19,10.23,-0.22,-0.01,-0.22,3.25,11.19,-45.94
