timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Right Turn
223892476,2.38,3.29,8.58,0.00,0.00,0.00,-21.50,-10.88,-39.19
223911304,2.38,3.33,8.58,0.00,0.00,0.00,-21.50,-10.88,-39.19
223913378,2.38,3.33,8.58,-0.08,-0.01,0.08,-21.50,-10.88,-39.19
223922024,2.38,3.33,8.58,-0.01,-0.02,0.14,-21.50,-10.88,-39.19
223932368,2.38,3.33,8.58,-0.01,-0.02,0.14,-10.38,-3.38,-48.38
223942862,2.38,3.33,8.58,-0.03,-0.05,0.15,-10.38,-3.38,-48.38
223953614,2.38,3.33,8.58,-0.08,0.01,0.15,-10.38,-3.38,-48.38
223963287,2.38,3.33,8.58,-0.04,-0.03,0.18,-10.38,-3.38,-48.38
223973334,2.38,3.33,8.58,-0.02,-0.01,0.20,-10.38,-3.38,-48.38
223983608,2.38,3.33,8.58,-0.02,-0.02,0.22,-10.38,-3.38,-48.38
223993227,2.38,3.33,8.58,-0.00,-0.04,0.24,-10.38,-3.38,-48.38
224003321,2.38,3.33,8.58,0.00,-0.03,0.25,-10.38,-3.38,-48.38
224012791,2.38,3.33,8.58,0.03,-0.18,0.23,-10.38,-3.38,-48.38
224023519,2.38,3.33,8.58,-0.01,-0.11,0.19,-10.38,-3.38,-48.38
224033206,2.38,3.33,8.58,-0.06,0.04,0.17,-10.38,-3.38,-48.38
224043221,2.38,3.33,8.58,-0.06,0.09,0.18,-10.38,-3.38,-48.38
224053502,2.38,3.33,8.58,-0.04,0.03,0.18,-10.38,-3.38,-48.38
224063159,2.38,3.33,8.58,-0.01,-0.10,0.16,-10.38,-3.38,-48.38
224073284,2.38,3.33,8.58,-0.02,-0.04,0.16,-10.38,-3.38,-48.38
224082797,2.38,3.33,8.58,-0.07,0.09,0.19,-10.38,-3.38,-48.38
224093478,2.38,3.33,8.58,-0.05,0.04,0.19,-10.38,-3.38,-48.38
224103155,2.38,3.33,8.58,-0.04,-0.05,0.19,-10.38,-3.38,-48.38
224113135,2.38,3.33,8.58,-0.00,-0.17,0.20,-10.38,-3.38,-48.38
224123115,2.38,3.33,8.58,0.00,-0.07,0.21,-10.38,-3.38,-48.38
224133440,2.38,3.33,8.58,0.01,-0.06,0.24,-10.38,-3.38,-48.38
224143269,2.38,3.33,8.58,0.01,-0.11,0.22,-10.38,-3.38,-48.38
224153287,2.38,3.33,8.58,-0.06,0.03,0.19,-10.38,-3.38,-48.38
224163392,2.38,3.33,8.58,-0.08,0.16,0.19,-10.38,-3.38,-48.38
224173179,2.38,3.33,8.58,-0.05,0.06,0.21,-10.38,-3.38,-48.38
224182979,2.38,3.33,8.58,-0.10,0.15,0.19,-10.38,-3.38,-48.38
224193062,2.38,3.33,8.58,-0.17,0.25,0.19,-10.38,-3.38,-48.38
224203434,2.38,3.33,8.58,-0.03,-0.04,0.21,-10.38,-3.38,-48.38
224213149,2.38,3.33,8.58,-0.01,0.04,0.21,-10.38,-3.38,-48.38
224223049,2.38,3.33,8.58,-0.05,0.23,0.22,-10.38,-3.38,-48.38
224233352,2.38,3.33,8.58,-0.02,0.12,0.19,-10.38,-3.38,-48.38
224243137,2.38,3.33,8.58,-0.08,0.10,0.18,-10.38,-3.38,-48.38
224252755,2.38,3.33,8.58,-0.07,-0.09,0.20,-10.38,-3.38,-48.38
224262959,2.38,3.33,8.58,-0.07,-0.11,0.13,-10.38,-3.38,-48.38
224273388,2.38,3.33,8.58,-0.12,0.10,0.14,-10.38,-3.38,-48.38
224283086,2.38,3.33,8.58,-0.08,0.03,0.14,-10.38,-3.38,-48.38
224293026,2.38,3.33,8.58,-0.13,0.11,0.08,-10.38,-3.38,-48.38
224303341,2.38,3.33,8.58,-0.22,0.04,0.07,-10.38,-3.38,-48.38
224313067,2.38,3.33,8.58,-0.17,-0.22,0.03,-10.38,-3.38,-48.38
224323521,2.38,3.33,8.58,-0.29,0.05,0.01,-10.38,-3.38,-48.38
224333592,2.38,3.33,8.58,-0.25,-0.00,0.03,-10.38,-3.38,-48.38
224342931,2.38,3.33,8.58,-0.25,-0.00,0.03,-10.94,-1.44,-50.56
224352332,2.38,3.33,8.58,-0.25,-0.00,0.03,-10.94,-1.69,-50.50
224362907,2.38,3.33,8.58,-0.16,-0.21,0.02,-10.94,-1.69,-50.50
224373313,2.38,3.33,8.58,-0.09,-0.35,-0.05,-10.94,-1.69,-50.50
224383089,2.38,3.33,8.58,-0.23,-0.05,-0.06,-10.94,-1.69,-50.50
224393431,2.38,3.33,8.58,-0.19,-0.12,-0.12,-10.94,-1.69,-50.50
224403521,2.38,3.33,8.58,-0.15,-0.11,-0.15,-10.94,-1.69,-50.50
224412938,2.38,3.33,8.58,-0.15,-0.11,-0.15,-11.69,-0.88,-52.19
224422295,2.38,3.33,8.58,-0.15,-0.11,-0.15,-11.81,-1.31,-51.25
224432867,2.38,3.33,8.58,-0.23,-0.02,-0.29,-11.81,-1.31,-51.25
224443185,2.38,3.33,8.58,-0.18,-0.05,-0.29,-11.81,-1.31,-51.25
224452987,2.38,3.33,8.58,-0.17,-0.04,-0.28,-11.81,-1.31,-51.25
224463390,2.38,3.33,8.58,-0.17,-0.10,-0.30,-11.81,-1.31,-51.25
224473534,2.38,3.33,8.58,-0.15,-0.19,-0.27,-11.81,-1.31,-51.25
224482885,2.38,3.33,8.58,-0.15,-0.19,-0.27,-12.69,-0.44,-53.31
224492310,2.38,3.33,8.58,-0.15,-0.19,-0.27,-12.25,-1.00,-51.44
224502854,2.38,3.33,8.58,-0.15,-0.10,-0.22,-12.25,-1.00,-51.44
224513128,-0.38,-0.69,10.84,-0.15,-0.10,-0.22,-12.25,-1.00,-51.44
224522900,-0.38,-0.69,10.84,-0.06,-0.15,-0.21,-12.25,-1.00,-51.44
224533307,-0.38,-0.69,10.84,-0.05,-0.14,-0.27,-12.25,-1.00,-51.44
224543568,-0.38,-0.69,10.84,-0.07,-0.10,-0.33,-12.25,-1.00,-51.44
224552800,-0.38,-0.69,10.84,-0.07,-0.10,-0.33,-12.88,-0.25,-52.62
224562208,-0.38,-0.69,10.84,-0.07,-0.10,-0.33,-13.50,-0.50,-52.25
224572845,-0.38,-0.69,10.84,-0.07,-0.01,-0.35,-13.50,-0.50,-52.25
224583116,-3.71,-2.30,8.58,-0.07,-0.01,-0.35,-13.50,-0.50,-52.25
224592856,-3.71,-2.30,8.58,-0.08,0.06,-0.21,-13.50,-0.50,-52.25
224602915,-3.71,-2.30,8.58,-0.06,-0.14,-0.21,-13.50,-0.50,-52.25
224613155,-3.71,-2.30,8.58,-0.10,-0.07,-0.18,-13.50,-0.50,-52.25
224622838,-3.71,-2.30,8.58,-0.03,-0.10,-0.13,-13.50,-0.50,-52.25
224632754,-3.71,-2.30,8.58,0.00,0.07,-0.06,-13.50,-0.50,-52.25
224642752,-3.71,-2.30,8.58,0.02,0.10,0.03,-13.50,-0.50,-52.25
224653098,-3.71,-2.30,8.58,0.03,-0.01,0.10,-13.50,-0.50,-52.25
224662802,-3.71,-2.30,8.58,0.02,0.01,0.15,-13.50,-0.50,-52.25
224672835,-3.71,-2.30,8.58,0.01,0.04,0.24,-13.50,-0.50,-52.25
224683124,-3.71,-2.30,8.58,0.02,0.04,0.32,-13.50,-0.50,-52.25
224692883,-3.71,-2.30,8.58,0.05,-0.04,0.36,-13.50,-0.50,-52.25
224703405,-3.71,-2.30,8.58,0.09,-0.14,0.45,-13.50,-0.50,-52.25
224713371,-3.71,-2.30,8.58,0.07,0.04,0.58,-13.50,-0.50,-52.25
224723557,-3.71,-2.30,8.58,0.07,0.04,0.58,-13.12,0.19,-53.62
