timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
Right
8,4.18,-0.92,9.50,-0.00,-0.03,0.11
19,4.18,-0.92,9.50,0.00,-0.11,0.07
21,4.18,-0.92,9.50,-0.37,-0.03,-0.09
23,4.18,-0.92,9.50,-0.39,0.02,-0.14
26,-0.46,-1.11,8.01,-0.39,0.02,-0.14
31,-0.46,-1.11,8.01,-0.37,0.07,-0.16
38,-2.30,0.38,6.55,-0.37,0.07,-0.16
41,-2.30,0.38,6.55,-0.33,0.20,-0.10
46,1.23,0.80,8.23,-0.33,0.20,-0.10
52,0.80,1.15,7.59,-0.33,0.20,-0.10
56,0.80,1.15,7.59,-0.30,0.19,-0.06
61,0.80,1.15,7.59,-0.31,0.15,-0.05
67,-1.49,3.33,7.82,-0.31,0.15,-0.05
71,-1.49,3.33,7.82,-0.32,0.20,-0.04
76,-1.49,3.33,7.82,-0.32,0.32,-0.03
81,-1.49,3.33,7.82,-0.33,0.43,-0.02
87,-7.05,0.11,9.58,-0.33,0.43,-0.02
91,-7.05,0.11,9.58,-0.33,0.43,0.04
96,-7.05,0.11,9.58,-0.35,0.30,0.06
102,2.57,0.96,8.28,-0.35,0.30,0.06
106,2.57,0.96,8.28,-0.43,-0.24,0.02
112,2.57,0.96,8.28,-0.47,-0.50,-0.02
116,4.06,0.69,5.86,-0.47,-0.50,-0.02
122,3.79,-0.38,8.27,-0.47,-0.50,-0.02
126,3.79,-0.38,8.27,-0.41,-0.41,0.01
132,3.79,-0.38,8.27,-0.43,-0.18,0.06
137,-2.34,-0.73,17.32,-0.43,-0.18,0.06
141,-2.34,-0.73,17.32,-0.38,0.23,-0.01
146,-2.34,-0.73,17.32,-0.34,0.26,-0.11
152,4.86,-2.22,16.55,-0.34,0.26,-0.11
156,4.86,-2.22,16.55,-0.27,0.14,-0.21
162,4.86,-2.22,16.55,-0.28,0.06,-0.21
166,4.86,-2.22,16.55,-0.34,-0.05,-0.22
172,9.16,-6.70,11.26,-0.34,-0.05,-0.22
176,9.16,-6.70,11.26,-0.35,-0.12,-0.31
181,9.16,-6.70,11.26,-0.36,-0.02,-0.34
187,1.19,-0.27,15.55,-0.36,-0.02,-0.34
192,1.19,-0.27,15.55,-0.32,0.39,-0.40
