timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
Right
7,0.88,-2.57,9.23,-0.03,-0.00,-0.45
19,0.88,-2.57,9.23,-0.01,-0.02,-0.45
20,0.88,-2.57,9.23,0.07,0.02,0.12
22,0.11,-1.04,9.46,0.07,0.02,0.12
26,0.11,-1.04,9.46,0.09,-0.05,0.12
31,-2.26,-0.88,10.53,0.09,-0.05,0.12
36,-2.26,-0.88,10.53,0.09,0.01,0.16
42,-1.80,-0.42,11.19,0.09,0.01,0.16
46,-1.80,-0.42,11.19,0.12,0.05,0.22
51,-1.80,-0.42,11.19,0.12,0.04,0.22
56,-1.80,-0.42,11.19,0.11,0.05,0.19
61,-1.80,-0.42,11.19,0.12,0.03,0.21
66,-1.80,-0.42,11.19,0.12,0.01,0.23
72,-1.80,-0.42,11.19,0.13,0.00,0.24
76,-1.80,-0.42,11.19,0.14,0.03,0.25
81,-1.80,-0.42,11.19,0.15,0.04,0.29
86,-1.80,-0.42,11.19,0.13,0.08,0.31
91,-1.80,-0.42,11.19,0.14,0.12,0.29
96,-1.80,-0.42,11.19,0.12,0.13,0.30
101,-1.80,-0.42,11.19,0.12,0.11,0.30
108,-0.84,-1.46,8.92,0.12,0.11,0.30
111,-0.84,-1.46,8.92,0.14,0.09,0.31
116,-0.84,-1.46,8.92,0.14,0.09,0.35
121,-0.84,-1.46,8.92,0.15,0.08,0.38
126,-0.84,-1.46,8.92,0.14,0.10,0.39
131,-0.84,-1.46,8.92,0.12,0.13,0.39
136,-0.84,-1.46,8.92,0.13,0.14,0.40
142,-3.87,0.15,7.51,0.13,0.14,0.40
146,-3.87,0.15,7.51,0.12,0.12,0.39
152,-3.87,0.15,7.51,0.10,0.10,0.39
156,-3.87,0.15,7.51,0.10,0.04,0.43
162,-0.69,-1.15,7.05,0.10,0.04,0.43
166,-0.69,-1.15,7.05,0.08,-0.08,0.42
171,-0.69,-1.15,7.05,0.08,-0.09,0.40
177,-1.49,-0.96,8.36,0.08,-0.09,0.40
181,-1.49,-0.96,8.36,0.08,-0.03,0.46
186,-1.49,-0.96,8.36,0.10,0.02,0.48
192,-1.49,-0.96,8.36,0.10,0.05,0.46
196,-1.49,-0.96,8.36,0.10,0.07,0.44
201,-1.49,-0.96,8.36,0.12,0.09,0.46
206,-1.49,-0.96,8.36,0.14,0.12,0.50
212,0.04,-1.46,8.24,0.14,0.12,0.50
216,0.04,-1.46,8.24,0.09,0.08,0.53
221,0.04,-1.46,8.24,0.06,0.07,0.51
227,0.04,-1.46,8.24,0.07,0.03,0.51
232,-1.68,-1.34,9.27,0.07,0.03,0.51
236,-1.68,-1.34,9.27,0.07,0.02,0.55
241,-1.68,-1.34,9.27,0.06,0.04,0.55
247,-3.95,-0.73,9.61,0.06,0.04,0.55
251,-3.95,-0.73,9.61,0.03,0.03,0.58
256,-3.95,-0.73,9.61,0.02,-0.02,0.57
262,-3.95,-0.73,9.61,0.01,-0.08,0.54
267,0.42,-0.80,8.42,0.01,-0.08,0.54
271,0.42,-0.80,8.42,0.01,-0.15,0.51
276,0.42,-0.80,8.42,-0.03,-0.16,0.54
282,7.78,-3.41,23.10,-0.03,-0.16,0.54
286,7.78,-3.41,23.10,0.04,-0.24,0.51
291,7.78,-3.41,23.10,0.08,-0.17,0.40
296,7.78,-3.41,23.10,0.10,-0.01,0.27
301,7.78,-3.41,23.10,0.25,0.17,0.24
306,0.38,-2.11,15.52,0.25,0.17,0.24
311,-3.56,0.96,9.34,0.25,0.17,0.24
317,-4.63,3.91,4.02,0.25,0.17,0.24
321,-4.63,3.91,4.02,0.09,1.02,0.49
326,-4.63,3.91,4.02,-0.06,1.09,0.40
332,-4.63,3.91,4.02,-0.19,0.98,0.30
336,-4.63,3.91,4.02,-0.21,0.74,0.21
341,-4.63,3.91,4.02,-0.19,0.46,0.16
346,-4.63,3.91,4.02,-0.16,0.16,0.21
352,-3.83,-3.60,3.98,-0.16,0.16,0.21
356,-3.83,-3.60,3.98,-0.10,-0.42,0.44
361,-3.83,-3.60,3.98,-0.13,-0.61,0.41
367,-1.27,3.07,9.16,-0.13,-0.61,0.41
371,-1.27,3.07,9.16,-0.18,-0.64,0.14
376,-1.27,3.07,9.16,-0.18,-0.58,0.09
381,-1.27,3.07,9.16,-0.18,-0.43,0.10
387,8.08,0.27,7.51,-0.18,-0.43,0.10
391,8.08,0.27,7.51,-0.13,-0.30,0.43
396,8.08,0.27,7.51,-0.24,-0.21,0.41
402,9.35,2.26,9.35,-0.24,-0.21,0.41
406,9.35,2.26,9.35,-0.33,-0.23,0.19
412,9.35,2.26,9.35,-0.31,-0.20,0.15
416,9.35,2.26,9.35,-0.37,-0.07,0.15
422,1.53,-0.96,10.27,-0.37,-0.07,0.15
426,1.53,-0.96,10.27,-0.26,0.05,0.38
431,1.53,-0.96,10.27,-0.22,0.08,0.45
437,2.61,2.34,8.73,-0.22,0.08,0.45
441,2.61,2.34,8.73,-0.27,0.03,0.47
446,2.61,2.34,8.73,-0.31,0.00,0.39
452,2.61,2.34,8.73,-0.34,-0.05,0.30
457,2.49,-0.19,11.53,-0.34,-0.05,0.30
461,2.49,-0.19,11.53,-0.30,-0.03,0.21
466,2.49,-0.19,11.53,-0.30,0.01,0.25
472,0.23,-3.26,10.57,-0.30,0.01,0.25
476,0.23,-3.26,10.57,-0.26,0.08,0.29
481,0.23,-3.26,10.57,-0.32,0.12,0.19
486,0.23,-3.26,10.57,-0.29,0.10,0.08
492,-1.27,-1.07,8.66,-0.29,0.10,0.08
496,-1.27,-1.07,8.66,-0.35,0.08,-0.05
501,-1.27,-1.07,8.66,-0.36,0.05,-0.03
507,-1.57,1.88,9.73,-0.36,0.05,-0.03
511,-1.57,1.88,9.73,-0.36,0.08,-0.05
516,-1.57,1.88,9.73,-0.41,0.14,-0.09
521,-1.57,1.88,9.73,-0.40,0.12,-0.04
