timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
Break
6,-2.64,-2.80,6.97,-0.20,-0.02,-0.15
17,-2.30,-2.91,6.93,-0.20,-0.02,-0.15
20,-2.30,-2.91,6.93,-0.01,-0.05,0.21
22,-2.30,-2.91,6.93,-0.02,-0.14,0.09
25,2.72,1.99,11.49,-0.02,-0.14,0.09
30,1.27,2.07,11.50,-0.02,-0.14,0.09
35,1.27,2.07,11.50,-0.06,-0.09,0.05
40,1.27,2.07,11.50,-0.06,0.02,-0.03
46,1.27,2.07,11.50,-0.07,0.14,-0.08
50,1.27,2.07,11.50,-0.06,0.21,-0.03
56,1.27,2.07,11.50,-0.05,0.22,0.01
60,1.27,2.07,11.50,-0.05,0.16,0.02
66,1.27,2.07,11.50,-0.06,0.05,-0.01
70,1.65,-0.42,9.23,-0.06,0.05,-0.01
75,1.65,-0.42,9.23,-0.10,-0.15,-0.07
80,1.65,-0.42,9.23,-0.11,-0.19,-0.05
86,1.65,-0.42,9.23,-0.11,-0.18,-0.03
90,1.65,-0.42,9.23,-0.09,-0.12,-0.03
96,1.65,-0.42,9.23,-0.09,-0.05,-0.01
101,1.65,-0.42,9.23,-0.10,0.02,0.02
105,-0.73,-0.11,8.46,-0.10,0.02,0.02
110,-0.73,-0.11,8.46,-0.12,0.05,0.01
116,-0.73,-0.11,8.46,-0.12,0.01,0.02
121,-0.73,-0.11,8.46,-0.12,-0.04,0.02
125,0.04,-0.46,10.30,-0.12,-0.04,0.02
130,0.04,-0.46,10.30,-0.10,-0.07,0.04
136,-1.23,-0.73,10.39,-0.10,-0.07,0.04
141,-1.23,-0.73,10.39,-0.05,0.01,0.11
145,-1.49,0.38,9.16,-0.05,0.01,0.11
151,-1.49,0.38,9.16,-0.04,0.02,0.16
155,-1.49,0.38,9.16,-0.05,-0.03,0.15
160,-1.49,0.38,9.16,-0.06,-0.12,0.13
166,-1.49,0.38,9.16,-0.05,-0.19,0.12
171,-1.49,0.38,9.16,-0.06,-0.19,0.14
176,-1.49,0.38,9.16,-0.05,-0.12,0.15
180,-1.49,0.38,9.16,-0.06,-0.04,0.17
186,-1.49,0.38,9.16,-0.07,0.07,0.16
191,-1.49,0.38,9.16,-0.08,0.14,0.15
195,-1.99,0.61,9.04,-0.08,0.14,0.15
