timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Left Turn
178073688,2.14,-0.57,8.81,0.02,0.00,0.01,-8.88,13.88,-50.00
178088610,2.14,-0.57,8.81,0.02,0.00,0.01,-10.38,13.19,-50.62
178092888,2.14,-0.57,8.81,-0.02,0.28,0.36,-10.38,13.19,-50.62
178101316,-1.27,-3.11,1.07,-0.02,0.28,0.36,-10.38,13.19,-50.62
178112189,-1.27,-3.11,1.07,0.24,-0.24,0.26,-10.38,13.19,-50.62
178122745,-1.27,-3.11,1.07,0.31,-0.16,0.42,-10.38,13.19,-50.62
178132841,-1.27,-3.11,1.07,-0.05,0.55,0.41,-10.38,13.19,-50.62
178142950,-1.27,-3.11,1.07,0.09,0.10,0.43,-10.38,13.19,-50.62
178152956,-1.27,-3.11,1.07,0.19,-0.09,0.43,-10.38,13.19,-50.62
178163175,-4.29,-4.21,6.93,0.19,-0.09,0.43,-10.38,13.19,-50.62
178172848,-4.29,-4.21,6.93,0.19,-0.09,0.43,5.88,-14.12,-43.94
178182224,-4.29,-4.21,6.93,0.19,-0.09,0.43,6.62,-14.94,-42.38
178193493,-4.29,-4.21,6.93,-0.11,0.30,0.38,6.62,-14.94,-42.38
178202936,-4.29,-4.21,6.93,-0.04,0.05,0.31,6.62,-14.94,-42.38
178212870,-4.29,-4.21,6.93,0.15,-0.21,0.33,6.62,-14.94,-42.38
178222729,-4.29,-4.21,6.93,0.00,0.02,0.26,6.62,-14.94,-42.38
178233136,9.31,0.46,7.09,0.00,0.02,0.26,6.62,-14.94,-42.38
178242828,9.31,0.46,7.09,0.21,-0.36,0.16,6.62,-14.94,-42.38
178252176,9.31,0.46,7.09,-0.09,0.45,0.37,6.62,-14.94,-42.38
178263245,9.31,0.46,7.09,-0.19,0.42,0.25,6.62,-14.94,-42.38
178272938,9.31,0.46,7.09,0.15,-0.29,0.20,6.62,-14.94,-42.38
178282923,9.31,0.46,7.09,0.04,-0.00,0.14,6.62,-14.94,-42.38
178292615,9.31,0.46,7.09,-0.10,0.35,0.12,6.62,-14.94,-42.38
178303240,-14.82,-4.25,5.79,-0.10,0.35,0.12,6.62,-14.94,-42.38
178312808,-14.82,-4.25,5.79,-0.00,-0.24,-0.12,6.62,-14.94,-42.38
