timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Straight
2030744992,1.34,-0.73,8.24,-0.04,-0.01,-0.21,28.38,4.50,-38.69
2030760378,1.34,-0.73,8.24,-0.08,0.20,-0.28,28.38,4.50,-38.69
2030764942,1.34,-0.73,8.24,-0.06,0.15,-0.24,28.38,4.50,-38.69
2030773406,1.34,-0.73,8.24,-0.06,0.15,-0.24,17.69,-9.19,-42.25
2030784753,-8.27,-2.95,7.59,-0.06,0.15,-0.24,17.69,-9.19,-42.25
2030794870,14.79,1.84,11.72,-0.06,0.15,-0.24,17.69,-9.19,-42.25
2030804599,14.79,1.84,11.72,0.13,-0.03,-0.33,17.69,-9.19,-42.25
2030814467,4.71,3.29,5.55,0.13,-0.03,-0.33,17.69,-9.19,-42.25
2030824931,4.25,3.75,8.46,0.13,-0.03,-0.33,17.69,-9.19,-42.25
2030834535,4.25,3.75,8.46,-0.13,0.46,-0.24,17.69,-9.19,-42.25
2030844596,4.25,3.75,8.46,-0.08,0.23,-0.26,17.69,-9.19,-42.25
2030854896,1.00,0.19,12.52,-0.08,0.23,-0.26,17.69,-9.19,-42.25
2030864623,1.00,0.19,12.52,0.02,0.05,-0.20,17.69,-9.19,-42.25
2030874611,1.00,0.19,12.52,0.03,0.16,-0.14,17.69,-9.19,-42.25
2030884245,-1.00,-0.04,12.95,0.03,0.16,-0.14,17.69,-9.19,-42.25
2030894876,-0.27,-2.87,11.76,0.03,0.16,-0.14,17.69,-9.19,-42.25
2030904593,-0.27,-2.87,11.76,0.18,-0.04,0.07,17.69,-9.19,-42.25
2030914635,-0.27,-2.87,11.76,0.32,-0.17,0.17,17.69,-9.19,-42.25
2030924905,-2.72,-2.49,7.39,0.32,-0.17,0.17,17.69,-9.19,-42.25
2030934596,-2.72,-2.49,7.39,0.21,0.01,0.24,17.69,-9.19,-42.25
2030945471,-2.72,-2.49,7.39,0.22,0.03,0.33,17.69,-9.19,-42.25
2030954538,-1.65,-3.22,8.28,0.22,0.03,0.33,17.69,-9.19,-42.25
2030964655,-1.65,-3.22,8.28,0.28,-0.17,0.39,17.69,-9.19,-42.25
2030974566,-1.65,-3.22,8.28,0.21,0.02,0.47,17.69,-9.19,-42.25
2030984593,-1.65,-3.22,8.28,0.16,0.10,0.51,17.69,-9.19,-42.25
2030994880,-2.84,-0.84,9.81,0.16,0.10,0.51,17.69,-9.19,-42.25
