timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Left Turn
273891932,0.08,-3.75,9.00,-0.05,-0.02,0.00,12.06,-1.06,-44.81
273910688,0.15,-3.52,9.04,-0.05,-0.02,0.00,12.06,-1.06,-44.81
273912712,0.15,-3.52,9.04,-0.05,-0.02,0.00,-12.56,-3.38,-51.88
273920952,0.15,-3.52,9.04,0.43,0.17,1.17,-12.56,-3.38,-51.88
273931251,0.15,-3.52,9.04,0.43,0.17,1.17,-11.94,-2.69,-48.88
273942431,0.15,-3.52,9.04,0.49,-0.01,1.13,-11.94,-2.69,-48.88
273951798,0.15,-3.52,9.04,0.49,-0.01,1.13,-13.38,-3.00,-52.12
273961846,0.15,-3.52,9.04,0.49,-0.01,1.13,-12.06,-4.19,-51.56
273970934,0.15,-3.52,9.04,0.49,-0.01,1.13,-11.69,-4.19,-49.81
273982120,0.15,-3.52,9.04,0.37,0.13,0.96,-11.69,-4.19,-49.81
273992148,0.15,-3.52,9.04,0.37,0.03,0.87,-11.69,-4.19,-49.81
274002114,0.15,-3.52,9.04,0.37,0.03,0.87,-12.44,-3.69,-51.38
274011825,0.15,-3.52,9.04,0.37,0.03,0.87,-12.31,-3.75,-50.88
274021875,0.15,-3.52,9.04,0.37,0.03,0.87,-12.88,-5.38,-50.69
274031798,0.15,-3.52,9.04,0.37,0.03,0.87,-12.06,-4.19,-51.50
274042429,0.15,-3.52,9.04,0.37,0.03,0.87,-11.88,-5.06,-49.25
274051803,-0.42,0.65,10.84,0.37,0.03,0.87,-11.88,-5.06,-49.25
274061233,0.42,0.54,10.07,0.37,0.03,0.87,-11.88,-5.06,-49.25
274072148,0.42,0.54,10.07,0.37,0.03,0.87,-12.31,-3.75,-50.88
274081807,0.42,0.54,10.07,0.37,0.03,0.87,-12.12,-4.62,-50.25
274091911,0.42,0.54,10.07,0.37,0.03,0.87,-12.25,-4.31,-50.75
274101839,0.42,0.54,10.07,0.37,0.03,0.87,-11.69,-4.44,-49.75
274112429,0.42,0.54,10.07,0.37,0.03,0.87,-12.56,-4.06,-50.50
274121803,-4.37,-0.19,7.89,0.37,0.03,0.87,-12.56,-4.06,-50.50
274131255,-0.61,0.61,9.12,0.37,0.03,0.87,-12.56,-4.06,-50.50
274142200,-0.61,0.61,9.12,0.37,0.03,0.87,-11.94,-4.56,-51.06
274151798,-0.61,0.61,9.12,0.37,0.03,0.87,-13.38,-4.75,-50.94
274161798,-0.61,0.61,9.12,0.37,0.03,0.87,-12.12,-4.38,-50.31
274171831,-0.61,0.61,9.12,0.37,0.03,0.87,-11.44,-3.88,-50.25
274182134,-0.61,0.61,9.12,0.37,0.03,0.87,-11.94,-3.75,-50.81
274192209,-0.61,0.61,9.12,0.37,0.03,0.87,-12.00,-5.00,-49.75
274201329,0.34,-0.54,11.38,0.37,0.03,0.87,-12.00,-5.00,-49.75
274212114,0.34,-0.54,11.38,0.37,0.03,0.87,-11.75,-4.38,-50.19
274222099,0.34,-0.54,11.38,0.37,0.03,0.87,-11.69,-4.94,-50.06
274231799,1.30,-1.49,8.78,0.37,0.03,0.87,-11.69,-4.94,-50.06
274241256,0.34,-0.92,9.08,0.37,0.03,0.87,-11.69,-4.94,-50.06
274252127,0.34,-0.92,9.08,0.37,0.03,0.87,-11.94,-4.81,-51.00
274262102,0.34,-0.92,9.08,0.37,0.03,0.87,-10.81,-4.38,-50.81
274271312,-0.92,-2.64,9.81,0.37,0.03,0.87,-10.81,-4.38,-50.81
274282117,-0.92,-2.64,9.81,0.37,0.03,0.87,-12.31,-4.50,-51.12
274292274,-0.92,-2.64,9.81,0.37,0.03,0.87,-11.50,-4.06,-50.62
274301837,2.22,-3.10,10.80,0.37,0.03,0.87,-11.50,-4.06,-50.62
274311253,0.96,-2.87,11.19,0.37,0.03,0.87,-11.50,-4.06,-50.62
274322115,0.96,-2.87,11.19,0.37,0.03,0.87,-10.88,-4.31,-51.19
274332112,0.96,-2.87,11.19,0.37,0.03,0.87,-11.75,-4.38,-50.19
274341829,5.09,-2.76,11.19,0.37,0.03,0.87,-11.75,-4.38,-50.19
274352223,-0.30,-2.64,8.39,0.37,0.03,0.87,-11.75,-4.38,-50.19
274361824,-0.80,-3.18,9.12,0.37,0.03,0.87,-11.75,-4.38,-50.19
274371348,0.61,-2.87,9.81,0.37,0.03,0.87,-11.75,-4.38,-50.19
274381803,0.61,-2.87,9.81,0.37,0.03,0.87,-10.88,-4.50,-49.56
274392124,0.61,-2.87,9.81,0.37,0.03,0.87,-10.69,-5.50,-50.56
274401797,0.61,-2.87,9.81,0.37,0.03,0.87,-10.94,-5.00,-49.88
274411878,0.61,-2.87,9.81,0.37,0.03,0.87,-10.50,-5.31,-49.69
274422432,0.61,-2.87,9.81,0.37,0.03,0.87,-10.69,-5.50,-50.56
274431811,1.07,-1.46,8.84,0.37,0.03,0.87,-10.69,-5.50,-50.56
274440926,1.07,-1.46,8.84,0.33,0.03,0.91,-10.69,-5.50,-50.56
