timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Break
518555583,1.46,-2.07,-4.07,-0.17,0.33,-0.03,-3.25,12.00,-47.50
518573680,1.46,-2.07,-4.07,0.12,1.96,-0.03,-3.25,12.00,-47.50
518575713,0.96,-1.72,8.01,0.12,1.96,-0.03,-3.25,12.00,-47.50
518584608,0.96,-1.72,8.01,-0.03,0.22,0.17,-3.25,12.00,-47.50
518594929,0.96,-1.72,8.01,-0.03,0.22,0.17,-1.62,13.38,-46.50
518606126,0.96,-1.72,8.01,-0.10,0.09,0.16,-1.62,13.38,-46.50
518615904,0.96,-1.72,8.01,-0.10,0.09,0.16,-2.69,15.06,-50.81
518625527,9.69,0.19,14.98,-0.10,0.09,0.16,-2.69,15.06,-50.81
518635469,5.82,0.23,12.22,-0.10,0.09,0.16,-2.69,15.06,-50.81
518645808,4.29,-1.72,11.99,-0.10,0.09,0.16,-2.69,15.06,-50.81
518655483,-1.53,-1.42,7.55,-0.10,0.09,0.16,-2.69,15.06,-50.81
518665478,3.98,2.03,10.65,-0.10,0.09,0.16,-2.69,15.06,-50.81
518675794,1.88,1.53,12.48,-0.10,0.09,0.16,-2.69,15.06,-50.81
518685489,-0.57,-1.19,8.04,-0.10,0.09,0.16,-2.69,15.06,-50.81
518695802,1.65,-2.38,12.03,-0.10,0.09,0.16,-2.69,15.06,-50.81
518704927,1.65,-2.38,12.03,-0.06,0.28,-0.06,-2.69,15.06,-50.81
518715501,-2.57,-1.91,5.17,-0.06,0.28,-0.06,-2.69,15.06,-50.81
518725881,-2.57,-1.91,5.17,-0.06,0.28,-0.06,-3.25,15.00,-50.12
518735769,-6.21,-0.15,7.01,-0.06,0.28,-0.06,-3.25,15.00,-50.12
518745485,-0.30,-2.72,10.27,-0.06,0.28,-0.06,-3.25,15.00,-50.12
518755601,-1.72,-1.91,8.23,-0.06,0.28,-0.06,-3.25,15.00,-50.12
518765838,0.54,-1.68,8.08,-0.06,0.28,-0.06,-3.25,15.00,-50.12
518775497,0.54,-1.68,8.08,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518785489,-2.72,-1.57,9.69,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518795489,-0.69,1.30,10.41,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518806108,2.34,0.34,13.48,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518815887,10.23,0.69,15.36,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518825545,1.95,0.00,12.26,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518835484,-1.00,-0.54,11.64,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518845481,-4.60,-0.54,6.12,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518855812,-2.95,0.11,6.32,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518865818,-2.68,-1.61,5.14,-0.07,0.18,-0.10,-3.25,15.00,-50.12
518876121,-2.68,-1.61,5.14,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518886227,6.89,-2.30,15.97,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518895522,9.16,-3.26,14.40,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518905533,-4.79,-3.29,6.44,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518916619,-8.08,-4.02,6.36,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518925543,-1.95,-0.92,11.96,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518935492,2.91,0.46,12.64,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518946467,0.80,-3.75,8.81,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518956242,-0.50,-1.19,10.39,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518965512,-6.40,-0.04,7.09,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518975481,-4.64,-2.07,7.47,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518986504,0.73,0.50,9.58,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
518995479,-4.45,-0.11,3.64,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519005475,-2.22,-0.88,3.26,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519016634,1.46,-3.68,11.30,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519026253,6.36,-0.84,13.25,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519035470,6.66,1.53,14.48,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519045502,1.34,-3.26,8.70,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519056438,-6.51,-3.98,1.88,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519065512,4.02,-2.07,11.22,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519075879,2.91,-0.23,8.50,-0.04,-0.06,-0.02,-3.25,15.00,-50.12
519085478,2.91,-0.23,8.50,0.12,0.09,0.27,-3.25,15.00,-50.12
519096161,3.98,0.08,13.95,0.12,0.09,0.27,-3.25,15.00,-50.12
519105490,-2.07,-1.38,16.85,0.12,0.09,0.27,-3.25,15.00,-50.12
519116432,-7.66,-3.14,9.65,0.12,0.09,0.27,-3.25,15.00,-50.12
519126173,-1.49,-2.38,7.59,0.12,0.09,0.27,-3.25,15.00,-50.12
519135551,5.21,1.76,10.07,0.12,0.09,0.27,-3.25,15.00,-50.12
519145794,2.26,0.73,7.77,0.12,0.09,0.27,-3.25,15.00,-50.12
519156227,2.26,0.73,7.77,0.14,0.11,0.54,-3.25,15.00,-50.12
519165516,0.30,-0.96,11.19,0.14,0.11,0.54,-3.25,15.00,-50.12
519175488,-3.75,-2.68,9.12,0.14,0.11,0.54,-3.25,15.00,-50.12
519186409,-7.62,-2.87,3.64,0.14,0.11,0.54,-3.25,15.00,-50.12
519196113,1.15,-2.30,11.30,0.14,0.11,0.54,-3.25,15.00,-50.12
519205518,-1.57,-1.80,8.23,0.14,0.11,0.54,-3.25,15.00,-50.12
519215891,0.15,-3.95,6.97,0.14,0.11,0.54,-3.25,15.00,-50.12
519226172,0.15,-3.95,6.97,0.22,-0.17,0.39,-3.25,15.00,-50.12
519235570,-0.34,0.08,8.12,0.22,-0.17,0.39,-3.25,15.00,-50.12
519245794,7.28,0.23,14.36,0.22,-0.17,0.39,-3.25,15.00,-50.12
519256093,7.28,0.23,14.36,0.08,-0.02,0.40,-3.25,15.00,-50.12
519266124,-0.92,-1.00,7.55,0.08,-0.02,0.40,-3.25,15.00,-50.12
