timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Left Turn
1356571708,0.80,0.42,6.89,-0.02,-0.16,-0.02,-14.00,2.69,-52.06
1356586588,0.80,0.42,6.89,-0.09,-0.01,-0.04,-14.00,2.69,-52.06
1356589800,0.80,0.42,6.89,0.18,0.16,0.33,-14.00,2.69,-52.06
1356599778,0.80,0.42,6.89,0.19,0.13,0.36,-14.00,2.69,-52.06
1356610522,-3.41,-3.41,6.89,0.19,0.13,0.36,-14.00,2.69,-52.06
1356620136,-2.45,-2.61,8.12,0.19,0.13,0.36,-14.00,2.69,-52.06
1356630429,-2.45,-2.61,8.12,0.30,-0.11,0.38,-14.00,2.69,-52.06
1356639921,3.60,-0.73,12.76,0.30,-0.11,0.38,-14.00,2.69,-52.06
1356650136,0.50,-2.07,9.42,0.30,-0.11,0.38,-14.00,2.69,-52.06
1356659860,0.50,-2.07,9.42,0.18,0.07,0.38,-14.00,2.69,-52.06
1356670503,0.50,-2.07,9.42,0.19,-0.01,0.38,-14.00,2.69,-52.06
1356680619,1.99,-1.68,11.41,0.19,-0.01,0.38,-14.00,2.69,-52.06
1356690160,1.11,-1.00,9.96,0.19,-0.01,0.38,-14.00,2.69,-52.06
1356700390,1.11,-1.00,9.96,0.17,0.03,0.38,-14.00,2.69,-52.06
1356709793,-1.15,-0.69,7.55,0.17,0.03,0.38,-14.00,2.69,-52.06
1356720102,0.61,-0.65,9.35,0.17,0.03,0.38,-14.00,2.69,-52.06
1356729149,0.61,-0.65,9.35,0.10,0.05,0.36,-14.00,2.69,-52.06
1356739314,0.61,-0.65,9.35,0.12,0.00,0.37,-14.00,2.69,-52.06
1356750676,0.34,-0.61,10.19,0.12,0.00,0.37,-14.00,2.69,-52.06
1356760169,1.07,-1.11,9.08,0.12,0.00,0.37,-14.00,2.69,-52.06
1356770282,1.07,-1.11,9.08,0.08,0.04,0.36,-14.00,2.69,-52.06
1356780452,-1.49,-2.07,9.31,0.08,0.04,0.36,-14.00,2.69,-52.06
1356790840,-1.15,-1.76,10.73,0.08,0.04,0.36,-14.00,2.69,-52.06
1356799762,-1.15,-1.76,10.73,0.06,-0.00,0.31,-14.00,2.69,-52.06
1356810387,-1.15,-1.76,10.73,0.01,0.06,0.32,-14.00,2.69,-52.06
1356820389,-1.04,-1.11,7.31,0.01,0.06,0.32,-14.00,2.69,-52.06
1356830117,-1.11,-1.00,6.28,0.01,0.06,0.32,-14.00,2.69,-52.06
1356840300,-1.11,-1.00,6.28,0.04,-0.03,0.29,-14.00,2.69,-52.06
1356850318,0.80,-1.07,10.53,0.04,-0.03,0.29,-14.00,2.69,-52.06
1356860176,0.15,-1.46,10.27,0.04,-0.03,0.29,-14.00,2.69,-52.06
1356870379,0.15,-1.46,10.27,0.01,-0.03,0.22,-14.00,2.69,-52.06
1356880372,1.46,-0.77,11.11,0.01,-0.03,0.22,-14.00,2.69,-52.06
1356889845,0.80,0.04,10.34,0.01,-0.03,0.22,-14.00,2.69,-52.06
1356900133,-1.61,-0.42,8.66,0.01,-0.03,0.22,-14.00,2.69,-52.06
1356910253,-1.61,-0.42,8.66,-0.04,-0.05,0.17,-14.00,2.69,-52.06
1356920285,-0.54,-0.46,10.15,-0.04,-0.05,0.17,-14.00,2.69,-52.06
1356930132,0.61,-0.04,10.15,-0.04,-0.05,0.17,-14.00,2.69,-52.06
1356940365,0.61,-0.04,10.15,-0.08,-0.00,0.11,-14.00,2.69,-52.06
1356949613,0.50,-1.07,9.20,-0.08,-0.00,0.11,-14.00,2.69,-52.06
1356959838,-0.65,-1.57,9.23,-0.08,-0.00,0.11,-14.00,2.69,-52.06
1356970253,0.04,-0.92,9.54,-0.08,-0.00,0.11,-14.00,2.69,-52.06
1356980245,0.04,-0.92,9.54,-0.07,-0.04,0.07,-14.00,2.69,-52.06
1356990321,1.57,-1.27,10.92,-0.07,-0.04,0.07,-14.00,2.69,-52.06
1357000160,0.30,-1.23,8.84,-0.07,-0.04,0.07,-14.00,2.69,-52.06
1357010331,0.30,-1.23,8.84,-0.07,0.07,0.10,-14.00,2.69,-52.06
1357019588,-1.30,-1.46,10.27,-0.07,0.07,0.10,-14.00,2.69,-52.06
1357030232,-0.19,-1.23,11.26,-0.07,0.07,0.10,-14.00,2.69,-52.06
1357039779,-0.19,-1.23,11.26,-0.13,0.06,0.04,-14.00,2.69,-52.06
1357050534,-0.19,-1.23,11.26,-0.12,0.03,0.03,-14.00,2.69,-52.06
1357060282,-1.07,-0.65,7.20,-0.12,0.03,0.03,-14.00,2.69,-52.06
1357070107,0.15,-0.27,7.36,-0.12,0.03,0.03,-14.00,2.69,-52.06
1357080231,0.15,-0.27,7.36,-0.07,0.01,0.08,-14.00,2.69,-52.06
1357089683,0.57,-0.27,11.84,-0.07,0.01,0.08,-14.00,2.69,-52.06
1357100098,0.57,-1.38,11.68,-0.07,0.01,0.08,-14.00,2.69,-52.06
1357109821,0.57,-1.38,11.68,-0.09,0.05,0.10,-14.00,2.69,-52.06
1357120300,0.57,-1.38,11.68,-0.04,-0.05,0.09,-14.00,2.69,-52.06
1357130289,1.88,-0.77,10.00,-0.04,-0.05,0.09,-14.00,2.69,-52.06
1357140110,-0.15,-0.69,11.61,-0.04,-0.05,0.09,-14.00,2.69,-52.06
1357150205,-0.15,-0.69,11.61,-0.09,-0.02,0.06,-14.00,2.69,-52.06
1357161030,0.69,-1.91,10.84,-0.09,-0.02,0.06,-14.00,2.69,-52.06
1357170258,0.34,-0.69,8.01,-0.09,-0.02,0.06,-14.00,2.69,-52.06
1357179841,0.34,-0.69,8.01,-0.05,-0.03,0.06,-14.00,2.69,-52.06
1357190313,0.34,-0.69,8.01,-0.09,0.05,0.04,-14.00,2.69,-52.06
1357200027,-2.45,-1.46,8.84,-0.09,0.05,0.04,-14.00,2.69,-52.06
1357210119,-0.80,-1.27,9.73,-0.09,0.05,0.04,-14.00,2.69,-52.06
1357220240,-0.80,-1.27,9.73,-0.05,-0.09,-0.05,-14.00,2.69,-52.06
1357230336,-0.08,-0.54,9.04,-0.05,-0.09,-0.05,-14.00,2.69,-52.06
1357240113,0.46,-0.27,9.92,-0.05,-0.09,-0.05,-14.00,2.69,-52.06
1357250474,0.46,-0.27,9.92,-0.08,-0.04,-0.11,-14.00,2.69,-52.06
1357260252,0.46,-0.27,9.92,-0.07,0.00,-0.12,-14.00,2.69,-52.06
1357270008,-0.84,-1.07,10.50,-0.07,0.00,-0.12,-14.00,2.69,-52.06
1357280818,-1.07,-0.54,8.54,-0.07,0.00,-0.12,-14.00,2.69,-52.06
1357290323,-1.07,-0.54,8.54,-0.01,-0.11,-0.14,-14.00,2.69,-52.06
1357300254,-0.61,-0.34,10.03,-0.01,-0.11,-0.14,-14.00,2.69,-52.06
1357310524,2.03,1.07,11.19,-0.01,-0.11,-0.14,-14.00,2.69,-52.06
1357320416,2.03,1.07,11.19,-0.12,0.01,-0.26,-14.00,2.69,-52.06
1357330229,2.03,1.07,11.19,-0.15,0.05,-0.32,-14.00,2.69,-52.06
1357340005,-0.27,0.38,10.00,-0.15,0.05,-0.32,-14.00,2.69,-52.06
1357350652,0.77,0.69,9.04,-0.15,0.05,-0.32,-14.00,2.69,-52.06
1357360217,0.77,0.69,9.04,-0.12,0.07,-0.37,-14.00,2.69,-52.06
1357370367,-5.48,-0.73,7.70,-0.12,0.07,-0.37,-14.00,2.69,-52.06
1357380544,-2.64,-0.46,9.69,-0.12,0.07,-0.37,-14.00,2.69,-52.06
1357390259,-2.64,-0.46,9.69,-0.07,-0.04,-0.49,-14.00,2.69,-52.06
1357399621,-2.64,-0.46,9.69,-0.07,0.01,-0.47,-14.00,2.69,-52.06
1357410444,-0.80,0.73,9.20,-0.07,0.01,-0.47,-14.00,2.69,-52.06
1357420722,-1.38,0.46,9.42,-0.07,0.01,-0.47,-14.00,2.69,-52.06
1357430207,-1.38,0.46,9.42,-0.03,-0.03,-0.40,-14.00,2.69,-52.06
1357440249,2.34,-0.73,11.00,-0.03,-0.03,-0.40,-14.00,2.69,-52.06
1357450592,1.84,0.46,10.39,-0.03,-0.03,-0.40,-14.00,2.69,-52.06
1357460200,1.84,0.46,10.39,-0.00,0.11,-0.28,-14.00,2.69,-52.06
1357469563,-2.30,-1.27,7.35,-0.00,0.11,-0.28,-14.00,2.69,-52.06
1357480704,-2.95,-1.57,6.36,-0.00,0.11,-0.28,-14.00,2.69,-52.06
1357490262,-2.95,-1.57,6.36,0.10,0.01,-0.31,-14.00,2.69,-52.06
1357500271,-2.95,-1.57,6.36,0.12,-0.02,-0.34,-14.00,2.69,-52.06
1357510269,1.95,0.38,14.56,0.12,-0.02,-0.34,-14.00,2.69,-52.06
1357520724,0.80,-2.03,11.64,0.12,-0.02,-0.34,-14.00,2.69,-52.06
1357530206,0.80,-2.03,11.64,0.14,0.06,-0.20,-14.00,2.69,-52.06
1357539589,-2.76,-2.30,5.21,0.14,0.06,-0.20,-14.00,2.69,-52.06
1357550663,-2.11,-3.07,6.17,0.14,0.06,-0.20,-14.00,2.69,-52.06
