timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Straight
1674577103,-0.57,-2.38,12.22,0.28,-0.15,0.22,4.69,10.62,-46.12
1674594747,-0.57,-2.38,12.22,0.28,-0.15,0.22,5.00,12.12,-47.62
1674596867,-0.57,-2.38,12.22,-0.03,0.01,-0.47,5.00,12.12,-47.62
1674606021,-0.57,-2.38,12.22,0.04,0.10,-0.39,5.00,12.12,-47.62
1674616985,-0.84,-1.84,8.66,0.04,0.10,-0.39,5.00,12.12,-47.62
1674627077,-0.84,-1.84,8.66,0.10,0.01,-0.36,5.00,12.12,-47.62
1674637012,-0.84,-1.84,8.66,0.12,-0.06,-0.35,5.00,12.12,-47.62
1674647291,-0.84,-1.84,8.66,0.12,-0.07,-0.35,5.00,12.12,-47.62
1674657095,-0.84,-1.84,8.66,0.08,0.19,-0.31,5.00,12.12,-47.62
1674667653,-0.84,-1.84,8.66,0.10,0.27,-0.26,5.00,12.12,-47.62
1674677573,-0.84,-1.84,8.66,0.18,0.02,-0.24,5.00,12.12,-47.62
1674686947,-0.84,-1.84,8.66,0.18,0.02,-0.24,2.12,17.88,-47.50
1674696334,-0.84,-1.84,8.66,0.18,0.02,-0.24,2.81,17.94,-46.00
1674706976,-0.84,-1.84,8.66,0.13,0.07,-0.22,2.81,17.94,-46.00
1674717324,-0.84,-1.84,8.66,0.14,0.15,-0.18,2.81,17.94,-46.00
1674727020,-0.84,-1.84,8.66,0.17,0.07,-0.17,2.81,17.94,-46.00
1674737495,-0.84,-1.84,8.66,0.22,0.10,-0.11,2.81,17.94,-46.00
1674747540,-0.84,-1.84,8.66,0.27,0.06,-0.06,2.81,17.94,-46.00
1674756933,-0.84,-1.84,8.66,0.27,0.06,-0.06,2.75,16.69,-46.56
1674766432,-0.84,-1.84,8.66,0.27,0.06,-0.06,2.38,15.94,-45.31
1674776981,-0.84,-1.84,8.66,0.27,0.04,-0.04,2.38,15.94,-45.31
1674787227,-0.84,-1.84,8.66,0.26,0.14,-0.00,2.38,15.94,-45.31
1674796982,-0.84,-1.84,8.66,0.27,0.10,0.01,2.38,15.94,-45.31
1674807381,-0.84,-1.84,8.66,0.28,0.14,0.04,2.38,15.94,-45.31
1674817572,-0.84,-1.84,8.66,0.30,0.06,0.05,2.38,15.94,-45.31
1674826971,-0.84,-1.84,8.66,0.30,0.06,0.05,2.25,16.25,-47.44
1674836358,-0.84,-1.84,8.66,0.30,0.06,0.05,2.31,15.75,-47.38
1674846869,-0.84,-1.84,8.66,0.33,0.04,0.12,2.31,15.75,-47.38
1674857214,-0.84,-1.84,8.66,0.30,0.21,0.18,2.31,15.75,-47.38
1674866960,-0.84,-1.84,8.66,0.30,0.19,0.19,2.31,15.75,-47.38
1674877230,-0.84,-1.84,8.66,0.39,-0.04,0.21,2.31,15.75,-47.38
1674888318,-0.84,-1.84,8.66,0.34,0.00,0.22,2.31,15.75,-47.38
1674896840,-0.84,-1.84,8.66,0.34,0.00,0.22,2.69,15.50,-47.25
1674906323,-0.84,-1.84,8.66,0.34,0.00,0.22,3.00,15.19,-47.50
1674917655,-0.84,-1.84,8.66,0.27,0.17,0.35,3.00,15.19,-47.50
1674927492,-0.84,-1.84,8.66,0.29,0.03,0.35,3.00,15.19,-47.50
1674936847,-0.84,-1.84,8.66,0.29,0.03,0.35,4.38,15.00,-46.31
1674946731,-0.84,-1.84,8.66,0.29,0.03,0.35,3.56,14.81,-46.88
1674957960,-0.84,-1.84,8.66,0.28,0.03,0.44,3.56,14.81,-46.88
1674967940,-0.84,-1.84,8.66,0.24,-0.03,0.38,3.56,14.81,-46.88
1674976959,-0.84,-1.84,8.66,0.24,-0.03,0.38,4.44,14.62,-47.88
1674987164,-0.84,-1.84,8.66,0.24,-0.03,0.38,5.31,15.06,-46.94
1674997026,-0.84,-1.84,8.66,0.27,-0.19,0.38,5.31,15.06,-46.94
1675008012,-0.84,-1.84,8.66,0.18,0.03,0.40,5.31,15.06,-46.94
1675017512,-0.84,-1.84,8.66,0.18,0.04,0.39,5.31,15.06,-46.94
1675027954,-0.84,-1.84,8.66,0.18,0.04,0.39,5.00,14.00,-47.19
1675037541,-0.84,-1.84,8.66,0.18,0.04,0.39,5.06,13.12,-46.94
1675047599,-0.84,-1.84,8.66,0.18,0.04,0.39,4.75,13.31,-48.31
1675057891,-0.84,-1.84,8.66,0.18,0.04,0.39,5.25,14.06,-45.88
1675067535,-0.84,-1.84,8.66,0.18,0.04,0.39,5.94,13.25,-48.00
1675077665,-0.84,-1.84,8.66,0.18,0.04,0.39,4.75,14.38,-48.12
1675087118,-0.84,-1.84,8.66,0.18,0.04,0.39,5.44,13.38,-46.94
1675097810,-0.84,-1.84,8.66,0.18,0.04,0.39,5.25,12.94,-47.69
1675107497,-0.84,-1.84,8.66,0.18,0.04,0.39,5.56,13.75,-47.81
1675117550,-0.84,-1.84,8.66,0.18,0.04,0.39,5.19,12.75,-48.12
1675127794,-0.84,-1.84,8.66,0.18,0.04,0.39,6.12,13.12,-47.12
1675137477,-0.84,-1.84,8.66,0.18,0.04,0.39,6.62,13.44,-47.88
1675147526,-0.84,-1.84,8.66,0.18,0.04,0.39,6.69,12.44,-46.44
1675156843,-0.84,-1.84,8.66,0.18,0.04,0.39,6.69,12.44,-46.44
1675167501,-0.84,-1.84,8.66,0.18,0.04,0.39,6.06,13.38,-47.19
1675177798,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.06,13.38,-47.19
1675187430,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.88,13.50,-48.06
1675197731,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.06,14.12,-48.44
1675207443,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.00,14.44,-48.50
1675217563,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.50,12.81,-46.81
1675227512,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.50,12.81,-46.81
1675237708,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.00,14.44,-48.50
1675247370,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.56,14.00,-48.00
1675257237,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.25,13.81,-46.38
1675267697,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,4.81,13.56,-47.94
1675277349,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.12,13.12,-47.12
1675287468,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,4.38,14.12,-48.19
1675297325,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.81,13.38,-46.81
1675307630,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.25,15.06,-47.31
1675317415,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.94,14.00,-47.75
1675327128,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.69,13.50,-45.62
1675337591,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.06,13.94,-46.69
1675347281,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.06,14.19,-46.75
1675357379,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,4.75,14.44,-46.50
1675367314,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.50,13.62,-46.56
1675377585,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.19,13.81,-47.88
1675387336,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.56,13.75,-47.81
1675396941,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.00,13.94,-47.31
1675407536,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,3.88,13.81,-47.38
1675417222,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,4.88,14.06,-47.62
1675427320,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.56,14.81,-47.62
1675437212,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.75,13.94,-46.94
1675447527,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.50,12.81,-46.81
1675457332,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,4.44,12.88,-46.62
1675466933,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.44,12.88,-47.38
1675477406,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.31,13.75,-47.69
1675487137,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.62,13.50,-47.75
1675497249,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.69,12.69,-45.88
1675507161,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.44,12.50,-49.06
1675517429,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.94,13.75,-47.75
1675527212,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.56,13.00,-48.12
1675536814,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.88,13.50,-48.31
1675547349,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.62,12.69,-48.19
1675557070,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.56,12.44,-48.62
1675567120,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.00,13.19,-47.56
1675577466,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,7.19,12.25,-48.75
1675587070,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.75,12.62,-47.69
1675597136,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,5.94,12.94,-47.94
1675606857,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.25,12.75,-46.56
1675617322,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.38,12.38,-47.81
1675627013,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.50,12.31,-47.25
1675636528,-0.84,-1.84,8.66,-0.08,-0.02,-0.01,6.75,12.38,-45.94
1675647645,-0.84,-1.84,8.66,-0.16,-0.04,-0.12,6.75,12.38,-45.94
1675656988,-0.84,-1.84,8.66,-0.16,-0.04,-0.12,6.69,13.31,-49.12
1675667065,-0.84,-1.84,8.66,-0.16,-0.04,-0.12,7.06,13.31,-49.00
1675676911,-0.84,-1.84,8.66,-0.16,-0.04,-0.12,6.81,13.00,-48.56
1675687272,-0.84,-1.84,8.66,-0.16,-0.04,-0.12,6.06,12.81,-49.19
1675696937,-0.84,-1.84,8.66,-0.16,-0.04,-0.12,7.19,13.00,-46.81
1675706494,-0.84,-1.84,8.66,-0.16,-0.04,-0.12,5.56,13.75,-47.81
1675717647,-0.84,-1.84,8.66,-0.13,-0.04,-0.04,5.56,13.75,-47.81
1675726995,-0.84,-1.84,8.66,-0.13,-0.04,-0.04,6.50,13.38,-47.06
1675737024,-0.84,-1.84,8.66,-0.13,-0.04,-0.04,6.56,13.31,-46.69
1675747176,-0.84,-1.84,8.66,-0.13,-0.04,-0.04,6.56,13.31,-46.69
1675757264,-0.84,-1.84,8.66,-0.13,-0.04,-0.04,6.38,13.44,-47.50
1675766930,-0.84,-1.84,8.66,-0.13,-0.04,-0.04,6.88,14.12,-46.69
1675776420,-0.84,-1.84,8.66,-0.13,-0.04,-0.04,7.00,13.94,-47.56
1675787594,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.00,13.94,-47.56
1675796876,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.94,13.25,-46.50
1675807011,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.38,13.12,-47.44
1675817009,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.38,13.12,-47.44
1675827180,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.50,14.12,-46.81
1675836941,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.12,13.56,-46.94
1675846840,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.12,13.62,-47.00
1675857154,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.88,14.12,-46.88
1675866950,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.25,13.50,-46.50
1675876933,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.62,13.50,-46.25
1675886882,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.62,13.50,-46.25
1675897223,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.25,14.25,-47.75
1675906867,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.31,13.25,-46.44
1675916919,-0.84,-1.84,8.66,-0.08,-0.04,0.11,5.50,14.56,-49.62
1675927146,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.00,13.00,-46.44
1675936868,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.56,14.31,-48.06
1675946838,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.06,12.88,-47.69
1675956824,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.75,13.69,-47.50
1675967213,-0.84,-1.84,8.66,-0.08,-0.04,0.11,5.88,14.31,-47.81
1675976953,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.31,13.69,-47.56
1675986917,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.25,14.56,-47.81
1675997147,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.81,14.44,-46.88
1676006871,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.81,13.31,-47.06
1676016918,-0.84,-1.84,8.66,-0.08,-0.04,0.11,5.69,14.19,-47.00
1676026846,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.00,14.25,-47.56
1676037148,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.69,12.94,-46.12
1676046828,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.50,14.19,-45.31
1676056927,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.00,12.75,-46.25
1676067239,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.06,13.19,-46.06
1676076839,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.94,13.56,-46.56
1676086885,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.62,13.50,-46.38
1676096840,-0.84,-1.84,8.66,-0.08,-0.04,0.11,6.81,13.88,-47.12
1676107186,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.31,14.00,-46.19
1676116138,-0.84,-1.84,8.66,-0.08,-0.04,0.11,7.12,14.19,-45.38
1676127151,-0.84,-1.84,8.66,-0.18,-0.13,0.02,7.12,14.19,-45.38
1676138690,-0.84,-1.84,8.66,-0.18,-0.05,0.01,7.12,14.19,-45.38
1676146833,-0.04,0.00,10.07,-0.18,-0.05,0.01,7.12,14.19,-45.38
1676156286,-0.15,-1.99,10.15,-0.18,-0.05,0.01,7.12,14.19,-45.38
1676167239,-0.15,-1.99,10.15,-0.18,-0.05,0.01,8.19,13.88,-45.50
1676177286,-0.15,-1.99,10.15,-0.18,-0.05,0.01,7.00,14.56,-45.94
1676186375,-2.80,1.23,7.36,-0.18,-0.05,0.01,7.00,14.56,-45.94
1676196839,-2.80,1.23,7.36,-0.18,-0.05,0.01,7.19,14.06,-46.62
1676207505,-2.80,1.23,7.36,-0.18,-0.05,0.01,6.81,15.69,-46.62
1676216919,1.95,0.15,10.65,-0.18,-0.05,0.01,6.81,15.69,-46.62
1676226299,0.96,1.72,7.17,-0.18,-0.05,0.01,6.81,15.69,-46.62
1676237242,0.96,1.72,7.17,-0.18,-0.05,0.01,7.50,14.62,-46.62
1676247175,0.96,1.72,7.17,-0.18,-0.05,0.01,6.50,14.62,-46.50
1676256284,-0.73,-0.08,9.80,-0.18,-0.05,0.01,6.50,14.62,-46.50
1676266905,-0.73,-0.08,9.80,-0.18,-0.05,0.01,6.31,14.75,-47.38
1676277481,-0.73,-0.08,9.80,-0.18,-0.05,0.01,6.25,15.62,-45.94
1676286942,-1.38,1.38,9.77,-0.18,-0.05,0.01,6.25,15.62,-45.94
1676296362,-2.30,1.49,9.27,-0.18,-0.05,0.01,6.25,15.62,-45.94
1676307174,-2.30,1.49,9.27,-0.18,-0.05,0.01,5.56,15.62,-47.31
1676317267,-2.30,1.49,9.27,-0.18,-0.05,0.01,5.50,16.38,-47.50
