timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Right Turn
663079896,-0.61,0.57,9.77,-0.22,0.21,0.14,22.38,5.19,-39.75
663094056,-0.61,0.57,9.77,-0.22,0.21,0.14,23.88,4.56,-39.69
663099254,-0.61,0.57,9.77,-0.22,0.21,0.14,23.50,4.00,-41.56
663107722,-0.61,0.57,9.77,-0.05,-0.10,0.01,23.50,4.00,-41.56
663118060,-0.61,0.57,9.77,-0.05,-0.10,0.01,23.56,3.81,-39.81
663129003,-0.61,0.57,9.77,-0.10,0.03,0.03,23.56,3.81,-39.81
663138669,-0.61,0.57,9.77,-0.13,0.03,0.01,23.56,3.81,-39.81
663148975,-0.61,0.57,9.77,-0.12,-0.06,0.01,23.56,3.81,-39.81
663159226,-0.61,0.57,9.77,-0.15,0.03,0.00,23.56,3.81,-39.81
663168607,-0.61,0.57,9.77,-0.15,0.03,0.00,22.81,4.38,-39.69
663178040,-0.61,0.57,9.77,-0.15,0.03,0.00,23.25,4.75,-40.94
663188579,-0.61,0.57,9.77,-0.14,0.05,0.02,23.25,4.75,-40.94
663198879,-0.61,0.57,9.77,-0.11,-0.03,0.02,23.25,4.75,-40.94
663208560,-0.61,0.57,9.77,-0.16,0.07,0.00,23.25,4.75,-40.94
663218968,-0.61,0.57,9.77,-0.12,-0.13,-0.03,23.25,4.75,-40.94
663229229,-0.61,0.57,9.77,-0.09,-0.20,-0.03,23.25,4.75,-40.94
663238648,-0.61,0.57,9.77,-0.09,-0.20,-0.03,23.31,5.00,-40.56
663248042,-0.61,0.57,9.77,-0.09,-0.20,-0.03,22.81,5.12,-39.38
663258552,-0.61,0.57,9.77,-0.10,0.04,0.01,22.81,5.12,-39.38
663268908,-1.34,-0.57,10.80,-0.10,0.04,0.01,22.81,5.12,-39.38
663279501,-1.34,-0.57,10.80,-0.14,0.01,-0.04,22.81,5.12,-39.38
663289292,-1.34,-0.57,10.80,-0.17,-0.06,-0.09,22.81,5.12,-39.38
663299166,-1.34,-0.57,10.80,-0.17,-0.06,-0.09,23.25,6.31,-40.38
663307699,-1.34,-0.57,10.80,-0.17,-0.06,-0.09,23.56,5.38,-39.25
663318867,-1.34,-0.57,10.80,-0.17,-0.08,-0.10,23.56,5.38,-39.25
663329613,-1.34,-0.57,10.80,-0.18,-0.03,-0.09,23.56,5.38,-39.25
663339630,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,23.56,5.38,-39.25
663349360,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,22.62,5.25,-40.38
663358893,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,24.12,4.69,-38.56
663369594,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,22.69,6.44,-41.44
663379220,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,23.12,5.94,-39.56
663389297,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,23.12,7.00,-39.31
663399624,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,22.38,6.44,-41.06
663409218,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,22.75,6.38,-40.94
663419269,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,23.19,6.44,-39.12
663428582,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,23.50,6.94,-39.12
663439243,-1.34,-0.57,10.80,-0.20,-0.04,-0.10,22.56,5.81,-40.50
663449524,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.56,5.81,-40.50
663459205,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.56,6.88,-40.25
663469463,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.88,7.88,-41.50
663479220,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.81,6.62,-40.44
663489258,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.38,8.25,-40.50
663499222,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.38,8.25,-40.50
663509449,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.25,7.06,-41.62
663519147,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.00,8.06,-40.62
663528966,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.44,6.94,-40.75
663539416,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.81,8.19,-41.56
663549128,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.75,8.19,-41.38
663559219,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.94,8.62,-40.75
663569065,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.94,8.62,-40.75
663579385,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.00,9.00,-43.00
663589204,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.94,8.62,-40.75
663598808,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,22.06,8.56,-40.31
663609345,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.25,9.62,-41.81
663619022,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.19,9.44,-40.69
663629155,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.38,10.12,-39.31
663639047,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.50,9.75,-40.50
663649367,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.00,10.62,-41.44
663659085,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.06,10.31,-40.75
663668598,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.88,10.94,-41.94
663679344,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.44,10.25,-42.31
663688980,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.19,9.75,-40.69
663699039,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.06,9.31,-39.81
663708919,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.50,9.75,-40.44
663719240,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.44,11.00,-42.06
663729041,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.81,9.75,-40.81
663738654,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,19.69,10.31,-42.50
663749156,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,19.75,10.50,-42.12
663758901,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.81,9.75,-40.88
663768953,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,19.94,9.62,-41.50
663779213,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.50,10.00,-40.50
663788858,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.31,10.19,-39.94
663799010,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,19.44,11.00,-41.88
663808523,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,21.31,9.44,-38.50
663817942,-1.34,-0.57,10.80,-0.16,-0.07,-0.29,20.44,10.31,-40.62
663829160,-1.34,-0.57,10.80,0.21,0.11,-0.18,20.44,10.31,-40.62
663839228,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.44,10.31,-40.62
663849175,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.50,10.56,-39.12
663858795,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.50,10.00,-40.50
663868925,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.50,11.00,-40.31
663878660,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.75,11.31,-40.94
663889115,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.25,10.12,-41.50
663898760,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.69,9.56,-41.25
663908844,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.44,10.31,-40.56
663919089,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.38,8.56,-40.06
663928758,-1.34,-0.57,10.80,0.22,0.17,-0.13,19.94,10.31,-42.88
663938882,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.69,8.88,-38.75
663948654,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.62,9.12,-40.44
663959030,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.25,9.19,-40.62
663968710,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.69,8.81,-40.38
663978726,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.69,9.81,-41.31
663989016,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.25,9.44,-40.62
663998673,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.75,9.00,-41.12
664008823,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.62,9.31,-41.69
664018831,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.62,9.31,-41.69
664028983,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.06,9.00,-41.50
664038691,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.81,10.50,-40.50
664048580,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.94,9.06,-41.94
664058976,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.25,9.44,-40.88
664068656,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.69,9.56,-41.25
664078777,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.31,9.38,-40.19
664088687,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.31,9.38,-40.19
664098951,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.38,8.50,-41.69
664108672,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.94,8.62,-40.62
664118550,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.75,9.06,-40.06
664128868,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.50,8.44,-39.62
664138565,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.69,8.06,-39.25
664148684,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.69,7.50,-40.62
664158629,-1.34,-0.57,10.80,0.22,0.17,-0.13,20.88,7.31,-41.19
664168961,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.44,7.75,-40.25
664178631,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.94,7.31,-41.38
664188551,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.94,7.06,-39.56
664198881,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.56,7.38,-39.88
664208552,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.38,6.50,-39.38
664218630,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.38,7.19,-40.81
664228618,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.00,7.81,-40.94
664238920,-1.34,-0.57,10.80,0.22,0.17,-0.13,21.81,6.38,-40.38
664248576,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.19,7.69,-40.12
664258611,-1.34,-0.57,10.80,0.22,0.17,-0.13,22.19,6.94,-38.62
