timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Straight
1981055540,0.73,-2.22,12.30,-0.09,-0.12,0.14,28.81,2.44,-37.12
1981071339,0.73,-2.22,12.30,-0.08,-0.03,0.20,28.81,2.44,-37.12
1981075348,0.73,-2.22,12.30,-0.29,0.02,-0.54,28.81,2.44,-37.12
1981083506,0.73,-2.22,12.30,-0.30,0.02,-0.57,28.81,2.44,-37.12
1981093922,0.73,-2.22,12.30,-0.30,0.02,-0.57,27.31,1.25,-37.88
1981105376,-0.30,-0.19,8.85,-0.30,0.02,-0.57,27.31,1.25,-37.88
1981115066,-0.30,-0.19,8.85,-0.26,0.02,-0.56,27.31,1.25,-37.88
1981125083,-0.30,-0.19,8.85,-0.25,-0.03,-0.57,27.31,1.25,-37.88
1981134677,-0.30,-0.19,8.85,-0.23,0.02,-0.57,27.31,1.25,-37.88
1981146137,-0.46,0.11,7.93,-0.23,0.02,-0.57,27.31,1.25,-37.88
1981153976,-0.46,0.11,7.93,-0.23,-0.06,-0.60,27.31,1.25,-37.88
1981163956,-0.46,0.11,7.93,-0.27,0.17,-0.61,27.31,1.25,-37.88
1981175643,-0.42,-0.27,9.81,-0.27,0.17,-0.61,27.31,1.25,-37.88
1981185010,-0.42,-0.27,9.81,-0.24,0.01,-0.60,27.31,1.25,-37.88
1981194458,-0.42,-0.27,9.81,-0.24,0.09,-0.56,27.31,1.25,-37.88
1981204597,-0.88,-1.11,8.43,-0.24,0.09,-0.56,27.31,1.25,-37.88
1981215392,1.00,-0.88,9.92,-0.24,0.09,-0.56,27.31,1.25,-37.88
1981225063,1.00,-0.88,9.92,-0.15,0.09,-0.37,27.31,1.25,-37.88
1981235065,1.00,-0.88,9.92,-0.11,-0.03,-0.32,27.31,1.25,-37.88
1981245329,0.15,-0.80,10.77,-0.11,-0.03,-0.32,27.31,1.25,-37.88
1981255861,0.15,-0.80,10.77,-0.11,0.09,-0.20,27.31,1.25,-37.88
1981264508,0.15,-0.80,10.77,-0.12,-0.01,-0.19,27.31,1.25,-37.88
1981274975,0.15,-0.80,10.77,-0.09,0.02,-0.16,27.31,1.25,-37.88
1981285021,0.15,-0.80,10.77,-0.05,0.05,-0.12,27.31,1.25,-37.88
1981295099,0.15,-0.80,10.77,-0.04,-0.02,-0.13,27.31,1.25,-37.88
1981305039,0.15,-0.80,10.77,-0.04,0.00,-0.11,27.31,1.25,-37.88
1981315398,-0.15,-2.61,8.66,-0.04,0.00,-0.11,27.31,1.25,-37.88
1981325079,-0.15,-2.61,8.66,-0.02,0.04,-0.10,27.31,1.25,-37.88
1981334352,-0.15,-2.61,8.66,-0.01,0.07,-0.12,27.31,1.25,-37.88
1981345001,0.34,-3.60,10.65,-0.01,0.07,-0.12,27.31,1.25,-37.88
1981355438,0.34,-3.60,10.65,0.00,0.08,-0.15,27.31,1.25,-37.88
1981365164,0.34,-3.60,10.65,0.02,0.04,-0.16,27.31,1.25,-37.88
1981375076,0.34,-3.60,10.65,0.02,-0.00,-0.19,27.31,1.25,-37.88
1981385341,-2.07,-1.84,9.04,0.02,-0.00,-0.19,27.31,1.25,-37.88
1981395064,-2.07,-1.84,9.04,0.04,-0.04,-0.20,27.31,1.25,-37.88
1981404374,-2.07,-1.84,9.04,0.06,0.06,-0.19,27.31,1.25,-37.88
1981415787,0.11,-1.34,8.35,0.06,0.06,-0.19,27.31,1.25,-37.88
