timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
Straight
1747861515,0.19,-2.26,10.23,0.05,0.05,0.08,15.88,9.44,-40.75
1747877164,0.19,-2.26,10.23,0.08,-0.05,0.12,15.88,9.44,-40.75
1747881429,0.19,-2.26,10.23,-0.15,-0.08,-0.29,15.88,9.44,-40.75
1747889905,-1.38,-1.68,10.73,-0.15,-0.08,-0.29,15.88,9.44,-40.75
1747901507,-1.38,-1.68,10.73,-0.13,0.18,-0.25,15.88,9.44,-40.75
1747910764,-1.38,-1.68,10.73,-0.09,0.10,-0.28,15.88,9.44,-40.75
1747920998,-4.94,-1.11,5.86,-0.09,0.10,-0.28,15.88,9.44,-40.75
1747931799,-0.38,0.46,5.59,-0.09,0.10,-0.28,15.88,9.44,-40.75
1747941407,-0.38,0.46,5.59,-0.11,-0.01,-0.25,15.88,9.44,-40.75
1747951489,-0.38,0.46,5.59,-0.10,0.07,-0.18,15.88,9.44,-40.75
1747961731,-1.46,-1.19,12.83,-0.10,0.07,-0.18,15.88,9.44,-40.75
1747971431,-1.46,-1.19,12.83,-0.02,0.05,0.01,15.88,9.44,-40.75
1747980853,-1.46,-1.19,12.83,0.01,0.03,0.09,15.88,9.44,-40.75
1747991361,-1.30,-2.11,6.97,0.01,0.03,0.09,15.88,9.44,-40.75
1748001510,-1.30,-2.11,6.97,0.01,0.03,0.16,15.88,9.44,-40.75
1748011418,-1.30,-2.11,6.97,-0.00,0.01,0.21,15.88,9.44,-40.75
1748021438,-1.30,-2.11,6.97,0.05,-0.02,0.28,15.88,9.44,-40.75
1748031770,-5.71,-3.56,6.12,0.05,-0.02,0.28,15.88,9.44,-40.75
1748041467,-5.71,-3.56,6.12,0.15,-0.13,0.38,15.88,9.44,-40.75
1748050760,-5.71,-3.56,6.12,0.15,-0.08,0.45,15.88,9.44,-40.75
1748061468,-2.30,-3.83,6.12,0.15,-0.08,0.45,15.88,9.44,-40.75
1748071450,-2.30,-3.83,6.12,0.24,-0.08,0.57,15.88,9.44,-40.75
1748081445,-2.30,-3.83,6.12,0.19,-0.03,0.56,15.88,9.44,-40.75
1748091469,-2.30,-3.83,6.12,0.20,0.02,0.64,15.88,9.44,-40.75
1748101802,-0.73,-6.16,5.90,0.20,0.02,0.64,15.88,9.44,-40.75
1748111404,-0.73,-6.16,5.90,0.24,-0.08,0.58,15.88,9.44,-40.75
1748120807,-0.73,-6.16,5.90,0.21,0.07,0.58,15.88,9.44,-40.75
1748132077,-0.77,-2.68,8.23,0.21,0.07,0.58,15.88,9.44,-40.75
1748141463,-0.77,-2.68,8.23,0.19,-0.12,0.49,15.88,9.44,-40.75
1748151544,-0.77,-2.68,8.23,0.15,-0.09,0.45,15.88,9.44,-40.75
1748161262,-0.77,-2.68,8.23,0.06,0.00,0.41,15.88,9.44,-40.75
1748171728,0.19,-2.38,9.54,0.06,0.00,0.41,15.88,9.44,-40.75
1748181393,0.19,-2.38,9.54,0.08,-0.09,0.33,15.88,9.44,-40.75
1748191567,0.19,-2.38,9.54,0.03,-0.07,0.28,15.88,9.44,-40.75
1748201858,0.96,0.38,8.39,0.03,-0.07,0.28,15.88,9.44,-40.75
1748211411,0.96,0.38,8.39,-0.01,-0.06,0.15,15.88,9.44,-40.75
1748221462,0.96,0.38,8.39,-0.08,-0.02,0.08,15.88,9.44,-40.75
1748231053,0.96,0.38,8.39,-0.13,-0.05,0.03,15.88,9.44,-40.75
1748241793,1.72,1.84,11.34,-0.13,-0.05,0.03,15.88,9.44,-40.75
1748251544,1.72,1.84,11.34,-0.10,-0.09,-0.04,15.88,9.44,-40.75
1748261544,1.72,1.84,11.34,-0.20,0.10,-0.09,15.88,9.44,-40.75
1748271780,0.30,0.69,9.58,-0.20,0.10,-0.09,15.88,9.44,-40.75
1748281428,0.30,0.69,9.58,-0.23,0.03,-0.14,15.88,9.44,-40.75
1748290823,0.30,0.69,9.58,-0.28,0.09,-0.18,15.88,9.44,-40.75
1748301034,-7.74,-1.53,6.63,-0.28,0.09,-0.18,15.88,9.44,-40.75
1748311742,-5.86,0.15,5.05,-0.28,0.09,-0.18,15.88,9.44,-40.75
1748321888,-5.86,0.15,5.05,-0.19,-0.24,-0.22,15.88,9.44,-40.75
1748330784,-5.86,0.15,5.05,-0.25,0.02,-0.15,15.88,9.44,-40.75
1748341766,-3.07,-2.14,9.12,-0.25,0.02,-0.15,15.88,9.44,-40.75
1748351488,-3.07,-2.14,9.12,-0.17,0.02,-0.05,15.88,9.44,-40.75
1748360765,-3.07,-2.14,9.12,-0.15,0.02,0.02,15.88,9.44,-40.75
1748371350,-2.26,-1.72,7.82,-0.15,0.02,0.02,15.88,9.44,-40.75
1748381475,-2.26,-1.72,7.82,-0.18,-0.04,-0.01,15.88,9.44,-40.75
1748391453,-2.26,-1.72,7.82,-0.20,-0.02,-0.01,15.88,9.44,-40.75
