timestamp,quatI,quatJ,quatK,quatReal
709291.547,-0.03,0.07,-0.1,0.99
709301.237,-0.04,0.07,-0.1,0.99
709302.427,0.02,0.02,-0.04,1.0
709303.853,0.02,0.02,-0.04,1.0
709306.647,0.02,0.02,-0.04,1.0
709309.46,0.02,0.02,-0.04,1.0
709311.487,0.02,0.02,-0.04,1.0
709314.102,0.02,0.02,-0.04,1.0
709316.366,0.02,0.02,-0.04,1.0
709318.845,0.02,0.02,-0.04,1.0
709322.067,0.02,0.02,-0.04,1.0
709324.403,0.02,0.02,-0.04,1.0
709327.398,0.02,0.02,-0.04,1.0
709330.414,0.02,0.02,-0.04,1.0
709333.416,0.02,0.02,-0.04,1.0
709336.421,0.02,0.02,-0.04,1.0
709339.51,0.02,0.02,-0.04,1.0
709342.443,0.02,0.02,-0.04,1.0
709345.48,0.02,0.02,-0.04,1.0
709349.084,0.02,0.02,-0.04,1.0
709351.463,0.02,0.02,-0.04,1.0
709354.474,0.02,0.02,-0.04,1.0
709357.429,0.02,0.02,-0.04,1.0
709361.113,0.02,0.02,-0.04,1.0
709364.186,0.02,0.02,-0.04,1.0
709414.668,0.02,0.02,-0.04,1.0
709424.432,0.02,0.02,-0.04,1.0
709425.618,0.03,0.02,-0.03,1.0
709426.813,0.03,0.02,-0.03,1.0
709428.834,0.03,0.02,-0.03,1.0
709431.978,0.03,0.02,-0.03,1.0
709433.405,0.03,0.02,-0.03,1.0
709437.53,0.03,0.02,-0.03,1.0
709441.342,0.03,0.02,-0.03,1.0
709444.978,0.03,0.02,-0.03,1.0
709448.242,0.03,0.02,-0.03,1.0
709450.058,0.03,0.02,-0.03,1.0
709453.313,0.03,0.02,-0.03,1.0
709455.103,0.03,0.02,-0.03,1.0
709456.812,0.03,0.02,-0.03,1.0
709459.449,0.03,0.02,-0.03,1.0
709462.513,0.03,0.02,-0.03,1.0
709465.634,0.03,0.02,-0.03,1.0
709468.486,0.03,0.02,-0.03,1.0
709471.459,0.03,0.02,-0.03,1.0
709474.502,0.03,0.02,-0.03,1.0
709477.446,0.03,0.02,-0.03,1.0
709480.443,0.03,0.02,-0.03,1.0
709484.12,0.03,0.02,-0.03,1.0
709486.433,0.03,0.02,-0.03,1.0
709489.524,0.03,0.02,-0.02,1.0
709492.416,0.03,0.02,-0.02,1.0
709495.413,0.03,0.02,-0.02,1.0
709499.109,0.03,0.02,-0.02,1.0
709501.446,0.03,0.02,-0.02,1.0
709504.569,0.03,0.02,-0.02,1.0
709507.409,0.03,0.02,-0.02,1.0
709510.432,0.03,0.02,-0.02,1.0
709514.11,0.03,0.02,-0.02,1.0
709516.45,0.03,0.02,-0.02,1.0
709519.421,0.03,0.02,-0.02,1.0
709522.44,0.04,0.02,-0.02,1.0
709525.512,0.04,0.02,-0.02,1.0
709529.108,0.04,0.02,-0.02,1.0
709531.437,0.04,0.02,-0.02,1.0
709534.46,0.04,0.02,-0.02,1.0
709537.47,0.04,0.02,-0.02,1.0
709541.334,0.04,0.02,-0.02,1.0
709543.48,0.04,0.02,-0.02,1.0
709546.991,0.04,0.02,-0.02,1.0
709549.412,0.04,0.02,-0.02,1.0
709552.413,0.04,0.02,-0.02,1.0
709555.413,0.04,0.02,-0.02,1.0
709559.088,0.04,0.02,-0.01,1.0
709562.042,0.04,0.02,-0.01,1.0
709564.515,0.04,0.02,-0.01,1.0
709567.415,0.04,0.02,-0.01,1.0
709570.434,0.04,0.02,-0.01,1.0
709574.093,0.04,0.02,-0.01,1.0
709576.693,0.04,0.02,-0.01,1.0
709579.466,0.04,0.02,-0.01,1.0
709582.433,0.04,0.02,-0.01,1.0
709585.452,0.04,0.02,-0.01,1.0
709589.088,0.04,0.02,-0.01,1.0
709591.433,0.04,0.02,-0.01,1.0
709594.484,0.04,0.02,-0.01,1.0
709597.445,0.04,0.02,-0.01,1.0
709600.443,0.04,0.02,-0.0,1.0
709604.115,0.04,0.02,-0.0,1.0
709606.424,0.04,0.02,-0.0,1.0
709609.501,0.04,0.02,-0.0,1.0
709612.405,0.04,0.02,-0.0,1.0
709615.508,0.04,0.02,-0.0,1.0
709618.423,0.04,0.02,-0.0,1.0
709621.418,0.04,0.02,-0.0,1.0
709624.427,0.05,0.02,0.0,1.0
709633.681,0.05,0.02,0.0,1.0
709635.489,0.05,0.02,0.0,1.0
709639.633,0.05,0.02,0.0,1.0
