timestamp,quatI,quatJ,quatK,quatReal
579999.904,0.08,0.07,-0.1,0.99
580009.094,0.08,0.06,-0.1,0.99
580010.401,0.04,0.01,0.01,1.0
580014.05,0.04,0.01,0.01,1.0
580015.538,0.04,0.01,0.01,1.0
580018.569,0.04,0.01,0.01,1.0
580021.836,0.04,0.01,0.01,1.0
580023.435,0.04,0.01,0.01,1.0
580026.446,0.04,0.01,0.01,1.0
580029.722,0.04,0.01,0.01,1.0
580031.723,0.04,0.01,0.01,1.0
580035.745,0.04,0.01,0.01,1.0
580037.55,0.04,0.01,0.01,1.0
580041.038,0.04,0.01,0.01,1.0
580042.233,0.04,0.01,0.01,1.0
580044.52,0.04,0.01,0.01,1.0
580047.274,0.04,0.01,0.01,1.0
580050.269,0.04,0.01,0.01,1.0
580053.256,0.04,0.01,0.01,1.0
580056.273,0.04,0.01,0.01,1.0
580059.304,0.04,0.01,0.01,1.0
580062.276,0.04,0.01,0.01,1.0
580065.357,0.04,0.01,0.01,1.0
580068.297,0.04,0.01,0.01,1.0
580071.28,0.04,0.01,0.01,1.0
580135.059,0.04,0.01,0.01,1.0
580143.896,0.04,0.01,0.01,1.0
580146.002,0.04,0.01,0.02,1.0
580147.887,0.04,0.01,0.02,1.0
580150.928,0.04,0.01,0.02,1.0
580154.817,0.05,0.01,0.02,1.0
580156.622,0.05,0.01,0.03,1.0
580159.898,0.05,0.01,0.03,1.0
580162.678,0.05,0.01,0.03,1.0
580164.362,0.05,0.01,0.03,1.0
580167.378,0.05,0.01,0.03,1.0
580171.25,0.05,0.01,0.03,1.0
580173.251,0.05,0.01,0.03,1.0
580176.126,0.05,0.01,0.03,1.0
580177.728,0.05,0.01,0.03,1.0
580179.93,0.05,0.01,0.03,1.0
580182.378,0.05,0.01,0.03,1.0
580185.389,0.05,0.01,0.03,1.0
580188.344,0.05,0.01,0.03,1.0
580191.32,0.05,0.01,0.03,1.0
580194.31,0.05,0.01,0.03,1.0
580197.724,0.05,0.01,0.03,1.0
580200.303,0.05,0.01,0.03,1.0
580203.303,0.05,0.01,0.03,1.0
580206.269,0.05,0.01,0.03,1.0
580209.949,0.05,0.01,0.03,1.0
580212.305,0.05,0.01,0.03,1.0
580215.358,0.05,0.01,0.03,1.0
580218.28,0.05,0.01,0.03,1.0
580221.978,0.05,0.01,0.03,1.0
580224.89,0.05,0.01,0.03,1.0
580227.296,0.05,0.01,0.03,1.0
580230.294,0.05,0.01,0.03,1.0
580233.265,0.05,0.01,0.03,1.0
580236.272,0.05,0.01,0.03,1.0
580240.011,0.05,0.01,0.03,1.0
580242.309,0.05,0.01,0.03,1.0
580245.369,0.05,0.01,0.03,1.0
580248.271,0.05,0.01,0.03,1.0
580251.267,0.05,0.01,0.03,1.0
