timestamp,quatI,quatJ,quatK,quatReal
735674.084,-0.1,0.01,0.61,0.79
735683.942,-0.1,0.01,0.61,0.79
735685.271,-0.03,0.03,0.65,0.76
735687.267,-0.03,0.03,0.65,0.76
735689.273,-0.03,0.03,0.65,0.76
735692.835,-0.03,0.03,0.65,0.76
735695.674,-0.03,0.03,0.65,0.76
735698.518,-0.03,0.03,0.65,0.76
735699.94,-0.03,0.03,0.65,0.76
735702.962,-0.03,0.03,0.65,0.76
735706.198,-0.03,0.03,0.65,0.76
735707.415,-0.03,0.03,0.65,0.76
735709.994,-0.03,0.03,0.65,0.76
735712.949,-0.03,0.03,0.65,0.76
735716.042,-0.03,0.03,0.65,0.76
735718.959,-0.03,0.03,0.65,0.76
735721.967,-0.03,0.03,0.65,0.75
735724.948,-0.03,0.03,0.65,0.75
735727.957,-0.03,0.03,0.65,0.75
735730.985,-0.03,0.03,0.66,0.75
735734.619,-0.03,0.03,0.66,0.75
735736.969,-0.03,0.03,0.66,0.75
735739.957,-0.03,0.03,0.66,0.75
735742.947,-0.03,0.03,0.66,0.75
735745.948,-0.03,0.03,0.66,0.75
735803.701,-0.03,0.03,0.66,0.75
735812.399,-0.03,0.03,0.66,0.75
735814.273,-0.03,0.03,0.65,0.75
735815.957,-0.03,0.03,0.65,0.75
735818.571,-0.03,0.03,0.65,0.76
735819.787,-0.03,0.03,0.65,0.76
735822.834,-0.03,0.03,0.65,0.76
735826.27,-0.03,0.03,0.65,0.76
735827.55,-0.03,0.03,0.65,0.76
735830.141,-0.03,0.03,0.65,0.76
735833.041,-0.03,0.03,0.65,0.76
735835.98,-0.03,0.03,0.65,0.76
735838.986,-0.03,0.03,0.65,0.76
735842.086,-0.03,0.03,0.65,0.76
735845.154,-0.03,0.03,0.65,0.76
735848.011,-0.03,0.03,0.65,0.76
735850.967,-0.03,0.03,0.65,0.76
735853.97,-0.03,0.03,0.65,0.76
735857.681,-0.03,0.03,0.65,0.76
735860.076,-0.03,0.03,0.65,0.76
735863.055,-0.03,0.03,0.65,0.76
735866.092,-0.03,0.03,0.65,0.76
735869.683,-0.03,0.03,0.65,0.76
735872.05,-0.03,0.02,0.65,0.76
735875.054,-0.03,0.02,0.65,0.76
735878.01,-0.03,0.02,0.65,0.76
735881.029,-0.03,0.02,0.65,0.76
735884.636,-0.03,0.02,0.65,0.76
735886.991,-0.03,0.02,0.65,0.76
735890.297,-0.03,0.02,0.65,0.76
735892.962,-0.03,0.02,0.65,0.76
735895.952,-0.03,0.02,0.65,0.76
735898.977,-0.04,0.02,0.65,0.76
735901.964,-0.04,0.02,0.65,0.76
735905.181,-0.04,0.02,0.65,0.76
735907.946,-0.04,0.02,0.65,0.76
735910.956,-0.04,0.02,0.65,0.76
735913.942,-0.04,0.02,0.65,0.76
735917.034,-0.04,0.02,0.65,0.76
735919.988,-0.04,0.02,0.65,0.76
735922.988,-0.04,0.02,0.65,0.76
735926.658,-0.04,0.02,0.65,0.76
735929.027,-0.04,0.02,0.65,0.76
735932.069,-0.04,0.02,0.65,0.76
735935.005,-0.04,0.02,0.65,0.76
735937.952,-0.04,0.02,0.64,0.76
735941.065,-0.04,0.02,0.64,0.76
735944.63,-0.04,0.02,0.64,0.76
735946.964,-0.04,0.02,0.64,0.76
735950.244,-0.04,0.02,0.64,0.76
735952.959,-0.04,0.02,0.64,0.76
735955.972,-0.04,0.02,0.64,0.77
735959.682,-0.04,0.02,0.64,0.77
735961.953,-0.04,0.02,0.64,0.77
735965.011,-0.04,0.02,0.64,0.77
735967.953,-0.04,0.02,0.64,0.77
735970.944,-0.04,0.02,0.64,0.77
735973.966,-0.04,0.02,0.64,0.77
735977.623,-0.04,0.02,0.64,0.77
735979.952,-0.04,0.02,0.64,0.77
735982.99,-0.04,0.02,0.64,0.77
735986.703,-0.04,0.02,0.64,0.77
735989.094,-0.04,0.02,0.64,0.77
735992.161,-0.04,0.02,0.64,0.77
735995.282,-0.04,0.02,0.64,0.77
735997.942,-0.04,0.02,0.64,0.77
736000.942,-0.04,0.02,0.64,0.77
736004.645,-0.04,0.02,0.63,0.77
736007.02,-0.04,0.02,0.63,0.77
736009.942,-0.04,0.02,0.63,0.77
736012.938,-0.04,0.02,0.63,0.77
736016.038,-0.04,0.02,0.63,0.77
736018.975,-0.04,0.02,0.63,0.77
736022.641,-0.04,0.02,0.63,0.77
736024.949,-0.04,0.02,0.63,0.77
736027.952,-0.04,0.02,0.63,0.77
736031.631,-0.04,0.02,0.63,0.77
736033.985,-0.04,0.02,0.63,0.77
736037.628,-0.04,0.02,0.63,0.77
736039.954,-0.04,0.02,0.63,0.77
736042.995,-0.04,0.02,0.63,0.77
736045.981,-0.04,0.02,0.63,0.78
736049.674,-0.04,0.02,0.63,0.78
736052.049,-0.04,0.02,0.63,0.78
736054.993,-0.04,0.02,0.63,0.78
736057.965,-0.04,0.02,0.63,0.78
736060.996,-0.04,0.02,0.63,0.78
736064.612,-0.04,0.02,0.63,0.78
736067.077,-0.04,0.02,0.63,0.78
736069.944,-0.04,0.02,0.63,0.78
736072.964,-0.04,0.02,0.63,0.78
736076.621,-0.04,0.02,0.63,0.78
736078.948,-0.04,0.02,0.63,0.78
736081.986,-0.04,0.02,0.63,0.78
736084.967,-0.04,0.02,0.63,0.78
736087.942,-0.04,0.02,0.63,0.78
736091.742,-0.04,0.02,0.63,0.78
736093.965,-0.04,0.02,0.63,0.78
736097.517,-0.04,0.02,0.63,0.78
736099.939,-0.04,0.02,0.63,0.78
736102.987,-0.04,0.02,0.63,0.78
736105.987,-0.04,0.02,0.63,0.78
736109.765,-0.04,0.02,0.63,0.78
736112.009,-0.04,0.02,0.63,0.78
736115.001,-0.04,0.02,0.63,0.78
736117.953,-0.04,0.02,0.63,0.78
736120.944,-0.04,0.02,0.63,0.78
736124.673,-0.04,0.02,0.63,0.78
736126.977,-0.04,0.02,0.63,0.78
736129.947,-0.04,0.02,0.63,0.78
736132.95,-0.04,0.02,0.63,0.78
736135.961,-0.04,0.02,0.63,0.78
736139.624,-0.04,0.02,0.63,0.78
736142.541,-0.04,0.02,0.63,0.78
736144.944,-0.03,0.02,0.63,0.78
736147.944,-0.03,0.02,0.63,0.78
736150.967,-0.03,0.02,0.63,0.78
736154.62,-0.03,0.02,0.63,0.78
