timestamp,quatI,quatJ,quatK,quatReal
352944.036,-0.04,0.01,0.68,0.73
352953.701,-0.04,0.01,0.68,0.73
352954.923,-0.02,0.03,0.69,0.72
352956.117,-0.03,0.02,0.69,0.72
352959.143,-0.03,0.02,0.69,0.72
352960.337,-0.03,0.02,0.69,0.72
352963.918,-0.03,0.02,0.69,0.72
352967.777,-0.03,0.02,0.69,0.72
352969.829,-0.03,0.02,0.69,0.72
352972.871,-0.03,0.02,0.69,0.72
352975.507,-0.03,0.02,0.69,0.72
352977.6,-0.03,0.02,0.69,0.72
352980.137,-0.03,0.02,0.69,0.72
352983.553,-0.03,0.02,0.69,0.72
352985.921,-0.03,0.02,0.69,0.72
352988.916,-0.03,0.02,0.69,0.72
352991.907,-0.03,0.02,0.69,0.72
352994.924,-0.03,0.02,0.69,0.72
352997.93,-0.03,0.02,0.69,0.72
353001.126,-0.03,0.02,0.69,0.72
353004.005,-0.03,0.02,0.69,0.72
353006.898,-0.03,0.02,0.69,0.72
353009.926,-0.03,0.02,0.69,0.72
353013.006,-0.03,0.02,0.69,0.72
353015.915,-0.03,0.02,0.69,0.72
353070.04,-0.03,0.02,0.69,0.72
353080.113,-0.03,0.02,0.69,0.72
353081.294,-0.03,0.02,0.69,0.72
353082.51,-0.03,0.02,0.69,0.72
353086.365,-0.03,0.02,0.69,0.72
353088.686,-0.03,0.02,0.69,0.72
353091.918,-0.03,0.02,0.69,0.72
353095.156,-0.03,0.02,0.69,0.72
353097.375,-0.03,0.02,0.69,0.72
353100.173,-0.03,0.02,0.69,0.72
353103.182,-0.03,0.02,0.69,0.72
353105.249,-0.03,0.02,0.69,0.72
353107.895,-0.03,0.02,0.69,0.72
353110.128,-0.03,0.02,0.69,0.72
353112.894,-0.03,0.02,0.69,0.72
353114.981,-0.03,0.02,0.69,0.72
353117.942,-0.03,0.02,0.69,0.72
353120.94,-0.03,0.02,0.69,0.72
353123.942,-0.03,0.02,0.69,0.72
353126.967,-0.03,0.02,0.69,0.72
353130.778,-0.03,0.02,0.69,0.72
353132.938,-0.03,0.02,0.69,0.72
353135.967,-0.03,0.02,0.69,0.72
353138.947,-0.03,0.02,0.69,0.72
353142.639,-0.03,0.02,0.69,0.72
353144.931,-0.03,0.02,0.69,0.72
353147.912,-0.03,0.02,0.69,0.72
353151.07,-0.04,0.02,0.69,0.72
353153.905,-0.04,0.02,0.69,0.72
353157.591,-0.04,0.02,0.69,0.72
353159.92,-0.04,0.02,0.69,0.72
353163.169,-0.04,0.02,0.69,0.72
353165.905,-0.04,0.02,0.69,0.72
353168.902,-0.04,0.02,0.69,0.72
353171.922,-0.04,0.02,0.69,0.72
353175.58,-0.04,0.02,0.69,0.72
353177.903,-0.04,0.02,0.69,0.72
353180.905,-0.04,0.02,0.69,0.72
353183.924,-0.04,0.01,0.69,0.72
353187.001,-0.04,0.01,0.69,0.72
353190.635,-0.04,0.01,0.69,0.72
353193.221,-0.04,0.01,0.69,0.72
353196.017,-0.04,0.01,0.69,0.72
353198.954,-0.04,0.01,0.69,0.72
353202.656,-0.04,0.01,0.69,0.72
353204.929,-0.04,0.01,0.69,0.72
