timestamp,quatI,quatJ,quatK,quatReal
455350.179,-0.1,0.0,0.58,0.81
455359.998,-0.1,0.0,0.58,0.81
455361.307,-0.01,0.03,0.11,0.99
455363.363,-0.01,0.03,0.11,0.99
455365.382,-0.01,0.03,0.11,0.99
455368.417,-0.01,0.03,0.11,0.99
455371.05,-0.01,0.03,0.11,0.99
455373.33,-0.01,0.03,0.11,0.99
455377.838,-0.01,0.03,0.11,0.99
455379.445,-0.01,0.03,0.11,0.99
455382.914,-0.01,0.03,0.12,0.99
455386.049,-0.01,0.03,0.12,0.99
455389.682,-0.01,0.02,0.12,0.99
455390.9,-0.01,0.02,0.12,0.99
455394.991,-0.02,0.02,0.12,0.99
455398.905,-0.02,0.02,0.11,0.99
455400.517,-0.02,0.02,0.11,0.99
455403.957,-0.02,0.02,0.11,0.99
455406.766,-0.02,0.02,0.11,0.99
455408.177,-0.02,0.02,0.11,0.99
455411.062,-0.02,0.02,0.11,0.99
455414.759,-0.02,0.02,0.11,0.99
455416.288,-0.02,0.02,0.11,0.99
455419.054,-0.02,0.02,0.11,0.99
455422.042,-0.02,0.02,0.11,0.99
455497.183,-0.02,0.02,0.11,0.99
455506.939,-0.02,0.02,0.11,0.99
455508.132,-0.04,0.02,0.11,0.99
455510.668,-0.04,0.02,0.11,0.99
455512.943,-0.04,0.02,0.11,0.99
455516.79,-0.04,0.02,0.11,0.99
455518.39,-0.04,0.02,0.11,0.99
455520.865,-0.04,0.02,0.11,0.99
455524.28,-0.04,0.02,0.11,0.99
455527.073,-0.04,0.02,0.11,0.99
455528.774,-0.04,0.02,0.11,0.99
455530.279,-0.04,0.02,0.11,0.99
455533.114,-0.04,0.02,0.11,0.99
455536.09,-0.05,0.02,0.11,0.99
455539.089,-0.05,0.02,0.11,0.99
455542.05,-0.05,0.02,0.1,0.99
455545.055,-0.05,0.02,0.1,0.99
455548.064,-0.05,0.02,0.1,0.99
455551.066,-0.05,0.02,0.1,0.99
455554.074,-0.05,0.02,0.1,0.99
455557.17,-0.05,0.02,0.1,0.99
455560.913,-0.05,0.02,0.1,0.99
455563.127,-0.05,0.02,0.1,0.99
455566.315,-0.05,0.02,0.1,0.99
455569.086,-0.05,0.02,0.1,0.99
455572.06,-0.05,0.02,0.1,0.99
455575.746,-0.05,0.02,0.1,0.99
455578.075,-0.05,0.02,0.1,0.99
455581.141,-0.05,0.02,0.1,0.99
455584.201,-0.06,0.02,0.1,0.99
455587.05,-0.06,0.02,0.1,0.99
455590.726,-0.06,0.02,0.1,0.99
455593.077,-0.06,0.02,0.1,0.99
455596.045,-0.06,0.02,0.1,0.99
455599.049,-0.06,0.02,0.1,0.99
455602.76,-0.06,0.02,0.1,0.99
455605.085,-0.06,0.02,0.1,0.99
455608.529,-0.06,0.02,0.09,0.99
455611.063,-0.06,0.02,0.09,0.99
455614.052,-0.06,0.02,0.09,0.99
455617.117,-0.06,0.02,0.09,0.99
455620.788,-0.06,0.02,0.09,0.99
455623.172,-0.07,0.02,0.09,0.99
455626.099,-0.07,0.02,0.09,0.99
455629.089,-0.07,0.02,0.09,0.99
455632.089,-0.07,0.02,0.09,0.99
455635.852,-0.07,0.02,0.09,0.99
455638.068,-0.07,0.03,0.09,0.99
455641.101,-0.07,0.03,0.09,0.99
455644.056,-0.07,0.03,0.08,0.99
455647.051,-0.07,0.03,0.08,0.99
455650.733,-0.07,0.03,0.08,0.99
455653.094,-0.07,0.03,0.08,0.99
455656.061,-0.07,0.03,0.08,0.99
455659.131,-0.07,0.03,0.08,0.99
455662.051,-0.07,0.02,0.08,0.99
455665.747,-0.08,0.02,0.08,0.99
455668.762,-0.08,0.02,0.08,0.99
455671.049,-0.08,0.02,0.08,0.99
455674.045,-0.08,0.02,0.08,0.99
455677.092,-0.08,0.02,0.08,0.99
455680.753,-0.08,0.02,0.08,0.99
455683.156,-0.08,0.02,0.08,0.99
455686.158,-0.08,0.03,0.08,0.99
455689.141,-0.08,0.03,0.07,0.99
455692.083,-0.08,0.03,0.07,0.99
455695.739,-0.08,0.03,0.07,0.99
455698.086,-0.08,0.03,0.07,0.99
455701.199,-0.08,0.03,0.07,0.99
455704.048,-0.08,0.03,0.07,0.99
455707.05,-0.08,0.03,0.07,0.99
455710.873,-0.08,0.02,0.07,0.99
455713.062,-0.09,0.02,0.07,0.99
455716.044,-0.09,0.02,0.07,0.99
455719.043,-0.09,0.02,0.07,0.99
455722.07,-0.09,0.02,0.07,0.99
455725.735,-0.09,0.02,0.07,0.99
455728.072,-0.09,0.02,0.07,0.99
455731.058,-0.09,0.02,0.07,0.99
455734.187,-0.09,0.02,0.07,0.99
455737.115,-0.09,0.02,0.07,0.99
455740.757,-0.09,0.02,0.06,0.99
455743.102,-0.09,0.02,0.06,0.99
455746.086,-0.09,0.02,0.06,0.99
455749.056,-0.1,0.02,0.06,0.99
455752.063,-0.1,0.02,0.06,0.99
455755.836,-0.1,0.02,0.06,0.99
455758.077,-0.1,0.02,0.06,0.99
455761.072,-0.1,0.02,0.05,0.99
455764.056,-0.1,0.02,0.05,0.99
455767.715,-0.1,0.02,0.05,0.99
455770.073,-0.1,0.02,0.05,0.99
455773.081,-0.1,0.02,0.05,0.99
455776.048,-0.1,0.02,0.05,0.99
455779.05,-0.11,0.02,0.05,0.99
455782.725,-0.11,0.02,0.05,0.99
455785.152,-0.11,0.02,0.04,0.99
455788.74,-0.11,0.02,0.04,0.99
455791.045,-0.11,0.02,0.04,0.99
455794.037,-0.11,0.02,0.04,0.99
455797.113,-0.11,0.02,0.04,0.99
455800.091,-0.11,0.02,0.04,0.99
455803.099,-0.11,0.02,0.04,0.99
455806.078,-0.11,0.02,0.04,0.99
455810.958,-0.11,0.02,0.04,0.99
455814.602,-0.11,0.02,0.03,0.99
455817.851,-0.11,0.02,0.03,0.99
455826.476,-0.12,0.02,0.03,0.99
455829.712,-0.12,0.02,0.03,0.99
455831.752,-0.12,0.02,0.02,0.99
455833.773,-0.12,0.02,0.02,0.99
455837.475,-0.12,0.02,0.02,0.99
455839.477,-0.12,0.02,0.02,0.99
455841.276,-0.12,0.02,0.02,0.99
455844.36,-0.12,0.02,0.02,0.99
455847.813,-0.12,0.02,0.02,0.99
455849.808,-0.12,0.02,0.01,0.99
455853.31,-0.12,0.02,0.01,0.99
455855.814,-0.12,0.02,0.01,0.99
