timestamp,quatI,quatJ,quatK,quatReal
488951.702,-0.04,0.07,-0.91,0.4
488961.505,-0.04,0.07,-0.91,0.4
488962.709,0.02,0.0,-1.0,0.05
488964.313,0.02,0.0,-1.0,0.05
488968.144,0.02,0.0,-1.0,0.05
488971.176,0.02,0.01,-1.0,0.05
488972.803,0.02,0.01,-1.0,0.05
488976.04,0.02,0.01,-1.0,0.05
488978.879,0.02,0.01,-1.0,0.05
488980.276,0.02,0.01,-1.0,0.05
488982.028,0.02,0.01,-1.0,0.05
488984.619,0.02,0.01,-1.0,0.05
488987.626,0.02,0.01,-1.0,0.05
488990.768,0.02,0.01,-1.0,0.05
488993.598,0.02,0.01,-1.0,0.05
488996.586,0.02,0.01,-1.0,0.05
488999.622,0.02,0.01,-1.0,0.04
489003.216,0.02,0.01,-1.0,0.04
489005.617,0.02,0.01,-1.0,0.04
489008.597,0.02,0.01,-1.0,0.04
489011.595,0.02,0.01,-1.0,0.04
489015.381,0.02,0.01,-1.0,0.04
489017.654,0.02,0.01,-1.0,0.04
489020.596,0.02,0.01,-1.0,0.04
489023.686,0.02,0.01,-1.0,0.04
489078.385,0.02,0.01,-1.0,0.04
489087.009,0.02,0.01,-1.0,0.04
489088.879,0.02,0.01,-1.0,0.03
489090.755,0.02,0.01,-1.0,0.03
489094.457,0.02,0.02,-1.0,0.03
489097.653,0.02,0.02,-1.0,0.03
489100.616,0.02,0.02,-1.0,0.03
489102.208,0.02,0.02,-1.0,0.03
489105.055,0.02,0.02,-1.0,0.03
489109.577,0.02,0.02,-1.0,0.03
489111.803,0.02,0.02,-1.0,0.03
489114.819,0.02,0.02,-1.0,0.03
489117.651,0.02,0.02,-1.0,0.03
489119.488,0.02,0.02,-1.0,0.03
489122.589,0.02,0.02,-1.0,0.03
489125.384,0.02,0.02,-1.0,0.03
489127.427,0.02,0.02,-1.0,0.03
489130.069,0.02,0.02,-1.0,0.03
489132.254,0.02,0.02,-1.0,0.03
489134.715,0.02,0.02,-1.0,0.03
489137.935,0.02,0.02,-1.0,0.03
489140.628,0.02,0.02,-1.0,0.03
489143.634,0.02,0.02,-1.0,0.03
489146.645,0.02,0.02,-1.0,0.03
489149.66,0.02,0.02,-1.0,0.03
489152.628,0.02,0.02,-1.0,0.03
489155.63,0.02,0.02,-1.0,0.03
489158.616,0.02,0.02,-1.0,0.03
489162.259,0.02,0.02,-1.0,0.03
489164.615,0.02,0.02,-1.0,0.03
489167.608,0.02,0.02,-1.0,0.03
489170.599,0.02,0.02,-1.0,0.03
489173.69,0.02,0.02,-1.0,0.03
489176.598,0.02,0.02,-1.0,0.03
489180.901,0.02,0.02,-1.0,0.03
489183.463,0.02,0.02,-1.0,0.03
489185.621,0.02,0.02,-1.0,0.03
489188.609,0.02,0.02,-1.0,0.03
489191.713,0.02,0.02,-1.0,0.03
489194.608,0.02,0.02,-1.0,0.03
489198.082,0.02,0.02,-1.0,0.03
489200.61,0.02,0.02,-1.0,0.03
489203.598,0.02,0.02,-1.0,0.03
489206.69,0.02,0.02,-1.0,0.03
489210.317,0.02,0.02,-1.0,0.03
489212.857,0.02,0.02,-1.0,0.03
489215.661,0.02,0.02,-1.0,0.03
489218.59,0.02,0.01,-1.0,0.03
489221.614,0.02,0.01,-1.0,0.03
489225.289,0.02,0.01,-1.0,0.03
489227.776,0.02,0.01,-1.0,0.03
489230.781,0.02,0.01,-1.0,0.03
489233.617,0.02,0.01,-1.0,0.03
489237.385,0.02,0.01,-1.0,0.03
489239.628,0.02,0.02,-1.0,0.03
489242.862,0.02,0.02,-1.0,0.03
489245.609,0.02,0.02,-1.0,0.03
489248.724,0.02,0.02,-1.0,0.03
489252.346,0.02,0.02,-1.0,0.03
489254.612,0.02,0.02,-1.0,0.03
489257.796,0.02,0.02,-1.0,0.03
489260.598,0.02,0.02,-1.0,0.03
489263.591,0.02,0.02,-1.0,0.03
489267.348,0.02,0.02,-1.0,0.03
489269.657,0.02,0.02,-1.0,0.03
489273.237,0.02,0.02,-1.0,0.03
489275.628,0.02,0.02,-1.0,0.03
489278.628,0.02,0.02,-1.0,0.03
489281.62,0.02,0.02,-1.0,0.03
489285.867,0.02,0.02,-1.0,0.03
489287.715,0.02,0.02,-1.0,0.03
489290.593,0.02,0.02,-1.0,0.03
489293.616,0.02,0.02,-1.0,0.03
489296.607,0.02,0.02,-1.0,0.03
489300.101,0.02,0.02,-1.0,0.03
489302.685,0.02,0.02,-1.0,0.03
489305.64,0.02,0.02,-1.0,0.03
489308.673,0.02,0.02,-1.0,0.03
489311.604,0.02,0.02,-1.0,0.03
489315.286,0.02,0.02,-1.0,0.03
489317.852,0.02,0.02,-1.0,0.03
489320.598,0.02,0.02,-1.0,0.03
489324.378,0.02,0.02,-1.0,0.03
489326.641,0.02,0.02,-1.0,0.03
489329.634,0.02,0.02,-1.0,0.03
489332.661,0.02,0.02,-1.0,0.03
489335.78,0.02,0.02,-1.0,0.03
489338.649,0.02,0.02,-1.0,0.03
489342.299,0.02,0.02,-1.0,0.03
489344.616,0.02,0.02,-1.0,0.03
489347.77,0.02,0.02,-1.0,0.02
489350.597,0.02,0.02,-1.0,0.02
489353.594,0.02,0.02,-1.0,0.02
489357.27,0.02,0.02,-1.0,0.02
489359.719,0.02,0.02,-1.0,0.02
489362.978,0.02,0.02,-1.0,0.02
489365.618,0.02,0.02,-1.0,0.02
489368.704,0.02,0.02,-1.0,0.02
489372.315,0.02,0.02,-1.0,0.02
489378.321,0.02,0.02,-1.0,0.02
489390.136,0.02,0.02,-1.0,0.01
489393.603,0.02,0.02,-1.0,0.01
489402.059,0.02,0.02,-1.0,0.01
489405.76,0.02,0.02,-1.0,0.01
489408.785,0.02,0.02,-1.0,0.01
489413.042,0.02,0.02,-1.0,0.01
489414.696,0.02,0.02,-1.0,0.01
