timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
22,-1.19,-0.23,9.73,0.2,0.13,-0.75
41,0.08,-1.61,10.19,0.24,0.25,-0.79
61,1.34,-2.07,9.46,0.35,0.13,-0.69
81,-1.27,-2.11,10.04,0.34,0.12,-0.69
101,-1.42,-2.11,8.54,0.37,0.25,-0.67
122,0.42,-2.03,10.91,0.44,0.14,-0.53
141,-1.57,-1.11,9.84,0.48,0.18,-0.41
161,-1.68,-2.07,8.77,0.53,0.24,-0.37
181,2.26,-0.42,10.5,0.53,0.24,-0.37
201,-1.8,-0.96,9.2,0.53,0.24,-0.37
221,-3.29,-0.08,7.66,0.53,0.24,-0.37
241,-0.57,-0.46,8.77,0.53,0.24,-0.37
261,-0.3,-0.88,9.84,0.53,0.24,-0.37
282,1.46,-1.65,10.27,0.52,0.05,-0.4
301,-0.88,0.3,8.77,0.61,0.22,-0.35
321,0.27,0.08,8.78,0.55,-0.07,-0.29
341,1.15,-0.65,9.88,0.53,-0.07,-0.26
361,1.99,-1.46,10.57,0.53,-0.07,-0.26
381,0.88,-2.76,11.04,0.64,-0.0,0.17
402,0.08,-1.72,9.27,0.64,-0.0,0.17
421,-0.8,-0.19,9.0,0.74,-0.0,0.53
441,-2.3,-1.53,7.97,0.67,-0.06,0.61
461,-0.34,-0.65,10.41,0.68,-0.09,0.6
482,-2.45,-0.57,10.73,0.68,-0.09,0.6
501,-0.08,-2.07,7.89,0.62,0.02,0.54
521,-2.76,1.19,10.0,0.62,0.02,0.54
541,-1.88,-0.08,9.12,0.62,0.02,0.54
561,-1.07,-1.53,7.77,0.43,-0.11,0.18
582,-0.65,-2.3,11.15,0.46,-0.11,0.17
601,-1.95,-1.88,9.23,0.46,-0.11,0.17
621,-2.8,-1.8,9.77,0.55,0.01,0.35
641,-2.64,-0.92,9.5,0.55,0.01,0.35
662,-3.37,-2.26,8.58,0.55,0.01,0.35
681,-2.14,-2.49,7.55,0.58,-0.11,0.4
701,0.38,-3.29,8.88,0.64,-0.29,0.52
721,2.91,-2.8,12.68,0.65,-0.15,0.68
741,-1.04,-1.91,7.35,0.79,0.06,0.92
761,0.5,-2.91,8.32,0.79,-0.06,0.94
782,-1.15,-1.11,8.89,0.71,-0.35,1.05
801,1.38,-2.61,10.27,0.74,-0.22,1.19
821,-0.19,-0.5,9.08,0.75,-0.09,1.34
841,-0.84,-0.8,9.93,0.65,-0.12,1.29
