timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
22,1.19,-1.19,9.27,-0.23,0.02,-0.3
40,1.49,0.3,12.45,-0.2,-0.02,-0.31
60,-2.34,-1.42,9.2,-0.13,0.19,-0.23
81,-1.04,2.18,8.58,-0.3,-0.04,-0.45
101,-0.08,-0.11,11.19,-0.23,-0.05,-0.29
121,-0.92,-0.08,9.69,-0.23,0.03,-0.49
141,-0.92,-0.08,9.69,-0.26,0.08,-0.37
161,-0.69,-0.96,10.69,-0.24,0.04,-0.4
180,0.38,-0.57,11.15,-0.19,0.05,-0.33
201,-3.18,-0.19,7.85,-0.17,0.16,-0.18
221,0.15,-2.76,8.73,-0.21,-0.02,-0.22
241,0.77,-3.91,11.61,-0.18,-0.16,-0.12
261,0.77,-3.91,11.61,-0.05,0.19,-0.15
281,0.77,-3.91,11.61,-0.07,0.21,-0.05
300,0.77,-2.64,10.65,-0.09,-0.11,-0.09
320,-3.26,-2.61,9.84,-0.05,0.1,-0.01
341,1.8,-0.5,9.31,-0.14,-0.11,-0.22
361,-2.49,1.49,8.66,-0.07,0.1,-0.08
381,-2.49,1.49,8.66,-0.17,0.17,-0.26
400,-2.49,1.49,8.66,-0.29,-0.2,-0.11
420,2.18,-0.5,14.59,-0.27,-0.35,-0.4
440,0.96,-1.95,15.32,-0.1,0.47,-0.49
460,-3.68,4.14,5.52,-0.36,0.53,-0.63
481,-1.07,2.03,6.79,-0.39,-0.16,-0.65
501,1.15,1.15,11.38,-0.25,-0.23,-0.46
520,1.15,1.15,11.38,-0.28,0.15,-0.64
540,1.15,1.15,11.38,-0.33,0.26,-0.79
560,-1.34,-0.54,10.27,-0.23,0.08,-0.62
581,-1.34,-0.54,10.27,-0.26,-0.04,-0.85
601,0.77,-2.07,9.93,-0.21,0.31,-0.79
621,-3.33,-1.34,7.28,-0.14,0.53,-0.85
640,-3.33,-1.34,7.28,-0.01,-0.07,-0.51
660,-3.33,-1.34,7.28,0.04,0.13,-0.4
680,1.8,1.84,10.15,-0.11,0.18,-0.5
700,1.8,1.84,10.15,0.02,0.24,-0.55
720,1.8,1.84,10.15,0.06,0.12,-0.29
741,1.23,1.27,9.73,0.01,0.01,-0.34
760,1.23,1.27,9.73,0.04,0.12,-0.24
780,1.23,1.27,9.73,-0.01,0.2,-0.4
801,1.23,1.27,9.73,-0.02,0.13,-0.26
820,0.34,-1.65,8.88,0.07,-0.09,-0.26
841,0.34,-1.65,8.88,0.16,0.22,-0.36
861,-2.49,1.11,5.79,-0.06,0.37,-0.5
881,-0.38,-0.65,10.61,-0.07,0.16,-0.47
901,0.15,-1.42,13.87,0.12,-0.04,-0.45
921,-2.95,3.91,6.82,0.09,0.29,-0.29
941,-0.19,-1.65,11.41,-0.17,0.24,-0.38
960,1.68,-2.22,11.61,0.01,0.03,-0.39
980,-0.5,0.73,9.0,-0.0,0.09,-0.49
1001,-0.5,0.73,9.0,-0.12,0.15,-0.65
1020,0.19,-0.88,8.7,-0.09,0.08,-0.63
1041,-0.61,0.15,11.03,-0.01,0.13,-0.63
1061,-0.92,-0.15,9.92,-0.03,0.12,-0.56
1080,4.79,-1.72,12.06,-0.05,-0.06,-0.66
1100,-7.66,-0.3,9.89,0.03,0.59,-0.65
1120,5.48,-3.03,9.58,0.03,0.34,-0.49
