timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
18,2.11,0.57,10.42,-0.05,-0.05,-0.13
31,1.07,0.08,10.42,0.01,0.04,-0.29
51,0.8,-1.88,10.57,0.1,-0.14,-0.28
71,3.64,-1.84,8.35,0.1,-0.14,-0.28
91,1.34,1.38,8.39,0.1,-0.14,-0.28
111,-4.64,0.69,8.5,0.03,0.01,-0.38
132,-2.26,-1.72,10.39,0.06,-0.02,-0.29
152,0.88,-1.65,8.93,0.06,-0.02,-0.29
171,-3.03,-1.91,10.35,0.06,-0.02,-0.29
191,-4.83,-0.65,7.55,0.06,-0.02,-0.29
211,-0.3,-2.26,9.04,0.06,-0.02,-0.29
232,-2.03,-0.34,11.15,0.06,-0.02,-0.29
251,-1.57,-0.69,8.2,0.27,-0.03,0.18
271,-2.26,-0.84,7.36,0.29,-0.06,0.4
291,-0.88,-1.11,9.04,0.29,-0.06,0.4
311,0.0,-0.19,8.73,0.33,-0.07,0.5
332,-2.49,-0.08,10.88,0.27,0.1,0.35
352,-0.96,-0.8,12.41,0.24,-0.08,0.38
371,-4.41,1.99,7.89,0.19,0.29,0.28
391,-4.94,2.3,5.52,0.01,0.06,0.32
411,-3.95,-0.84,12.11,0.09,-0.17,0.32
432,0.34,-0.46,8.08,0.09,-0.17,0.32
452,2.61,-0.15,8.92,0.05,0.09,0.2
472,2.3,-0.11,10.69,-0.0,-0.07,0.03
491,-0.23,0.84,9.31,0.0,0.16,-0.04
511,-2.14,1.91,5.9,-0.12,-0.06,-0.17
532,1.46,-1.27,12.91,-0.05,-0.21,-0.14
551,-2.14,1.07,8.74,-0.01,0.14,-0.16
572,2.8,-0.69,8.01,-0.09,0.15,-0.18
592,-9.27,-0.96,10.57,-0.08,-0.01,-0.19
611,-4.45,1.84,8.84,0.01,-0.04,0.02
631,3.33,-0.19,8.7,0.0,-0.31,0.16
651,-5.75,0.38,10.49,0.08,0.35,0.38
671,-1.53,-2.18,10.27,0.04,0.16,0.36
691,-1.72,0.08,8.81,0.04,-0.1,0.3
712,-2.22,-0.34,8.2,-0.05,-0.06,0.07
732,-4.67,1.53,8.78,-0.07,0.15,-0.09
751,-2.18,0.46,7.59,-0.06,-0.07,-0.03
771,-2.49,1.07,7.7,0.0,0.0,0.17
792,-3.98,-0.96,8.24,0.01,-0.1,0.23
811,-1.23,-2.45,11.34,0.06,-0.15,0.29
833,-0.38,-3.79,9.96,0.07,0.13,0.24
852,-2.61,-3.56,6.16,0.11,0.02,0.27
872,-2.76,-4.6,7.82,0.12,-0.09,0.18
892,4.52,-3.98,12.45,0.1,-0.35,0.13
911,-1.07,-3.83,8.08,0.22,0.08,0.25
931,-0.3,-0.19,10.35,0.16,0.09,0.14
953,2.64,-0.34,11.07,0.14,-0.04,0.21
972,-0.3,-2.26,9.61,0.13,-0.04,0.21
992,0.04,3.26,7.74,0.1,0.07,0.2
1011,-1.07,0.69,8.96,0.01,0.0,0.12
1031,1.8,1.49,11.07,-0.0,-0.07,0.12
1051,-2.87,0.5,7.47,-0.01,0.16,0.04
1071,-5.36,-1.19,6.4,-0.05,0.08,-0.05
1092,-0.5,-1.27,10.73,-0.03,-0.02,-0.15
1111,-1.19,1.95,9.81,-0.01,-0.03,-0.14
1131,-5.75,1.76,7.05,0.03,0.29,0.08
1151,-1.0,2.26,10.99,-0.09,-0.29,0.06
1171,-0.08,0.46,12.34,-0.07,-0.03,0.05
1191,-4.56,0.15,7.82,-0.04,0.03,0.0
1212,-4.37,2.49,7.66,-0.09,-0.09,-0.06
1232,-0.84,2.76,9.08,-0.12,0.23,-0.07
1252,3.07,1.11,11.11,-0.17,-0.08,-0.22
1271,-3.75,3.1,7.32,-0.22,0.04,-0.36
1291,0.69,4.06,8.08,-0.26,-0.15,-0.33
1311,-1.19,2.26,11.38,-0.23,0.09,-0.29
1332,-0.11,1.72,8.5,-0.22,-0.09,-0.36
1352,-2.38,0.08,10.65,-0.24,0.06,-0.38
1372,1.34,-2.41,8.39,-0.17,0.02,-0.29
1391,1.15,-2.3,9.23,-0.15,-0.03,-0.29
1412,-2.57,-1.11,10.15,0.01,0.17,-0.18
1431,2.26,-1.19,9.35,0.0,-0.04,-0.16
1453,-4.48,-0.34,6.59,0.11,0.15,0.07
1472,1.95,-1.88,6.28,0.08,0.07,0.14
1492,0.5,-1.68,12.18,0.11,-0.18,0.26
1511,1.65,-0.92,12.48,0.09,-0.01,0.39
1531,1.65,-0.92,12.48,0.06,0.11,0.35
1551,-2.61,-1.23,11.34,0.02,0.0,0.28
1571,-3.22,-1.34,9.81,0.07,0.02,0.34
1592,-6.02,0.54,8.27,0.07,-0.03,0.35
1612,-0.3,-2.18,10.73,0.05,-0.17,0.34
1631,-0.96,0.46,9.27,0.04,-0.04,0.32
1651,-0.77,-3.33,10.41,0.05,-0.04,0.23
1671,-0.77,-3.33,10.41,0.08,-0.11,0.22
1691,-2.07,-2.72,10.57,0.11,-0.0,0.13
1712,-0.27,-0.77,8.2,0.04,-0.01,-0.01
1732,-1.3,-1.53,9.58,0.05,-0.03,-0.05
1752,-1.3,-1.53,9.58,0.01,-0.03,-0.22
1771,-0.27,0.04,10.3,0.07,0.09,-0.24
1791,-0.27,0.04,10.3,0.04,0.21,-0.3
1811,1.3,1.68,9.54,-0.11,-0.2,-0.36
1831,1.34,1.34,10.07,-0.08,0.08,-0.27
1852,-3.52,2.14,8.7,-0.02,0.03,-0.13
1872,-0.65,-1.3,7.97,0.03,-0.02,0.11
1891,-0.65,-1.3,7.97,0.09,0.05,0.15
1911,-0.65,-1.3,7.97,0.08,-0.12,0.29
1931,-0.65,-1.3,7.97,0.13,0.13,0.41
1951,-0.65,-1.3,7.97,0.14,0.02,0.53
1972,-2.95,-1.07,8.27,0.1,-0.18,0.58
1992,-2.57,-2.49,10.19,0.1,-0.03,0.56
2011,-2.57,-2.49,10.19,0.05,-0.03,0.51
2031,-4.56,1.11,9.0,-0.04,0.05,0.35
2051,-4.56,1.11,9.0,-0.11,-0.01,0.26
2071,0.69,2.68,12.64,-0.21,-0.18,0.07
2091,0.69,2.68,12.64,-0.22,0.19,-0.08
2112,1.8,0.84,9.69,-0.29,0.11,-0.15
2132,0.11,1.99,10.8,-0.33,-0.08,-0.19
2151,0.11,1.99,10.8,-0.36,0.06,-0.34
2171,0.11,1.99,10.8,-0.4,0.02,-0.39
2191,0.11,1.99,10.8,-0.38,0.2,-0.5
2211,-2.38,1.65,8.58,-0.39,0.0,-0.57
2232,0.96,-0.54,9.35,-0.32,0.1,-0.54
2252,2.14,1.0,8.2,-0.26,0.21,-0.52
2271,2.14,1.0,8.2,-0.25,-0.01,-0.3
2291,-1.88,-0.46,10.41,-0.2,0.1,-0.17
2311,-1.88,-0.46,10.41,-0.18,-0.03,-0.04
2332,-0.3,-0.84,9.38,-0.13,-0.08,0.07
2351,-3.37,-2.61,8.16,-0.1,0.09,0.06
2371,2.03,-2.64,13.14,-0.11,-0.06,0.0
2392,-3.52,-2.45,7.81,-0.04,0.19,0.07
2411,-3.52,-2.45,7.81,-0.01,-0.04,0.04
2431,1.19,-2.53,9.93,-0.01,-0.2,0.04
2452,1.72,-1.46,14.21,-0.05,-0.13,-0.05
