timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
18,-1.38,-0.8,7.31,0.12,-0.13,-0.15
31,3.56,-0.11,10.34,-0.18,-0.02,-0.13
51,1.38,-2.38,14.36,0.1,-0.25,-0.06
71,-4.18,1.68,4.86,0.14,0.37,-0.1
90,-0.3,0.3,9.08,-0.09,-0.26,-0.17
110,-1.76,-2.61,11.84,0.1,0.14,0.02
131,1.84,0.57,14.36,0.12,0.19,-0.08
151,-4.02,0.8,4.14,0.01,0.26,-0.12
171,-3.33,0.0,8.58,-0.09,0.12,0.04
191,0.23,-1.3,12.06,0.15,-0.26,0.22
211,-3.71,-0.34,9.16,0.15,0.21,0.25
232,-10.0,0.19,6.05,-0.06,0.22,0.15
251,5.82,-2.91,12.76,0.13,-0.42,0.26
271,1.11,-4.83,13.57,0.24,0.44,0.17
291,2.61,0.54,8.08,0.02,0.13,0.17
312,1.65,-2.8,10.15,-0.08,-0.44,-0.01
332,1.95,-4.48,11.64,0.05,0.17,0.2
350,4.41,0.54,7.82,0.01,-0.15,0.01
371,0.65,-1.3,10.8,-0.05,-0.23,0.25
391,3.37,0.27,11.68,-0.03,0.05,0.06
411,1.19,0.77,9.58,-0.11,0.19,-0.17
432,-0.57,0.42,7.01,-0.16,0.14,-0.21
451,3.22,0.61,11.72,-0.17,-0.42,-0.31
470,0.92,-0.88,9.39,-0.03,0.11,-0.35
491,-9.77,1.95,3.41,-0.18,0.18,-0.15
511,3.91,0.73,10.3,-0.07,-0.54,0.25
531,5.32,-3.48,15.36,0.11,0.36,0.36
551,-3.98,1.88,7.47,0.03,-0.0,0.36
572,-0.65,-2.49,7.66,-0.13,-0.18,0.12
591,0.11,-2.41,12.57,-0.03,-0.15,0.15
611,-0.92,-1.19,9.77,0.04,0.01,0.13
630,-0.77,0.08,9.08,-0.08,-0.04,0.11
651,-0.73,0.08,9.54,-0.16,-0.09,-0.04
671,0.57,2.45,8.74,-0.18,-0.03,-0.05
692,-4.1,0.61,7.85,-0.14,0.11,-0.04
711,1.42,0.92,6.82,-0.22,-0.2,-0.0
731,3.71,-2.8,11.11,-0.29,0.05,-0.15
750,-0.69,0.0,13.11,-0.11,0.13,-0.09
771,-0.69,0.0,13.11,-0.2,-0.02,-0.14
791,-0.96,-1.84,7.93,-0.17,0.16,-0.11
811,-1.34,0.69,8.58,-0.24,0.03,-0.33
832,-1.8,1.04,10.15,-0.2,0.24,-0.38
851,-1.8,1.04,10.15,-0.22,-0.32,-0.38
871,1.8,1.3,9.77,-0.18,0.2,-0.3
891,0.0,0.11,9.61,-0.21,0.08,-0.45
911,1.15,1.0,5.98,-0.21,0.02,-0.39
931,1.23,-1.99,10.31,-0.21,0.22,-0.51
952,-1.19,0.84,6.17,-0.12,-0.03,-0.51
971,-0.96,0.84,10.49,-0.2,-0.1,-0.57
991,4.29,-1.76,13.21,-0.08,0.05,-0.52
1011,-2.38,0.23,9.42,-0.05,0.08,-0.55
1031,-1.88,-0.61,11.57,-0.1,-0.09,-0.69
1051,0.38,-0.46,8.5,-0.06,-0.0,-0.63
1071,1.27,-1.95,10.69,0.1,0.05,-0.48
1091,-0.27,-0.92,7.27,0.13,-0.02,-0.41
1111,-0.27,-0.92,7.27,0.11,0.03,-0.27
1131,2.03,-2.87,11.19,0.25,-0.08,-0.07
1151,2.03,-2.87,11.19,0.26,0.07,0.13
1171,-0.8,-1.76,11.11,0.35,0.13,0.32
1191,-0.8,-1.76,11.11,0.34,0.01,0.43
1211,-4.02,-3.26,7.51,0.4,0.1,0.52
1231,-4.02,-3.26,7.51,0.34,-0.11,0.49
1251,1.68,-2.14,9.77,0.37,-0.04,0.51
1271,1.68,-2.14,9.77,0.33,0.1,0.45
1291,-4.21,0.04,7.55,0.22,0.0,0.3
1311,-4.21,0.04,7.55,0.19,-0.19,0.16
1331,3.91,0.0,10.91,0.12,0.15,0.05
1351,-1.61,1.07,11.15,0.09,0.11,0.0
1371,-1.61,1.07,11.15,-0.01,-0.26,-0.1
1391,-1.49,1.04,9.04,-0.0,0.2,-0.07
1411,-1.49,1.04,9.04,-0.02,0.0,-0.09
1431,1.72,1.15,5.9,-0.11,-0.53,-0.0
1451,1.72,1.15,5.9,-0.04,0.17,-0.01
1471,-4.1,-0.5,8.82,0.08,0.04,0.07
1491,-4.1,-0.5,8.82,-0.04,-0.12,-0.01
1511,0.19,-0.65,11.84,-0.01,-0.1,-0.07
1531,0.19,-0.65,11.84,0.07,0.02,-0.04
1551,-6.97,2.11,6.21,0.01,0.12,-0.07
1570,-6.97,2.11,6.21,0.02,-0.24,-0.04
1591,2.22,-0.61,11.6,0.07,0.2,-0.03
1611,2.22,-0.77,9.12,0.05,0.11,0.0
1631,2.22,-0.77,9.12,0.01,-0.28,0.02
1651,4.45,-2.14,10.8,0.04,0.09,-0.01
1671,4.45,-2.14,10.8,0.05,0.05,-0.01
1691,2.07,-3.26,14.06,0.03,-0.1,0.0
1711,2.07,-3.26,14.06,0.15,0.02,0.12
1731,2.07,-3.26,14.06,0.11,0.3,0.1
1751,2.07,-3.26,14.06,0.18,0.02,0.16
1771,-0.57,-0.65,5.98,0.15,-0.09,0.18
1792,-3.95,0.34,9.34,0.13,0.35,0.26
1811,-6.36,0.38,8.12,0.09,-0.09,0.21
1830,2.03,-0.46,7.7,0.12,-0.23,0.27
1851,2.34,-1.19,11.26,0.14,0.03,0.33
1871,-0.04,-0.34,6.21,0.05,-0.03,0.21
1891,-0.04,-0.34,6.21,0.0,-0.07,0.17
1911,2.34,-1.34,9.88,0.05,0.05,0.16
1931,2.34,-1.34,9.88,-0.04,0.16,0.11
1951,4.1,-2.34,15.32,-0.08,-0.24,-0.0
1970,4.1,-2.34,15.32,0.04,0.3,0.24
1991,-1.04,2.91,12.38,-0.02,0.29,0.07
2011,2.72,-0.15,8.58,-0.14,-0.21,0.09
2031,6.78,0.3,11.53,-0.17,0.08,-0.03
2051,-2.3,-0.73,6.51,-0.15,0.12,-0.04
2071,-0.96,1.0,7.63,-0.24,-0.11,-0.12
2090,2.18,-0.73,11.92,-0.18,0.18,-0.13
2111,-0.15,-0.38,8.31,-0.18,0.21,-0.19
2131,1.99,-1.68,12.22,-0.2,0.12,-0.24
2151,1.99,-1.68,12.22,-0.13,0.07,-0.29
2171,-1.38,-0.57,10.19,-0.15,0.02,-0.37
2191,-1.38,-0.57,10.19,-0.11,-0.24,-0.36
2210,2.11,0.08,10.77,-0.1,0.1,-0.33
2230,2.11,0.08,10.77,-0.07,0.11,-0.28
2251,1.46,0.73,6.29,-0.08,0.01,-0.25
2271,1.04,-0.65,12.26,-0.06,-0.12,-0.21
2290,5.13,-2.53,10.04,0.05,-0.07,-0.14
2311,-10.19,0.8,5.67,0.01,0.3,-0.15
2330,-4.41,-2.03,7.24,0.01,-0.33,-0.14
2350,4.67,-1.99,8.31,0.14,0.07,0.02
2371,-1.65,-3.1,10.84,0.21,0.15,0.07
2391,3.68,-2.03,5.21,0.08,-0.22,0.05
2410,3.68,-2.03,5.21,0.13,0.12,0.12
2431,-1.53,-1.38,10.23,0.21,-0.12,0.17
2451,-1.53,-1.38,10.23,0.08,-0.29,0.14
2470,6.78,-1.27,18.04,0.15,-0.11,0.14
2491,2.41,-1.53,11.76,0.18,0.01,0.1
2511,0.8,0.38,15.13,0.07,0.09,0.16
2531,-0.54,-1.46,8.66,0.02,-0.11,-0.06
2551,1.3,0.69,9.35,0.06,0.1,0.1
2571,-4.18,0.5,9.39,0.05,0.12,0.07
2590,-4.18,0.5,9.39,-0.08,-0.25,-0.0
2611,-1.42,-1.61,9.84,0.07,0.08,0.04
2631,-9.42,0.77,8.2,0.08,0.38,0.09
2651,-1.34,1.61,8.82,0.1,0.31,0.02
2670,1.38,-0.57,3.56,-0.1,-0.37,-0.04
2691,-2.38,-0.88,8.88,0.04,0.62,0.06
2711,-2.38,-0.88,8.88,0.11,-0.03,0.1
2730,5.36,-1.23,6.55,0.0,-0.55,0.2
2751,4.1,-2.84,10.3,0.15,0.36,0.29
2771,4.33,-1.23,8.01,0.09,0.04,0.22
2791,1.88,0.0,8.96,0.04,-0.29,0.3
2811,0.27,-2.26,11.99,0.03,0.04,0.25
2831,0.27,-2.26,11.99,0.08,-0.05,0.34
2850,0.27,-2.26,11.99,0.07,0.14,0.14
2871,1.72,1.04,10.0,-0.02,-0.17,0.25
2891,-4.79,1.46,10.35,-0.02,0.21,-0.01
2911,-0.15,0.61,7.59,-0.05,0.02,0.13
2930,2.34,0.27,8.82,-0.07,0.05,0.07
2950,2.34,0.27,8.82,-0.11,0.29,-0.06
2970,2.34,0.27,8.82,-0.09,0.08,-0.08
2990,-1.0,1.91,5.02,-0.21,0.0,-0.13
3011,-0.5,1.38,9.5,-0.19,0.1,-0.25
3031,2.26,0.08,10.41,-0.19,-0.08,-0.21
3051,2.26,0.08,10.41,-0.12,0.09,-0.22
3070,1.0,-1.07,9.61,-0.08,0.01,-0.13
3090,1.0,-1.07,9.61,-0.15,-0.11,-0.16
3110,1.0,-1.07,9.61,-0.16,-0.07,-0.21
3131,0.46,-1.34,9.92,-0.11,-0.16,-0.18
3151,0.65,-1.68,11.38,-0.07,-0.06,-0.11
3171,0.65,-1.68,11.38,0.0,0.07,-0.08
3190,-1.61,-0.57,9.2,0.02,0.09,-0.07
3210,-1.61,-0.57,9.2,-0.06,-0.21,-0.09
3231,-1.61,-0.57,9.2,-0.06,-0.07,-0.11
3250,2.57,-0.92,12.45,0.03,-0.15,-0.02
3271,1.53,-2.18,11.76,0.07,0.18,0.03
3291,-2.03,-0.23,7.43,0.03,0.13,0.06
3310,-0.69,-1.0,5.86,-0.03,-0.29,0.06
3330,-0.69,-1.0,5.86,0.02,0.27,0.06
3351,-0.69,-1.0,5.86,0.01,0.01,0.02
3371,-0.69,-1.0,5.86,0.01,-0.17,0.06
