timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
6,-0.19,0.73,9.61,-0.03,-0.16,0.33
26,-0.57,-0.27,8.32,-0.04,0.16,-0.04
46,-0.46,-0.3,8.7,-0.07,0.02,-0.08
66,0.04,-0.57,9.04,-0.09,-0.16,-0.05
86,-0.54,-0.54,10.35,-0.02,-0.01,-0.05
106,-0.54,-0.54,10.35,-0.03,0.08,-0.08
126,0.27,0.46,9.0,-0.05,-0.03,-0.11
146,0.27,0.46,9.0,-0.03,0.03,-0.11
166,0.27,0.46,9.0,-0.02,0.07,-0.1
186,0.27,0.46,9.0,-0.05,-0.0,-0.18
207,-1.49,-0.11,7.62,-0.04,-0.02,-0.18
227,0.96,-0.8,10.0,-0.03,-0.12,-0.17
246,0.96,-0.8,10.0,0.03,0.1,-0.1
266,0.73,0.23,10.11,0.03,0.06,-0.05
286,0.73,0.23,10.11,0.03,0.05,0.06
306,0.08,-0.27,8.42,0.06,-0.23,0.26
327,-0.19,-2.45,8.96,0.18,-0.08,0.43
347,-0.57,-3.98,10.61,0.2,0.02,0.47
366,-0.57,-3.98,10.61,0.24,-0.06,0.49
386,-2.26,-1.68,8.2,0.17,0.04,0.37
406,-2.26,-1.68,8.2,0.1,-0.12,0.37
427,1.53,-0.96,10.5,0.13,-0.03,0.4
446,1.53,-0.96,10.5,0.05,0.15,0.39
467,1.53,-0.96,10.5,0.02,-0.05,0.33
486,1.53,-0.96,10.5,-0.07,-0.09,0.22
506,1.53,-0.96,10.5,-0.07,0.01,0.18
526,1.53,-0.96,10.5,-0.12,0.01,0.06
546,1.38,0.57,10.38,-0.15,0.06,-0.02
566,-0.57,0.69,10.23,-0.17,0.08,-0.1
586,-0.34,1.04,8.54,-0.17,0.01,-0.1
607,-0.38,0.38,8.42,-0.22,0.02,-0.19
627,2.26,-1.0,10.39,-0.25,-0.05,-0.2
646,1.11,-0.23,10.3,-0.13,0.06,-0.13
666,-0.19,0.11,8.54,-0.11,0.15,-0.12
686,0.46,0.5,8.46,-0.18,-0.07,-0.09
706,0.57,-1.19,11.42,-0.1,-0.08,-0.07
727,0.92,-1.95,9.61,-0.07,0.04,-0.01
747,-0.27,0.3,8.2,-0.1,0.12,-0.04
766,-0.27,0.3,8.2,-0.11,-0.05,-0.0
786,1.15,-1.53,10.19,-0.05,-0.05,0.06
807,-0.92,0.08,9.27,-0.03,0.12,0.06
826,1.49,-0.19,8.78,-0.08,-0.08,0.11
847,2.03,-1.46,10.69,-0.04,-0.09,0.11
867,0.57,0.23,9.39,-0.02,0.09,0.12
887,1.72,-0.61,8.74,-0.11,0.01,0.01
906,1.27,0.08,9.2,-0.09,0.05,-0.02
927,-1.57,0.27,9.61,-0.1,0.09,-0.09
946,2.57,-0.42,9.16,-0.15,-0.2,-0.07
966,1.23,0.77,10.19,-0.13,0.14,-0.14
987,1.34,-0.96,11.34,-0.11,0.09,-0.14
1007,-0.3,1.15,8.31,-0.15,0.06,-0.17
1026,-0.3,1.15,8.31,-0.19,0.02,-0.24
1047,0.69,0.0,8.36,-0.2,-0.09,-0.28
1066,2.03,-0.3,10.57,-0.17,0.09,-0.32
1086,2.8,-1.53,11.72,-0.09,0.01,-0.24
1106,1.91,-0.15,9.5,-0.09,0.06,-0.25
