timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
19,1.8,2.49,10.77,-0.23,0.2,0.12
31,-6.93,-0.38,8.32,-0.07,0.25,0.0
51,-1.38,-0.77,7.81,-0.15,-0.42,0.06
71,-0.61,-2.87,10.15,-0.06,-0.41,0.16
92,0.69,-0.46,11.07,0.01,0.22,0.2
112,-1.8,-1.11,7.17,-0.06,0.23,0.07
131,-0.73,-0.27,8.35,-0.12,-0.14,0.09
151,2.41,-1.57,11.54,-0.07,-0.14,0.14
171,-0.15,-0.27,10.41,-0.09,0.2,0.07
191,-1.91,0.69,9.08,-0.17,0.13,0.01
212,-2.22,0.23,8.62,-0.25,-0.02,-0.09
233,0.34,-0.57,9.58,-0.24,-0.04,-0.11
252,-0.84,-0.57,10.23,-0.23,-0.11,-0.12
271,0.38,-0.77,10.23,-0.21,0.08,-0.21
291,0.04,-1.0,9.3,-0.21,0.08,-0.26
311,-0.42,-0.65,9.2,-0.19,0.04,-0.28
332,-0.69,-0.23,8.24,-0.16,0.06,-0.25
352,1.99,0.42,12.18,-0.2,-0.03,-0.24
372,-2.87,1.3,9.58,-0.21,0.1,-0.33
391,-2.87,1.3,9.58,-0.32,0.24,-0.12
411,0.77,1.76,8.62,-0.37,-0.1,-0.37
431,-0.92,-1.34,10.69,-0.32,-0.09,-0.19
451,-0.8,1.53,9.58,-0.4,0.15,-0.48
472,0.92,1.53,10.54,-0.4,0.2,-0.53
491,0.92,1.53,10.54,-0.41,0.11,-0.7
511,0.92,1.53,10.54,-0.42,0.2,-0.84
530,0.08,-0.92,9.73,-0.43,0.21,-0.88
551,-1.15,-0.54,9.84,-0.31,0.15,-0.78
571,-1.15,-0.54,9.84,-0.25,0.12,-0.65
592,-1.11,-1.76,8.82,-0.17,0.07,-0.48
612,-0.15,-1.46,9.54,-0.07,0.07,-0.4
631,-0.15,-1.46,9.54,-0.11,0.13,-0.31
651,-0.77,-0.61,10.84,-0.06,0.19,-0.3
671,-0.77,-0.61,10.84,-0.05,0.07,-0.26
691,1.19,-1.57,8.74,-0.07,0.02,-0.24
711,1.19,-1.57,8.74,-0.06,0.21,-0.3
731,-0.65,-0.73,8.85,-0.06,0.09,-0.27
752,-0.34,-0.54,9.85,-0.05,0.03,-0.27
771,-2.45,0.54,7.66,-0.1,0.22,-0.32
791,-2.45,0.54,7.66,-0.15,0.08,-0.31
811,1.42,-0.46,12.03,-0.08,-0.14,-0.35
831,1.42,-0.46,12.03,-0.13,0.3,-0.45
852,-2.64,2.45,8.24,-0.3,0.22,-0.64
872,0.5,-1.53,9.38,-0.18,0.1,-0.6
891,0.5,-1.53,9.38,-0.14,-0.03,-0.48
911,0.65,-1.42,10.57,-0.12,0.18,-0.42
930,0.27,-1.3,10.15,-0.14,0.21,-0.53
951,0.65,-2.45,9.54,-0.13,0.12,-0.55
971,0.65,-2.45,9.54,-0.06,0.2,-0.48
991,-0.46,-0.65,9.96,-0.04,0.21,-0.47
1011,-0.46,-0.65,9.96,-0.12,0.04,-0.48
1031,-0.46,-0.65,9.96,-0.12,0.1,-0.44
1051,0.38,-0.69,9.81,-0.1,0.1,-0.48
1071,-0.5,0.19,9.12,-0.1,0.16,-0.42
1091,-0.5,0.19,9.12,-0.11,0.09,-0.55
1111,0.23,-0.84,11.64,-0.1,0.31,-0.59
1132,-2.45,0.19,7.77,-0.17,0.29,-0.61
1152,0.61,-0.69,11.8,-0.13,0.04,-0.54
1171,-3.33,-1.0,8.58,-0.09,0.23,-0.51
1191,-1.04,0.88,9.96,-0.17,0.13,-0.61
1211,0.57,-1.23,11.38,-0.11,0.13,-0.6
1231,0.57,-1.23,11.38,-0.23,0.25,-0.67
1251,-1.11,1.42,8.08,-0.21,0.1,-0.65
1271,1.76,-0.61,12.72,-0.1,0.14,-0.64
1291,1.76,-0.61,12.72,-0.2,0.31,-0.57
1311,-1.65,-1.99,9.54,-0.18,0.21,-0.65
1331,-1.65,-1.99,9.54,-0.04,0.03,-0.42
1351,1.88,-1.68,10.65,-0.09,0.15,-0.58
1371,0.3,-2.45,9.23,-0.09,0.35,-0.45
1392,1.38,-2.11,10.03,-0.05,0.28,-0.49
1412,0.61,-1.07,9.96,-0.02,0.01,-0.36
1431,0.96,-1.34,12.03,-0.05,0.22,-0.49
1451,-0.69,-1.15,9.42,-0.1,0.36,-0.57
1471,0.0,-1.57,7.82,-0.13,0.15,-0.56
