timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
7,0.46,-0.19,9.31,-0.19,-0.11,-0.16
26,0.5,0.27,8.54,0.06,0.12,-0.22
47,-0.04,-0.15,9.58,0.03,-0.05,-0.28
67,0.42,0.34,10.54,0.05,-0.02,-0.2
86,0.3,-0.54,10.42,0.08,0.07,-0.22
106,-0.15,-0.92,9.73,0.09,0.04,-0.21
126,-1.46,0.0,8.46,0.1,0.01,-0.18
146,-0.96,-0.54,8.96,0.08,-0.04,-0.23
166,-1.04,-1.76,8.85,0.14,-0.01,-0.16
187,1.04,-1.3,11.0,0.18,-0.04,-0.14
207,-2.03,-0.65,8.36,0.24,0.16,-0.08
226,-1.57,-0.57,8.62,0.2,-0.09,-0.08
246,-1.57,-0.57,8.62,0.23,-0.14,-0.07
266,-1.65,-1.84,8.7,0.25,0.07,0.06
286,-1.65,-1.84,8.7,0.29,0.03,0.14
306,-0.5,-0.92,9.27,0.31,-0.02,0.28
327,-0.54,-2.07,10.19,0.3,-0.06,0.34
346,-0.54,-2.07,10.19,0.32,0.0,0.46
366,-0.15,-1.38,6.79,0.23,-0.18,0.49
386,-0.15,-1.38,6.79,0.28,-0.07,0.47
406,-2.18,-3.26,10.61,0.3,0.12,0.47
426,-2.18,-3.26,10.61,0.18,-0.08,0.37
446,-1.8,0.61,10.0,0.18,-0.0,0.36
465,0.54,-1.0,9.12,0.14,-0.07,0.35
486,-1.04,0.88,9.2,0.11,-0.04,0.38
506,-1.04,0.88,9.2,0.07,-0.05,0.24
526,-1.04,0.88,9.2,0.06,0.03,0.21
546,-1.04,0.88,9.2,0.03,0.05,0.19
566,-0.69,0.96,7.78,-0.06,-0.09,0.13
586,-0.88,-0.46,8.04,-0.09,-0.06,0.04
606,-0.88,-0.46,8.04,-0.09,-0.09,0.08
626,1.0,-0.54,10.23,-0.0,0.06,0.15
646,1.0,-0.54,10.23,-0.02,0.06,0.2
666,1.57,0.11,9.77,-0.07,-0.09,0.19
686,1.57,0.11,9.77,-0.07,0.02,0.15
707,0.8,0.23,8.89,-0.13,-0.03,0.07
726,0.8,0.23,8.89,-0.13,0.05,0.02
746,-0.3,0.5,10.19,-0.14,0.04,-0.02
766,-0.3,0.5,10.19,-0.14,0.1,-0.03
786,-1.76,0.38,8.78,-0.18,0.07,-0.11
806,-1.76,0.38,8.78,-0.25,-0.16,-0.19
826,1.95,-0.19,11.19,-0.17,0.05,-0.22
846,1.23,0.11,8.96,-0.15,0.15,-0.22
866,1.23,0.11,8.96,-0.21,0.03,-0.31
886,-0.88,0.96,9.08,-0.18,0.06,-0.31
906,-0.88,0.96,9.08,-0.17,-0.06,-0.3
926,0.92,-0.3,9.34,-0.13,-0.03,-0.23
945,0.92,-0.3,9.34,-0.12,0.09,-0.23
966,0.0,-0.38,9.96,-0.1,0.11,-0.22
986,0.11,-1.68,9.46,-0.08,-0.01,-0.17
