timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
20,-0.08,0.15,8.81,-0.12,-0.02,-0.16
37,-1.99,-0.3,8.46,-0.01,0.07,-0.19
56,-2.99,0.84,7.74,-0.02,0.02,-0.1
77,-1.95,-0.15,11.54,0.0,-0.06,-0.19
96,0.46,1.11,7.51,-0.04,0.12,-0.08
116,0.3,-0.8,8.2,-0.07,-0.07,-0.15
136,1.46,-0.8,11.46,-0.01,0.12,-0.12
156,-1.76,-0.3,6.74,-0.04,0.0,0.04
176,-1.76,-0.3,6.74,-0.03,-0.11,0.06
196,-1.76,-0.3,6.74,0.03,0.04,0.14
217,-1.72,1.38,6.25,-0.05,0.09,-0.04
236,-5.55,0.38,8.84,-0.12,0.04,-0.11
256,-0.57,-2.72,10.73,-0.02,-0.09,-0.02
276,5.17,-0.69,10.91,-0.03,-0.12,-0.14
296,5.17,-0.69,10.91,0.04,0.33,-0.19
316,5.17,-0.69,10.91,-0.11,-0.04,-0.21
337,-1.88,-1.27,10.19,-0.03,-0.13,-0.21
356,0.42,0.65,10.0,0.04,-0.02,-0.11
376,0.5,-0.77,10.84,0.04,-0.08,-0.08
396,-2.95,-1.07,10.96,-0.01,0.08,-0.22
416,-2.95,-1.07,10.96,-0.0,0.12,-0.28
436,-2.95,-1.07,10.96,-0.03,0.16,-0.22
457,0.73,0.27,7.09,0.04,-0.05,-0.01
476,0.73,0.27,7.09,0.05,-0.03,0.07
496,-3.07,-0.88,10.07,0.09,-0.05,0.11
516,-3.07,-0.88,10.07,-0.03,-0.06,0.02
536,-1.15,0.84,11.96,0.07,-0.05,-0.07
556,-1.15,0.84,11.96,0.04,0.19,-0.21
577,-1.15,0.84,11.96,-0.02,-0.07,-0.09
596,-1.15,0.84,11.96,0.04,0.08,-0.17
616,-2.07,-0.8,8.16,0.02,0.02,-0.32
636,-2.07,-0.8,8.16,0.04,-0.09,-0.3
656,-3.33,-0.19,8.01,0.05,0.12,-0.37
676,-3.33,-0.19,8.01,0.03,-0.05,-0.39
696,-3.33,-0.19,8.01,0.06,-0.03,-0.36
716,0.08,-0.42,7.55,0.13,-0.04,-0.21
736,0.08,-0.42,7.55,0.17,-0.15,-0.16
756,-1.88,-2.03,9.31,0.25,0.14,0.06
776,-1.88,-2.03,9.31,0.24,0.01,0.36
796,-1.88,-2.03,9.31,0.38,-0.1,0.57
816,-1.88,-2.03,9.31,0.41,0.06,0.66
836,2.45,-1.84,9.23,0.35,-0.04,0.61
857,2.45,-1.84,9.23,0.27,-0.12,0.52
876,-1.65,-0.69,11.88,0.26,0.12,0.53
896,2.76,-1.3,9.58,0.23,0.05,0.56
916,-2.18,2.41,9.08,0.17,-0.06,0.6
936,-3.75,2.57,5.66,0.1,0.09,0.6
956,-3.14,3.03,8.58,0.03,-0.02,0.52
976,-0.96,0.88,11.22,-0.04,-0.0,0.38
997,-1.88,-0.27,9.8,-0.13,0.01,0.21
1016,0.92,3.26,8.36,-0.22,0.08,0.07
1036,2.03,0.61,9.16,-0.23,0.06,-0.03
1056,-1.07,2.22,11.26,-0.3,-0.05,-0.16
1076,0.38,1.19,10.49,-0.33,0.09,-0.31
1096,-0.23,1.46,8.5,-0.32,-0.02,-0.35
1116,-0.23,1.46,8.5,-0.3,0.09,-0.48
1136,2.26,0.38,10.73,-0.3,0.09,-0.48
1156,-1.88,-0.54,7.32,-0.27,-0.04,-0.52
1176,-0.96,1.0,10.45,-0.28,0.11,-0.52
1196,1.04,0.11,12.38,-0.32,-0.09,-0.54
1216,-2.45,0.08,8.82,-0.17,0.24,-0.44
1236,1.99,-1.42,10.11,-0.19,0.23,-0.47
1256,-2.3,-0.5,7.59,-0.21,0.07,-0.42
1276,2.18,-1.27,11.3,-0.14,0.04,-0.32
1297,-2.45,-1.07,7.73,-0.08,-0.09,-0.22
1317,-2.57,-2.11,10.53,-0.03,0.03,-0.13
1337,-1.72,-1.99,10.31,0.04,-0.0,-0.04
1356,-0.34,-4.1,10.92,0.04,-0.0,-0.04
1376,-1.07,-1.68,9.42,0.14,0.02,-0.04
1396,-3.29,-0.08,8.66,0.14,0.02,-0.04
1416,-2.38,-0.65,11.5,0.12,-0.08,-0.08
1436,-0.96,-1.42,9.96,0.12,-0.05,-0.11
1456,-0.8,-0.42,9.16,0.12,-0.05,-0.11
1476,-1.07,1.0,10.07,0.12,-0.05,-0.11
1496,2.68,0.88,8.16,0.12,-0.18,-0.09
1516,-0.61,-1.07,11.34,0.12,-0.18,-0.09
1536,2.45,-0.8,9.27,0.11,0.04,-0.08
1556,-0.23,-0.8,8.96,0.11,0.04,-0.08
1576,-0.96,-1.65,8.12,0.16,0.04,0.06
1596,0.27,-0.3,10.15,0.16,0.04,0.06
1616,-3.91,-0.3,6.51,0.16,0.04,0.06
1636,1.42,-0.42,7.47,0.22,0.12,0.14
1656,-0.19,-1.68,13.21,0.22,0.12,0.14
1676,-0.96,-1.68,8.5,0.21,-0.08,0.28
1696,-0.34,0.08,10.3,0.21,-0.08,0.28
1716,-2.34,-1.34,10.15,0.16,0.01,0.28
1736,-5.36,1.53,7.78,0.06,-0.14,0.22
1756,-0.46,0.04,9.8,0.06,-0.14,0.22
1776,0.69,0.61,11.04,0.06,-0.14,0.22
1796,1.65,-1.23,12.14,0.01,-0.04,0.17
1816,1.11,0.5,12.68,0.04,0.09,0.2
1836,-2.76,0.77,7.47,0.04,0.09,0.2
1856,2.72,-0.8,8.66,-0.09,-0.17,0.1
1877,-0.88,0.38,9.35,-0.09,-0.17,0.1
1896,3.48,-0.27,11.76,-0.12,-0.1,0.03
1916,-0.5,0.5,10.57,-0.12,-0.1,0.03
1936,0.5,0.19,10.73,-0.08,0.23,0.07
1956,1.84,-0.34,11.07,-0.14,-0.04,-0.04
