timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
22,1.53,-1.65,11.57,0.04,0.08,-0.2
41,0.11,-0.08,8.24,0.02,0.06,-0.29
61,0.38,0.69,9.73,-0.02,-0.02,-0.2
81,-0.84,-1.57,8.39,0.0,-0.06,-0.27
101,0.5,-0.08,8.04,-0.0,-0.03,-0.24
121,0.8,-0.57,10.65,0.08,0.01,-0.18
142,-1.88,0.42,7.24,0.07,0.07,-0.11
161,-0.11,-0.77,8.39,0.05,-0.05,-0.11
181,0.8,-1.99,11.57,0.11,-0.08,-0.09
201,-2.53,0.04,9.16,0.16,0.16,-0.08
221,-0.11,-1.04,10.45,0.1,0.01,0.05
241,-2.22,-2.45,9.27,0.21,0.0,0.27
261,1.42,0.77,11.15,0.19,-0.11,0.32
282,-0.08,-0.88,9.23,0.21,0.07,0.38
301,-1.95,-1.42,7.74,0.13,0.12,0.41
321,0.69,-1.91,10.07,0.11,-0.22,0.51
341,-0.3,-0.65,11.11,0.18,-0.21,0.66
361,1.95,-0.61,9.77,0.21,0.01,0.64
382,-1.15,0.42,6.71,0.04,0.06,0.4
401,0.0,-0.65,9.58,-0.01,-0.09,0.42
421,-0.19,-1.34,9.27,0.01,-0.18,0.37
441,0.8,4.02,8.23,-0.05,0.15,0.23
461,1.27,-0.54,11.15,-0.14,-0.05,-0.03
481,0.88,-0.38,12.6,-0.14,-0.05,-0.03
501,0.57,-0.23,7.93,-0.04,0.17,0.0
521,-0.84,0.04,6.79,-0.15,0.02,-0.01
541,1.07,-1.27,9.61,-0.15,0.02,-0.01
561,-3.1,-0.96,11.88,-0.06,0.01,0.06
581,-1.57,1.46,10.8,-0.06,0.01,0.06
601,-2.18,0.19,10.49,-0.06,0.01,0.06
621,-1.04,-0.23,8.66,-0.07,0.16,0.1
641,0.46,-2.03,9.5,-0.07,0.16,0.1
661,-6.86,-1.57,9.69,-0.05,0.04,0.14
681,-0.96,-2.53,10.23,-0.05,0.04,0.14
701,-2.87,2.68,8.84,0.01,-0.05,0.02
721,-3.41,0.3,8.2,-0.16,0.06,-0.11
742,-1.65,-0.96,10.11,-0.12,-0.05,-0.09
761,-1.68,0.61,7.2,-0.12,-0.05,-0.09
781,0.3,-0.34,11.0,-0.12,-0.05,-0.09
801,-0.88,-0.34,10.07,-0.12,-0.05,-0.09
821,1.34,0.04,11.15,-0.09,0.17,-0.19
841,-1.61,-1.11,9.8,-0.04,0.08,-0.13
861,2.26,-0.57,8.7,-0.01,0.12,-0.12
881,-1.88,0.92,9.65,-0.07,-0.16,-0.08
902,0.5,-0.96,10.0,-0.07,-0.16,-0.08
921,-0.8,-0.27,10.84,-0.03,0.0,-0.06
942,-0.15,0.11,10.39,-0.03,0.0,-0.06
961,-3.03,0.34,10.04,-0.01,0.04,-0.07
981,-1.27,1.57,10.54,-0.02,0.04,-0.04
1001,-1.53,-0.11,8.16,-0.04,-0.01,-0.06
1021,-0.96,2.18,9.08,-0.04,-0.01,-0.06
1041,2.84,1.0,11.42,-0.04,-0.01,-0.06
1062,-3.83,0.69,9.12,-0.09,-0.07,0.04
