timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
Left
6,-0.88,-1.46,9.42,0.05,-0.02,-0.06
19,-0.88,-1.42,9.39,0.05,-0.02,-0.06
20,9.12,-0.84,14.48,0.05,-0.02,-0.06
22,9.12,-0.84,14.48,-0.06,0.52,-0.02
26,8.23,-2.64,11.38,-0.06,0.52,-0.02
31,2.95,-2.53,9.08,-0.06,0.52,-0.02
36,-0.80,-1.68,9.96,-0.06,0.52,-0.02
42,-5.36,-0.38,11.38,-0.06,0.52,-0.02
46,-19.23,2.07,8.96,-0.06,0.52,-0.02
51,-17.31,0.88,11.15,-0.06,0.52,-0.02
56,-15.13,1.15,7.55,-0.06,0.52,-0.02
62,-9.96,-0.92,8.01,-0.06,0.52,-0.02
66,4.21,-3.07,8.66,-0.06,0.52,-0.02
72,12.18,-3.18,8.12,-0.06,0.52,-0.02
76,12.18,-3.18,8.12,-0.23,-1.21,0.01
81,15.36,-4.52,16.55,-0.23,-1.21,0.01
86,13.75,1.72,15.82,-0.23,-1.21,0.01
92,4.33,0.69,8.82,-0.23,-1.21,0.01
96,4.33,0.69,8.82,0.04,1.53,0.01
101,-13.48,2.26,4.48,0.04,1.53,0.01
107,-14.18,-0.92,7.20,0.04,1.53,0.01
111,-14.18,-0.92,7.20,0.32,0.61,-0.15
116,-14.18,-0.92,7.20,0.15,0.03,-0.10
121,3.83,-3.83,6.29,0.15,0.03,-0.10
127,6.29,-4.75,5.67,0.15,0.03,-0.10
131,6.93,-0.57,3.18,0.15,0.03,-0.10
136,3.03,0.65,5.28,0.15,0.03,-0.10
142,0.69,4.52,7.85,0.15,0.03,-0.10
146,0.69,4.52,7.85,0.07,0.92,-0.25
151,-9.77,0.38,11.64,0.07,0.92,-0.25
156,-6.86,0.38,11.49,0.07,0.92,-0.25
162,-1.53,-3.87,14.79,0.07,0.92,-0.25
166,6.55,-5.32,15.20,0.07,0.92,-0.25
171,7.36,-2.76,14.90,0.07,0.92,-0.25
176,8.93,-0.80,13.79,0.07,0.92,-0.25
182,6.59,1.30,11.11,0.07,0.92,-0.25
186,1.34,3.29,9.69,0.07,0.92,-0.25
191,1.23,2.41,7.35,0.07,0.92,-0.25
197,-1.68,-0.38,6.32,0.07,0.92,-0.25
201,-5.86,-1.15,7.32,0.07,0.92,-0.25
206,-3.33,-2.72,9.30,0.07,0.92,-0.25
212,-2.80,-3.29,8.39,0.07,0.92,-0.25
216,-2.80,-3.29,8.39,0.29,0.02,0.39
222,-1.11,-0.15,10.19,0.29,0.02,0.39
227,-1.27,0.61,3.95,0.29,0.02,0.39
231,-1.27,0.61,3.95,0.03,-0.46,0.06
237,-1.27,0.61,3.95,-0.03,-0.40,-0.17
242,4.14,-2.14,11.84,-0.03,-0.40,-0.17
246,4.14,-2.14,11.84,0.04,-0.42,-0.24
251,4.14,-2.14,11.84,0.09,-0.15,0.01
256,8.43,-1.46,21.18,0.09,-0.15,0.01
262,3.37,-0.65,17.36,0.09,-0.15,0.01
266,3.37,-0.65,17.36,0.12,0.45,0.18
271,-3.22,2.45,9.00,0.12,0.45,0.18
277,-3.37,-0.15,6.12,0.12,0.45,0.18
281,-3.37,-0.15,6.12,0.26,0.33,-0.05
287,-3.37,-0.15,6.12,0.28,0.12,-0.03
292,2.57,-4.71,4.94,0.28,0.12,-0.03
296,2.57,-4.71,4.94,0.21,-0.44,0.18
301,2.57,-4.71,4.94,0.14,-0.55,0.20
306,0.57,3.18,10.73,0.14,-0.55,0.20
312,-1.72,4.21,10.61,0.14,-0.55,0.20
316,-1.72,4.21,10.61,-0.01,0.14,-0.22
322,-0.80,-1.07,10.30,-0.01,0.14,-0.22
327,-1.91,-1.07,9.50,-0.01,0.14,-0.22
331,-1.91,-1.07,9.50,0.03,0.15,-0.26
336,-1.91,-1.07,9.50,0.03,-0.05,-0.20
341,1.42,-0.61,9.54,0.03,-0.05,-0.20
347,2.76,0.34,10.00,0.03,-0.05,-0.20
351,2.76,0.34,10.00,0.19,0.08,-0.01
357,2.76,0.34,10.00,0.17,0.38,0.04
362,-6.21,3.29,8.62,0.17,0.38,0.04
366,-6.21,3.29,8.62,0.26,0.54,-0.05
371,-6.21,3.29,8.62,0.22,0.43,-0.12
376,-6.21,3.29,8.62,0.17,0.23,-0.10
382,-0.42,-1.53,9.89,0.17,0.23,-0.10
386,-0.42,-1.53,9.89,0.10,-0.25,0.05
391,2.53,0.23,10.65,0.10,-0.25,0.05
396,2.22,1.00,10.11,0.10,-0.25,0.05
402,1.61,0.84,11.64,0.10,-0.25,0.05
407,1.61,0.84,11.64,0.14,0.02,-0.02
411,1.53,0.00,11.11,0.14,0.02,-0.02
416,-0.27,-1.27,11.19,0.14,0.02,-0.02
422,-1.76,-0.92,9.85,0.14,0.02,-0.02
427,-2.30,-0.73,8.31,0.14,0.02,-0.02
432,-0.96,-2.41,6.70,0.14,0.02,-0.02
436,-0.96,-2.41,6.70,0.26,0.01,0.18
442,-0.96,-2.41,6.70,0.25,-0.09,0.21
447,-8.62,1.72,3.26,0.25,-0.09,0.21
451,-8.62,1.72,3.26,0.24,0.16,0.09
456,-8.62,1.72,3.26,0.21,0.36,-0.17
461,-17.43,0.88,5.52,0.21,0.36,-0.17
467,-8.35,-2.34,6.05,0.21,0.36,-0.17
471,-8.35,-2.34,6.05,0.09,-0.13,-0.70
477,-8.35,-2.34,6.05,0.00,-0.73,-0.49
482,13.91,-3.83,13.68,0.00,-0.73,-0.49
486,13.91,-3.83,13.68,0.22,-1.21,-0.11
491,13.91,-3.83,13.68,0.18,-0.09,-0.19
496,13.91,-3.83,13.68,0.01,1.05,-0.21
502,-2.30,-1.11,11.57,0.01,1.05,-0.21
506,-2.30,-1.11,11.57,0.38,0.78,-0.31
511,-1.42,-4.02,10.69,0.38,0.78,-0.31
516,3.10,-4.45,11.41,0.38,0.78,-0.31
522,2.76,-2.87,8.70,0.38,0.78,-0.31
527,2.76,-2.87,8.70,0.30,-0.57,0.43
531,3.45,0.54,11.11,0.30,-0.57,0.43
537,-1.27,1.72,3.03,0.30,-0.57,0.43
541,-1.27,1.72,3.03,0.34,-0.26,0.18
547,-2.49,2.76,4.68,0.34,-0.26,0.18
552,-0.65,1.53,2.99,0.34,-0.26,0.18
556,-0.65,1.53,2.99,0.25,-0.08,-0.20
561,-0.65,1.53,2.99,0.14,-0.28,-0.12
567,15.29,-5.75,19.77,0.14,-0.28,-0.12
572,8.16,-5.32,23.56,0.14,-0.28,-0.12
576,8.16,-5.32,23.56,0.23,-0.10,0.46
582,-0.27,0.50,12.30,0.23,-0.10,0.46
587,-8.20,0.96,9.61,0.23,-0.10,0.46
591,-8.20,0.96,9.61,0.45,0.65,0.36
597,-8.20,0.96,9.61,0.54,0.48,0.36
603,-5.48,-4.33,7.05,0.54,0.48,0.36
606,-5.48,-4.33,7.05,0.50,-0.19,0.45
611,-5.48,-4.33,7.05,0.46,-0.61,0.62
617,-5.48,-4.33,7.05,0.40,-0.83,0.76
622,-0.84,0.73,10.53,0.40,-0.83,0.76
626,-0.84,0.73,10.53,0.34,-0.64,0.67
631,-0.84,0.73,10.53,0.34,-0.23,0.43
637,-0.84,0.73,10.53,0.24,0.23,0.31
642,-2.68,-2.18,6.02,0.24,0.23,0.31
646,-2.68,-2.18,6.02,0.40,0.15,0.17
652,-0.38,-4.33,6.89,0.40,0.15,0.17
657,4.94,-4.98,8.70,0.40,0.15,0.17
662,4.94,-4.98,8.70,0.36,-0.63,0.58
667,4.94,-4.98,8.70,0.48,-0.61,0.65
673,5.25,3.26,15.17,0.48,-0.61,0.65
676,5.25,3.26,15.17,0.24,0.43,0.49
681,5.25,3.26,15.17,0.33,0.63,0.51
687,-12.95,2.26,1.46,0.33,0.63,0.51
692,-5.79,-1.42,2.80,0.33,0.63,0.51
697,-5.79,-1.42,2.80,0.37,0.12,0.15
702,-5.79,-1.42,2.80,0.32,-0.29,0.23
707,13.98,-6.36,17.82,0.32,-0.29,0.23
711,13.98,-6.36,17.82,0.16,-0.93,0.75
716,13.98,-6.36,17.82,0.41,-0.71,0.92
722,1.84,6.63,18.00,0.41,-0.71,0.92
727,-5.82,4.79,14.25,0.41,-0.71,0.92
731,-5.82,4.79,14.25,0.35,1.18,0.60
737,-5.82,4.79,14.25,0.54,1.14,0.57
742,-6.29,-4.56,2.57,0.54,1.14,0.57
747,-6.29,-4.56,2.57,0.64,0.48,0.72
751,-6.29,-4.56,2.57,0.56,-0.06,0.90
757,-6.29,-4.56,2.57,0.44,-0.64,0.99
762,1.30,2.07,3.56,0.44,-0.64,0.99
767,1.30,2.07,3.56,0.11,-0.99,0.88
772,1.30,2.07,3.56,-0.03,-0.87,0.62
777,-14.82,4.14,12.11,-0.03,-0.87,0.62
782,-14.82,4.14,12.11,0.08,0.08,0.04
787,-14.82,4.14,12.11,0.03,0.33,-0.19
793,-2.45,-6.82,11.26,0.03,0.33,-0.19
797,-2.45,-6.82,11.26,0.14,-0.12,0.03
801,-2.45,-6.82,11.26,0.12,-0.54,0.31
807,7.85,-2.99,11.84,0.12,-0.54,0.31
812,4.52,4.18,9.85,0.12,-0.54,0.31
817,4.52,4.18,9.85,0.24,0.18,0.17
822,4.52,4.18,9.85,0.13,0.68,0.13
828,-5.32,0.46,10.07,0.13,0.68,0.13
831,-5.32,0.46,10.07,0.34,0.45,0.03
837,-5.32,0.46,10.07,0.29,0.13,0.09
842,5.09,-3.98,10.53,0.29,0.13,0.09
847,7.16,-2.57,10.54,0.29,0.13,0.09
851,7.16,-2.57,10.54,0.19,-0.61,0.61
857,7.16,-2.57,10.54,0.14,-0.57,0.55
863,1.38,7.09,6.70,0.14,-0.57,0.55
867,1.38,7.09,6.70,0.12,0.14,0.13
872,1.38,7.09,6.70,0.11,0.46,0.03
877,1.38,7.09,6.70,0.20,0.52,-0.07
882,-3.10,-1.38,11.68,0.20,0.52,-0.07
887,-3.10,-1.38,11.68,0.19,0.12,0.12
891,-3.10,-1.38,11.68,0.13,-0.24,0.30
896,-3.10,-1.38,11.68,0.06,-0.57,0.45
902,3.29,1.65,10.30,0.06,-0.57,0.45
907,3.29,1.65,10.30,0.12,-0.45,0.47
912,3.29,1.65,10.30,0.16,0.04,0.27
917,-11.72,3.56,10.23,0.16,0.04,0.27
922,-11.72,3.56,10.23,0.25,0.67,0.05
927,-11.72,3.56,10.23,0.27,0.44,0.02
932,-1.68,-5.59,10.96,0.27,0.44,0.02
937,-1.68,-5.59,10.96,0.24,-0.28,0.48
942,-1.68,-5.59,10.96,0.21,-0.60,0.67
948,2.72,0.15,5.28,0.21,-0.60,0.67
951,2.72,0.15,5.28,0.19,-0.74,0.60
957,2.72,0.15,5.28,0.29,-0.39,0.33
962,2.72,0.15,5.28,0.17,0.20,0.24
967,-3.26,0.88,7.16,0.17,0.20,0.24
971,-3.26,0.88,7.16,0.22,0.44,0.09
977,-3.26,0.88,7.16,0.24,0.20,0.12
983,-1.84,-3.60,10.42,0.24,0.20,0.12
987,-1.84,-3.60,10.42,0.17,-0.25,0.43
992,-1.84,-3.60,10.42,0.09,-0.39,0.43
997,-1.84,-3.60,10.42,0.08,-0.42,0.31
1003,3.68,0.65,11.22,0.08,-0.42,0.31
1006,3.68,0.65,11.22,0.07,0.17,0.19
1011,3.68,0.65,11.22,0.08,0.39,0.24
1016,3.68,0.65,11.22,0.19,0.34,0.20
1021,-2.61,-1.76,10.30,0.19,0.34,0.20
1026,-2.61,-1.76,10.30,0.29,0.11,0.37
1033,-2.61,-1.76,10.30,0.30,0.08,0.54
1037,-0.73,-0.61,10.91,0.30,0.08,0.54
1042,-0.73,-0.61,10.91,0.29,0.00,0.59
1047,-0.73,-0.61,10.91,0.26,-0.00,0.55
1052,3.18,0.11,7.86,0.26,-0.00,0.55
1057,3.18,0.11,7.86,0.23,-0.10,0.53
