timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
Straight
6,-3.22,0.27,8.36,0.04,0.06,0.07
18,-3.22,0.27,8.36,0.04,0.10,0.07
20,-1.15,0.08,9.50,0.04,0.10,0.07
21,0.04,-1.19,9.20,0.04,0.10,0.07
26,-0.46,-1.30,9.81,0.04,0.10,0.07
31,-0.46,-1.30,9.81,-0.04,-0.05,0.12
36,-0.46,-1.30,9.81,-0.03,-0.05,0.15
41,-0.46,-1.30,9.81,-0.04,-0.04,0.14
47,-0.46,-1.30,9.81,-0.06,-0.01,0.09
52,-0.04,-1.15,8.58,-0.06,-0.01,0.09
56,-0.04,-1.15,8.58,-0.07,0.01,0.09
61,-0.04,-1.15,8.58,-0.06,-0.01,0.08
67,0.65,-1.23,11.53,-0.06,-0.01,0.08
71,0.65,-1.23,11.53,-0.02,-0.02,0.04
76,0.65,-1.23,11.53,0.01,0.01,0.04
81,0.65,-1.23,11.53,-0.01,0.07,0.03
87,0.30,0.42,8.78,-0.01,0.07,0.03
92,0.30,0.42,8.78,-0.05,0.07,0.03
96,0.30,0.42,8.78,-0.06,0.05,0.01
102,0.77,-0.11,8.77,-0.06,0.05,0.01
106,0.77,-0.11,8.77,-0.07,-0.06,0.01
111,0.77,-0.11,8.77,-0.08,-0.13,0.02
117,0.77,-0.11,8.77,-0.08,-0.17,0.00
122,1.68,-0.61,10.96,-0.08,-0.17,0.00
126,1.68,-0.61,10.96,-0.06,-0.10,-0.10
131,1.68,-0.61,10.96,-0.04,-0.03,-0.11
137,0.80,-0.73,9.73,-0.04,-0.03,-0.11
141,0.80,-0.73,9.73,-0.04,0.08,-0.05
146,0.80,-0.73,9.73,-0.06,0.09,-0.09
152,0.80,-0.73,9.73,-0.08,0.07,-0.13
156,0.80,-0.73,9.73,-0.06,0.04,-0.13
161,0.80,-0.73,9.73,-0.06,-0.00,-0.11
166,0.80,-0.73,9.73,-0.06,-0.03,-0.09
172,0.77,-0.42,10.03,-0.06,-0.03,-0.09
176,0.77,-0.42,10.03,-0.03,-0.01,-0.14
181,0.77,-0.42,10.03,-0.02,0.05,-0.14
187,0.77,-0.42,10.03,-0.02,0.11,-0.11
191,0.77,-0.42,10.03,-0.02,0.11,-0.08
196,0.77,-0.42,10.03,-0.04,0.07,-0.10
202,0.77,-0.42,10.03,-0.08,0.01,-0.14
207,-0.57,-0.04,9.54,-0.08,0.01,-0.14
211,-0.57,-0.04,9.54,-0.08,-0.08,-0.17
216,-0.57,-0.04,9.54,-0.07,-0.09,-0.13
222,-1.30,0.04,10.00,-0.07,-0.09,-0.13
226,-1.30,0.04,10.00,-0.05,0.03,-0.18
232,-1.30,0.04,10.00,-0.06,0.10,-0.17
236,-1.30,0.04,10.00,-0.02,0.09,-0.11
242,-1.30,1.80,7.86,-0.02,0.09,-0.11
246,-1.30,1.80,7.86,-0.07,0.01,-0.11
251,-1.30,1.80,7.86,-0.08,-0.04,-0.11
257,-1.88,0.19,8.20,-0.08,-0.04,-0.11
261,-1.88,0.19,8.20,-0.09,-0.01,-0.10
266,-1.88,0.19,8.20,-0.09,0.00,-0.06
271,-1.88,0.19,8.20,-0.04,-0.03,0.03
277,-0.46,-0.38,11.45,-0.04,-0.03,0.03
281,-0.46,-0.38,11.45,-0.01,-0.10,0.04
286,-0.46,-0.38,11.45,-0.00,-0.13,0.04
292,-0.19,-0.46,11.34,-0.00,-0.13,0.04
296,-0.19,-0.46,11.34,0.01,-0.05,-0.02
301,-0.19,-0.46,11.34,0.02,0.02,-0.01
306,-0.19,-0.46,11.34,0.01,0.14,0.03
312,-0.80,-0.69,8.12,0.01,0.14,0.03
316,-0.80,-0.69,8.12,-0.05,0.14,0.06
321,-0.80,-0.69,8.12,-0.08,0.07,0.02
327,-1.15,-1.95,10.30,-0.08,0.07,0.02
331,-1.15,-1.95,10.30,-0.07,-0.01,-0.04
336,-1.15,-1.95,10.30,-0.04,-0.00,0.02
341,-1.15,-1.95,10.30,0.00,0.03,0.06
347,-2.07,-1.84,9.00,0.00,0.03,0.06
352,-2.07,-1.84,9.00,0.04,0.03,0.15
357,-2.07,-1.84,9.00,0.04,-0.04,0.19
362,-0.88,-0.57,9.12,0.04,-0.04,0.19
366,-0.88,-0.57,9.12,0.02,-0.10,0.13
371,-0.88,-0.57,9.12,0.05,-0.07,0.14
376,-0.88,-0.57,9.12,0.04,0.00,0.19
382,-1.38,-2.18,9.88,0.04,0.00,0.19
386,-1.38,-2.18,9.88,0.06,0.06,0.20
391,-1.38,-2.18,9.88,0.06,0.04,0.16
397,-1.11,-1.68,9.77,0.06,0.04,0.16
401,-1.11,-1.68,9.77,0.03,-0.06,0.18
406,-1.11,-1.68,9.77,0.03,-0.07,0.18
412,-1.11,-1.68,9.77,0.02,-0.04,0.15
416,-1.11,-1.68,9.77,0.00,-0.01,0.14
421,-1.11,-1.68,9.77,0.01,-0.01,0.17
426,-1.11,-1.68,9.77,0.02,0.00,0.17
432,-1.65,-2.14,9.30,0.02,0.00,0.17
436,-1.65,-2.14,9.30,0.05,-0.00,0.25
441,-1.65,-2.14,9.30,0.05,-0.02,0.26
447,-1.42,-1.61,10.07,0.05,-0.02,0.26
451,-1.42,-1.61,10.07,0.05,-0.02,0.18
456,-1.42,-1.61,10.07,0.08,-0.03,0.22
461,-1.42,-1.61,10.07,0.10,-0.04,0.25
466,-2.34,-0.84,8.82,0.10,-0.04,0.25
471,-2.34,-0.84,8.82,0.08,0.01,0.21
476,-2.34,-0.84,8.82,0.04,0.08,0.25
482,-2.57,-0.34,9.46,0.04,0.08,0.25
486,-2.57,-0.34,9.46,0.01,0.05,0.14
491,-2.57,-0.34,9.46,-0.01,-0.00,0.14
496,-2.57,-0.34,9.46,-0.05,-0.06,0.18
502,-1.11,1.88,7.59,-0.05,-0.06,0.18
506,-1.11,1.88,7.59,-0.02,0.01,-0.02
511,-1.11,1.88,7.59,-0.07,-0.02,0.01
517,-3.68,-1.76,10.11,-0.07,-0.02,0.01
521,-3.68,-1.76,10.11,-0.01,0.02,0.20
526,-3.68,-1.76,10.11,-0.05,-0.01,0.11
531,-3.68,-1.76,10.11,-0.03,-0.03,0.00
537,1.99,0.69,10.80,-0.03,-0.03,0.00
541,1.99,0.69,10.80,0.00,0.02,0.11
547,1.99,0.69,10.80,0.01,0.04,0.15
