timestamp,quatI,quatJ,quatK,quatReal
435973764,0.06,0.05,-0.1,0.99
435983506,0.06,0.05,-0.1,0.99
435984685,0.08,0.0,0.07,0.99
435986026,0.08,0.0,0.08,0.99
435990535,0.08,0.0,0.08,0.99
435994198,0.08,0.0,0.08,0.99
435997997,0.08,0.0,0.08,0.99
436001613,0.08,0.0,0.08,0.99
436005067,0.08,0.0,0.08,0.99
436007066,0.08,0.0,0.08,0.99
436010344,0.08,0.0,0.08,0.99
436012144,0.08,0.0,0.08,0.99
436014145,0.08,0.0,0.08,0.99
436017607,0.08,0.0,0.08,0.99
436020684,0.08,0.0,0.08,0.99
436024357,0.08,0.0,0.09,0.99
436026033,0.08,0.0,0.09,0.99
436029933,0.08,0.0,0.09,0.99
436031737,0.08,0.0,0.09,0.99
436033156,0.09,0.0,0.09,0.99
436036114,0.09,0.0,0.09,0.99
436039148,0.09,0.0,0.09,0.99
436040762,0.09,0.0,0.09,0.99
436043282,0.09,0.0,0.09,0.99
436045833,0.09,0.0,0.09,0.99
436123638,0.09,0.0,0.09,0.99
436133381,0.09,0.0,0.1,0.99
436134573,0.1,0.0,0.12,0.99
436136101,0.1,0.0,0.13,0.99
436137909,0.1,0.0,0.13,0.99
436139943,0.1,0.0,0.13,0.99
436142990,0.1,0.0,0.13,0.99
436146505,0.1,0.0,0.13,0.99
436147925,0.1,0.0,0.14,0.99
436152431,0.1,0.0,0.14,0.99
436154216,0.1,0.0,0.14,0.99
436156971,0.1,0.0,0.14,0.98
436159551,0.1,0.0,0.14,0.98
436162649,0.1,0.0,0.14,0.98
436165571,0.1,0.0,0.14,0.98
436168526,0.1,0.0,0.14,0.98
436171534,0.11,0.0,0.15,0.98
436175189,0.11,0.0,0.15,0.98
436177530,0.11,0.0,0.15,0.98
436181121,0.11,0.0,0.15,0.98
436183550,0.11,0.0,0.15,0.98
436186666,0.11,0.0,0.15,0.98
436189562,0.11,0.0,0.15,0.98
436193219,0.11,0.0,0.15,0.98
436195676,0.11,0.01,0.16,0.98
436198528,0.11,0.01,0.16,0.98
436201600,0.11,0.01,0.16,0.98
436204530,0.11,0.01,0.16,0.98
436207535,0.11,0.01,0.16,0.98
436211216,0.11,0.01,0.16,0.98
436213524,0.11,0.01,0.16,0.98
436216529,0.11,0.01,0.16,0.98
436220233,0.11,0.01,0.16,0.98
436222544,0.11,0.01,0.17,0.98
436225535,0.11,0.01,0.17,0.98
436228526,0.11,0.01,0.17,0.98
436231511,0.11,0.01,0.17,0.98
436235186,0.11,0.01,0.17,0.98
436237514,0.11,0.01,0.17,0.98
436241144,0.11,0.01,0.17,0.98
436243577,0.11,0.01,0.17,0.98
436246635,0.11,0.01,0.17,0.98
436249556,0.11,0.01,0.17,0.98
436252608,0.11,0.01,0.17,0.98
436255570,0.11,0.01,0.17,0.98
436258539,0.11,0.01,0.17,0.98
