timestamp,quatI,quatJ,quatK,quatReal
542675996,-0.01,0.12,-0.7,0.7
542684636,-0.01,0.12,-0.7,0.7
542686494,-0.02,0.03,-0.69,0.72
542687654,-0.02,0.03,-0.69,0.72
542689213,-0.02,0.03,-0.69,0.72
542691221,-0.02,0.03,-0.69,0.72
542695121,-0.02,0.02,-0.7,0.72
542696933,-0.02,0.02,-0.7,0.72
542699641,-0.02,0.02,-0.7,0.72
542702202,-0.02,0.02,-0.7,0.72
542705197,-0.02,0.02,-0.7,0.72
542708314,-0.02,0.02,-0.7,0.72
542711210,-0.02,0.02,-0.7,0.72
542714208,-0.02,0.02,-0.7,0.72
542717205,-0.02,0.02,-0.7,0.72
542720206,-0.02,0.02,-0.7,0.72
542723865,-0.02,0.02,-0.7,0.72
542726205,-0.02,0.02,-0.7,0.72
542729262,-0.02,0.02,-0.7,0.72
542732260,-0.02,0.02,-0.7,0.72
542735201,-0.02,0.02,-0.7,0.72
542738184,-0.02,0.02,-0.7,0.72
542741219,-0.02,0.02,-0.7,0.71
542744239,-0.02,0.02,-0.7,0.71
542747186,-0.02,0.02,-0.7,0.71
542795320,-0.02,0.02,-0.7,0.71
542805035,-0.02,0.02,-0.7,0.71
542806275,-0.02,0.02,-0.7,0.71
542808620,-0.02,0.02,-0.7,0.71
542810641,-0.02,0.02,-0.7,0.71
542814351,-0.02,0.02,-0.7,0.71
542816382,-0.02,0.02,-0.7,0.71
542821063,-0.02,0.02,-0.7,0.71
542824940,-0.02,0.02,-0.7,0.71
542827212,-0.02,0.02,-0.7,0.71
542830070,-0.02,0.02,-0.7,0.71
542831677,-0.02,0.02,-0.7,0.71
542835182,-0.02,0.02,-0.7,0.71
542837221,-0.02,0.02,-0.7,0.71
542840221,-0.02,0.02,-0.7,0.71
542842447,-0.02,0.02,-0.7,0.71
542843682,-0.02,0.02,-0.7,0.71
542846277,-0.02,0.02,-0.7,0.71
542849345,-0.02,0.02,-0.7,0.71
542852267,-0.02,0.02,-0.7,0.71
