timestamp,quatI,quatJ,quatK,quatReal
97564194,0.08,-0.03,-0.74,0.67
97573937,0.08,-0.03,-0.74,0.67
97575142,0.02,-0.0,-0.73,0.68
97576830,0.02,-0.0,-0.73,0.68
97579683,0.02,-0.0,-0.73,0.68
97581505,0.02,-0.0,-0.73,0.68
97584340,0.02,-0.0,-0.73,0.68
97586746,0.02,-0.0,-0.73,0.68
97588148,0.01,-0.0,-0.73,0.68
97591084,0.01,-0.0,-0.73,0.68
97594086,0.01,-0.0,-0.73,0.68
97597086,0.01,-0.0,-0.73,0.68
97600102,0.01,-0.0,-0.73,0.68
97603141,0.01,-0.0,-0.74,0.68
97606119,0.01,-0.0,-0.74,0.68
97609861,0.01,-0.0,-0.74,0.68
97612110,0.01,-0.0,-0.74,0.68
97615837,0.01,-0.0,-0.74,0.68
97618133,0.01,-0.0,-0.74,0.68
97621097,0.01,-0.0,-0.74,0.68
97624088,0.01,-0.0,-0.74,0.68
97627835,0.01,-0.0,-0.74,0.68
97630093,0.01,0.0,-0.74,0.68
97633144,0.01,0.0,-0.74,0.68
97636099,0.01,0.0,-0.74,0.68
97687200,0.01,0.0,-0.74,0.68
97696935,0.01,0.0,-0.74,0.68
97698116,0.01,0.0,-0.74,0.68
97699733,0.01,0.0,-0.74,0.68
97702457,0.01,0.0,-0.74,0.68
97705091,0.01,0.0,-0.74,0.68
97707104,0.01,0.0,-0.74,0.68
97710631,0.01,0.0,-0.74,0.68
97712680,0.01,0.0,-0.74,0.68
97716187,0.01,0.0,-0.74,0.68
97719901,0.01,0.0,-0.74,0.68
97723533,0.01,0.0,-0.74,0.68
97726664,0.01,0.0,-0.74,0.68
97728001,0.01,0.0,-0.74,0.68
97731244,0.01,0.0,-0.74,0.68
97735764,0.01,0.0,-0.74,0.68
97737393,0.01,0.0,-0.74,0.68
97739824,0.01,0.0,-0.74,0.68
97741898,0.01,0.0,-0.74,0.68
97744628,0.01,0.0,-0.74,0.68
97747905,0.01,0.0,-0.74,0.68
97750161,0.01,0.0,-0.74,0.68
97753150,0.01,0.0,-0.74,0.68
97756132,0.01,0.0,-0.74,0.68
97759140,0.01,0.0,-0.74,0.68
97762161,0.01,0.0,-0.74,0.68
97765271,0.01,0.0,-0.74,0.68
97768124,0.01,0.0,-0.74,0.68
97771089,0.01,0.0,-0.74,0.68
97774077,0.01,0.0,-0.74,0.68
97777863,0.01,0.0,-0.74,0.68
97780850,0.01,0.0,-0.74,0.68
97783091,0.01,0.0,-0.74,0.68
97786081,0.01,0.0,-0.74,0.68
97789085,0.01,0.0,-0.74,0.68
97792815,0.01,0.0,-0.74,0.68
97795236,0.01,0.0,-0.74,0.68
97798371,0.01,0.0,-0.74,0.68
97801232,0.01,0.0,-0.74,0.68
97804088,0.01,0.0,-0.74,0.68
97807777,0.01,0.0,-0.74,0.68
97810105,0.01,0.0,-0.74,0.68
97813093,0.01,0.0,-0.73,0.68
97816134,0.01,0.0,-0.73,0.68
97819822,0.01,0.0,-0.73,0.68
97822119,0.01,0.0,-0.73,0.68
97825747,0.01,0.0,-0.73,0.68
97828089,0.01,0.0,-0.73,0.68
97831089,0.01,0.0,-0.73,0.68
97834142,0.01,0.0,-0.73,0.68
97837790,0.01,0.0,-0.73,0.68
97840110,0.01,0.0,-0.73,0.68
97843090,0.01,0.0,-0.73,0.68
97846097,0.01,0.0,-0.73,0.68
97849098,0.01,0.0,-0.73,0.68
97852847,0.01,0.0,-0.73,0.68
97855202,0.01,0.0,-0.73,0.68
97858131,0.01,0.0,-0.73,0.68
97861114,0.01,0.0,-0.73,0.68
97864766,0.01,0.0,-0.73,0.68
97867807,0.01,0.0,-0.73,0.68
97870101,0.01,0.0,-0.73,0.68
97873090,0.01,0.0,-0.73,0.68
97876243,0.01,0.0,-0.73,0.68
97879818,0.01,0.0,-0.73,0.68
97882182,0.01,0.0,-0.73,0.68
97885684,0.01,0.0,-0.73,0.68
97888083,0.01,0.0,-0.73,0.68
97891143,0.01,0.0,-0.73,0.68
97894083,0.01,-0.0,-0.73,0.68
97897107,0.01,-0.0,-0.73,0.68
97900126,0.01,-0.0,-0.73,0.68
97903303,0.01,-0.0,-0.73,0.68
97906098,0.01,-0.0,-0.73,0.68
97909130,0.01,-0.0,-0.73,0.68
97912779,0.01,-0.0,-0.73,0.68
97915087,0.01,-0.0,-0.73,0.68
97918080,0.01,-0.0,-0.73,0.68
97921073,0.01,-0.0,-0.73,0.68
97924859,0.01,-0.0,-0.73,0.68
97927203,0.01,-0.0,-0.73,0.68
97930084,0.01,-0.0,-0.73,0.68
97933084,0.01,-0.0,-0.73,0.68
97936153,0.01,-0.0,-0.73,0.68
97939937,0.01,-0.0,-0.73,0.68
97942146,0.01,-0.0,-0.73,0.68
97945593,0.01,-0.0,-0.73,0.68
97948083,0.01,-0.0,-0.73,0.68
97951204,0.01,-0.0,-0.73,0.68
97954088,0.01,-0.0,-0.73,0.68
97957766,0.01,-0.0,-0.73,0.68
97960113,0.01,-0.0,-0.73,0.68
97963171,0.01,-0.0,-0.73,0.68
97966796,0.01,-0.0,-0.73,0.68
97969134,0.01,-0.0,-0.73,0.68
97972096,0.01,-0.0,-0.73,0.68
97975078,0.01,-0.0,-0.73,0.68
