timestamp,quatI,quatJ,quatK,quatReal
46743316,0.0,0.0,0.0,0.0
46752682,0.0,0.0,0.0,0.0
46753806,0.0,0.0,0.0,0.0
46754988,-0.05,-0.0,0.57,0.82
46756492,-0.05,-0.0,0.57,0.82
46759328,-0.05,-0.0,0.57,0.82
46762173,-0.05,-0.0,0.57,0.82
46763576,-0.05,-0.0,0.57,0.82
46766030,-0.05,0.0,0.57,0.82
46769016,-0.05,0.0,0.57,0.82
46772010,-0.05,0.0,0.57,0.82
46775028,-0.05,0.0,0.57,0.82
46778037,-0.05,0.0,0.57,0.82
46781654,-0.05,0.0,0.57,0.82
46784012,-0.05,0.0,0.57,0.82
46787008,-0.05,0.0,0.57,0.82
46790043,-0.05,0.0,0.57,0.82
46793096,-0.05,0.0,0.57,0.82
46796570,-0.05,0.0,0.57,0.82
46799006,-0.05,0.0,0.57,0.82
46802110,-0.05,0.0,0.57,0.82
46805099,-0.05,0.0,0.57,0.82
46808061,-0.05,0.0,0.57,0.82
46811044,-0.05,0.0,0.57,0.82
46814010,-0.05,0.0,0.57,0.82
46817023,-0.04,0.0,0.57,0.82
46820683,-0.04,0.0,0.57,0.82
46823026,-0.04,0.0,0.57,0.82
46826020,-0.04,0.0,0.57,0.82
46829016,-0.04,0.0,0.57,0.82
46832167,-0.04,0.0,0.57,0.82
46835687,-0.04,0.0,0.57,0.82
46838054,-0.04,0.0,0.57,0.82
46841558,-0.04,0.0,0.57,0.82
46844087,-0.04,0.0,0.57,0.82
46847004,-0.04,0.0,0.57,0.82
46850110,-0.04,0.01,0.57,0.82
46854377,-0.04,0.01,0.57,0.82
46856785,-0.04,0.01,0.57,0.82
46859036,-0.04,0.01,0.57,0.82
46862071,-0.04,0.01,0.57,0.82
46865046,-0.04,0.01,0.57,0.82
46868061,-0.04,0.01,0.57,0.82
46871184,-0.04,0.01,0.57,0.82
46874046,-0.04,0.01,0.57,0.82
46877002,-0.04,0.01,0.57,0.82
46880009,-0.04,0.01,0.57,0.82
46883702,-0.04,0.01,0.57,0.82
46886247,-0.04,0.01,0.57,0.82
46889198,-0.04,0.01,0.57,0.82
46892012,-0.04,0.01,0.57,0.82
46895025,-0.04,0.01,0.57,0.82
46898690,-0.04,0.01,0.57,0.82
46901204,-0.04,0.01,0.57,0.82
46904036,-0.04,0.01,0.57,0.82
46907107,-0.04,0.01,0.57,0.82
46910013,-0.04,0.01,0.57,0.82
46914365,-0.04,0.01,0.57,0.82
46916219,-0.04,0.01,0.57,0.82
46919081,-0.04,0.01,0.57,0.82
46922728,-0.04,0.01,0.57,0.82
46925048,-0.04,0.01,0.57,0.82
46928074,-0.04,0.01,0.57,0.82
46931244,-0.04,0.01,0.57,0.82
46934015,-0.04,0.01,0.57,0.82
46937018,-0.04,0.01,0.57,0.82
46940048,-0.04,0.01,0.57,0.82
46943045,-0.04,0.01,0.57,0.82
46946168,-0.04,0.01,0.57,0.82
46949011,-0.04,0.01,0.57,0.82
46952031,-0.04,0.01,0.57,0.82
46955020,-0.04,0.01,0.57,0.82
46959320,-0.04,0.01,0.57,0.82
46961099,-0.04,0.01,0.57,0.82
46964018,-0.04,0.01,0.57,0.82
46967010,-0.04,0.01,0.56,0.82
46970704,-0.04,0.01,0.56,0.82
46973041,-0.04,0.01,0.56,0.82
46976136,-0.04,0.01,0.56,0.82
46979014,-0.04,0.01,0.56,0.82
46982146,-0.04,0.01,0.56,0.82
46985808,-0.04,0.01,0.56,0.82
46988056,-0.04,0.01,0.56,0.82
46991486,-0.04,0.01,0.56,0.82
46994050,-0.04,0.01,0.56,0.82
46997005,-0.04,0.01,0.56,0.82
47000021,-0.04,0.01,0.56,0.82
47003727,-0.04,0.01,0.56,0.82
47006190,-0.04,0.01,0.56,0.82
47009157,-0.04,0.01,0.56,0.82
47012175,-0.04,0.01,0.56,0.82
47015721,-0.04,0.01,0.56,0.82
47018025,-0.04,0.01,0.56,0.82
47021146,-0.04,0.01,0.56,0.82
47024032,-0.04,0.01,0.56,0.82
47027011,-0.04,0.01,0.56,0.82
47030696,-0.04,0.01,0.56,0.82
47033038,-0.04,0.01,0.56,0.82
47036280,-0.04,0.01,0.56,0.82
47039019,-0.04,0.01,0.56,0.82
47042098,-0.04,0.01,0.57,0.82
47045882,-0.04,0.01,0.57,0.82
47048118,-0.04,0.01,0.57,0.82
47051137,-0.04,0.01,0.57,0.82
47054043,-0.04,0.01,0.57,0.82
47057139,-0.04,0.01,0.57,0.82
47060706,-0.04,0.01,0.57,0.82
47063030,-0.04,0.01,0.57,0.82
47066027,-0.04,0.01,0.57,0.82
47069011,-0.04,0.01,0.57,0.82
47072033,-0.04,0.01,0.57,0.82
47075772,-0.04,0.01,0.57,0.82
47078035,-0.04,0.01,0.57,0.82
47081096,-0.04,0.01,0.57,0.82
47084051,-0.04,0.01,0.57,0.82
47087035,-0.04,0.01,0.57,0.82
47090034,-0.04,0.01,0.57,0.82
47094433,-0.04,0.01,0.57,0.82
47096728,-0.04,0.01,0.57,0.82
47099038,-0.04,0.01,0.57,0.82
47102129,-0.04,0.01,0.57,0.82
47105088,-0.04,0.01,0.57,0.82
47108124,-0.04,0.01,0.57,0.82
47111061,-0.04,0.01,0.57,0.82
47114049,-0.04,0.01,0.57,0.82
47117012,-0.04,0.01,0.57,0.82
47120682,-0.04,0.01,0.57,0.82
47123031,-0.04,0.01,0.57,0.82
47126030,-0.04,0.01,0.57,0.82
