timestamp,quatI,quatJ,quatK,quatReal
565800844,-0.01,-0.04,-0.75,0.66
565811179,-0.01,-0.04,-0.75,0.66
565812374,-0.02,0.02,0.72,0.69
565813557,-0.02,0.02,0.72,0.69
565814956,-0.02,0.02,0.72,0.69
565818808,-0.02,0.02,0.72,0.69
565821219,-0.02,0.02,0.72,0.69
565824445,-0.02,0.02,0.72,0.69
565827746,-0.02,0.02,0.72,0.69
565829856,-0.02,0.02,0.72,0.69
565832074,-0.02,0.02,0.72,0.69
565834344,-0.02,0.02,0.72,0.69
565836966,-0.02,0.02,0.72,0.69
565839738,-0.02,0.02,0.72,0.69
565842767,-0.02,0.02,0.72,0.69
565845746,-0.02,0.02,0.72,0.69
565848736,-0.02,0.02,0.72,0.69
565851756,-0.02,0.02,0.72,0.69
565854858,-0.02,0.02,0.72,0.69
565857753,-0.02,0.02,0.72,0.69
565860734,-0.02,0.02,0.72,0.69
565863810,-0.02,0.02,0.72,0.69
565867456,-0.02,0.02,0.72,0.69
565869743,-0.02,0.02,0.72,0.69
565872848,-0.02,0.02,0.72,0.69
565926851,-0.02,0.02,0.72,0.69
565936722,-0.02,0.02,0.72,0.69
565938061,-0.02,0.02,0.72,0.69
565940288,-0.02,0.02,0.72,0.69
565942104,-0.02,0.02,0.72,0.69
565944782,-0.02,0.02,0.72,0.69
565947008,-0.02,0.02,0.72,0.69
565949869,-0.02,0.02,0.72,0.69
565952488,-0.02,0.02,0.72,0.69
565954365,-0.02,0.02,0.72,0.69
565957486,-0.02,0.02,0.72,0.69
565959968,-0.02,0.02,0.72,0.69
565962767,-0.02,0.02,0.72,0.69
565965771,-0.02,0.02,0.72,0.69
565968732,-0.02,0.02,0.72,0.69
565971740,-0.02,0.02,0.72,0.69
565974751,-0.02,0.02,0.72,0.69
565977748,-0.02,0.02,0.72,0.69
565980911,-0.02,0.02,0.72,0.69
565983731,-0.02,0.02,0.72,0.69
565986789,-0.02,0.02,0.72,0.69
565990471,-0.02,0.02,0.72,0.69
565992782,-0.02,0.02,0.72,0.69
565995803,-0.02,0.02,0.72,0.69
565998731,-0.02,0.02,0.72,0.69
566001741,-0.02,0.02,0.72,0.69
566005529,-0.02,0.02,0.72,0.69
566007745,-0.02,0.02,0.72,0.69
566010736,-0.02,0.02,0.72,0.69
566013729,-0.02,0.02,0.72,0.69
566017472,-0.02,0.02,0.72,0.69
566019753,-0.02,0.02,0.72,0.69
566023091,-0.02,0.02,0.72,0.69
566025821,-0.02,0.02,0.72,0.69
566028736,-0.02,0.02,0.72,0.69
566032460,-0.02,0.02,0.72,0.69
566034785,-0.02,0.02,0.72,0.69
566037730,-0.02,0.02,0.72,0.69
566040728,-0.02,0.02,0.72,0.69
566043727,-0.02,0.02,0.72,0.69
566046786,-0.02,0.02,0.72,0.69
566050460,-0.02,0.02,0.72,0.69
566052897,-0.02,0.02,0.72,0.69
566055876,-0.02,0.02,0.72,0.69
566058767,-0.02,0.02,0.72,0.69
566061740,-0.02,0.02,0.72,0.69
566066011,-0.02,0.02,0.72,0.69
566068616,-0.02,0.02,0.72,0.69
566070740,-0.02,0.02,0.72,0.69
566073732,-0.02,0.02,0.72,0.69
566076740,-0.02,0.02,0.72,0.69
566079847,-0.02,0.02,0.72,0.69
566082882,-0.02,0.02,0.72,0.69
566085743,-0.02,0.02,0.72,0.69
566088730,-0.02,0.02,0.72,0.69
566092412,-0.02,0.02,0.72,0.69
566094763,-0.02,0.02,0.72,0.69
566097947,-0.02,0.02,0.72,0.69
566100853,-0.02,0.02,0.72,0.69
566103824,-0.02,0.02,0.72,0.69
566107493,-0.02,0.02,0.72,0.69
566109803,-0.02,0.02,0.72,0.7
566112852,-0.02,0.02,0.72,0.7
566115771,-0.02,0.02,0.72,0.7
566118732,-0.02,0.02,0.72,0.7
566121735,-0.02,0.02,0.72,0.7
566125393,-0.02,0.02,0.72,0.7
566128132,-0.02,0.02,0.72,0.7
566130823,-0.02,0.02,0.72,0.7
566133735,-0.02,0.02,0.72,0.7
566137417,-0.02,0.02,0.72,0.7
566139764,-0.02,0.02,0.72,0.7
566142924,-0.02,0.02,0.72,0.7
566145725,-0.02,0.02,0.72,0.7
566148725,-0.02,0.02,0.72,0.7
566152404,-0.02,0.02,0.72,0.7
566154839,-0.02,0.02,0.71,0.7
566157874,-0.02,0.02,0.71,0.7
566160723,-0.02,0.02,0.71,0.7
566163759,-0.02,0.02,0.71,0.7
566166774,-0.02,0.02,0.71,0.7
566171005,-0.02,0.02,0.71,0.7
566172776,-0.02,0.02,0.71,0.7
566175761,-0.02,0.02,0.71,0.7
566178763,-0.02,0.02,0.71,0.7
566182432,-0.02,0.02,0.71,0.7
566185271,-0.02,0.02,0.71,0.7
566187806,-0.02,0.02,0.71,0.7
566190753,-0.02,0.02,0.71,0.7
566193758,-0.02,0.02,0.71,0.7
566197471,-0.02,0.02,0.71,0.7
566199750,-0.02,0.02,0.71,0.7
566202902,-0.03,0.02,0.71,0.7
566205832,-0.03,0.02,0.71,0.7
566208733,-0.03,0.02,0.71,0.7
566212414,-0.03,0.02,0.71,0.7
566214742,-0.03,0.02,0.71,0.7
566217754,-0.03,0.02,0.71,0.71
566220918,-0.03,0.02,0.71,0.71
566223732,-0.03,0.02,0.71,0.71
566226787,-0.03,0.02,0.71,0.71
566231175,-0.03,0.02,0.71,0.71
566232787,-0.03,0.02,0.71,0.71
566235766,-0.03,0.02,0.71,0.71
566239422,-0.03,0.02,0.71,0.71
566241759,-0.03,0.02,0.71,0.71
566244761,-0.03,0.02,0.71,0.71
566247742,-0.03,0.02,0.71,0.71
566250731,-0.03,0.02,0.71,0.71
566254397,-0.03,0.02,0.71,0.71
566256858,-0.03,0.02,0.7,0.71
566259762,-0.03,0.02,0.7,0.71
566262730,-0.03,0.02,0.7,0.71
566265732,-0.03,0.02,0.7,0.71
566268746,-0.03,0.02,0.7,0.71
566272416,-0.03,0.02,0.7,0.71
566275150,-0.03,0.02,0.7,0.71
566277731,-0.03,0.02,0.7,0.71
566280812,-0.03,0.02,0.7,0.71
566284404,-0.03,0.02,0.7,0.71
566286782,-0.03,0.02,0.7,0.71
566290205,-0.03,0.02,0.7,0.71
566292769,-0.03,0.02,0.7,0.71
566295824,-0.03,0.02,0.7,0.71
566298848,-0.03,0.02,0.7,0.71
566301757,-0.03,0.02,0.7,0.71
566304870,-0.03,0.02,0.7,0.71
566308018,-0.03,0.02,0.7,0.71
566310740,-0.03,0.02,0.7,0.72
566313726,-0.03,0.02,0.7,0.72
566317417,-0.03,0.02,0.7,0.72
566319836,-0.03,0.02,0.7,0.72
566322752,-0.03,0.02,0.7,0.72
566325735,-0.03,0.02,0.7,0.72
566329401,-0.03,0.02,0.7,0.72
566331755,-0.03,0.02,0.7,0.72
566334768,-0.03,0.02,0.69,0.72
566337738,-0.03,0.02,0.69,0.72
566340725,-0.03,0.02,0.69,0.72
