timestamp,quatI,quatJ,quatK,quatReal
742894203,-0.08,-0.09,0.99,0.08
742903811,-0.08,-0.09,0.99,0.08
742905019,-0.03,-0.03,0.99,0.13
742906243,-0.03,-0.03,0.99,0.13
742909088,-0.03,-0.03,0.99,0.13
742911947,-0.03,-0.03,0.99,0.13
742913149,-0.03,-0.03,0.99,0.13
742915866,-0.03,-0.03,0.99,0.13
742918217,-0.03,-0.03,0.99,0.13
742921009,-0.03,-0.03,0.99,0.13
742923952,-0.03,-0.03,0.99,0.13
742926967,-0.03,-0.03,0.99,0.13
742929994,-0.03,-0.03,0.99,0.13
742932973,-0.03,-0.03,0.99,0.13
742936017,-0.03,-0.03,0.99,0.13
742939048,-0.03,-0.03,0.99,0.13
742942102,-0.03,-0.03,0.99,0.13
742945635,-0.03,-0.03,0.99,0.13
742947984,-0.03,-0.02,0.99,0.13
742950975,-0.03,-0.02,0.99,0.12
742953948,-0.03,-0.02,0.99,0.12
742957635,-0.02,-0.02,0.99,0.12
742959972,-0.02,-0.02,0.99,0.12
742963391,-0.02,-0.02,0.99,0.12
742966031,-0.02,-0.02,0.99,0.12
743014146,-0.02,-0.02,0.99,0.12
743023998,-0.02,-0.02,0.99,0.12
743025185,-0.02,-0.02,0.99,0.12
743028029,-0.02,-0.02,0.99,0.11
743031670,-0.02,-0.02,0.99,0.11
743032880,-0.02,-0.02,0.99,0.11
743035934,-0.02,-0.02,0.99,0.11
743039219,-0.02,-0.02,0.99,0.11
743040456,-0.02,-0.02,0.99,0.11
743043380,-0.02,-0.02,0.99,0.11
743047661,-0.02,-0.02,0.99,0.11
743049660,-0.02,-0.02,0.99,0.11
743052702,-0.02,-0.02,0.99,0.11
743055362,-0.02,-0.02,0.99,0.11
743057383,-0.02,-0.02,0.99,0.11
743059841,-0.02,-0.02,0.99,0.11
743062012,-0.02,-0.02,0.99,0.11
743065001,-0.02,-0.02,0.99,0.11
743068408,-0.02,-0.02,0.99,0.11
743071070,-0.02,-0.02,0.99,0.11
743073997,-0.02,-0.02,0.99,0.11
743076992,-0.02,-0.02,0.99,0.11
743079992,-0.02,-0.02,0.99,0.11
743083373,-0.02,-0.02,0.99,0.11
743085953,-0.02,-0.02,0.99,0.11
743088974,-0.02,-0.02,0.99,0.11
743092070,-0.02,-0.02,0.99,0.11
743095629,-0.02,-0.02,0.99,0.11
743097976,-0.02,-0.02,0.99,0.11
743100950,-0.02,-0.02,0.99,0.11
743103968,-0.02,-0.02,0.99,0.11
743106951,-0.02,-0.02,0.99,0.11
743109971,-0.02,-0.02,0.99,0.11
743112982,-0.02,-0.02,0.99,0.11
743116048,-0.02,-0.02,0.99,0.11
743118953,-0.02,-0.02,0.99,0.11
743122620,-0.03,-0.02,0.99,0.11
743125046,-0.03,-0.02,0.99,0.11
743128014,-0.03,-0.02,0.99,0.11
743131074,-0.03,-0.02,0.99,0.11
743134009,-0.03,-0.02,0.99,0.11
743137669,-0.03,-0.02,0.99,0.11
743139997,-0.03,-0.02,0.99,0.11
743143021,-0.03,-0.02,0.99,0.11
743145955,-0.03,-0.02,0.99,0.11
743148957,-0.03,-0.02,0.99,0.11
743151964,-0.03,-0.02,0.99,0.11
743155648,-0.03,-0.02,0.99,0.11
743157970,-0.03,-0.01,0.99,0.1
743160969,-0.03,-0.01,0.99,0.1
743163994,-0.03,-0.01,0.99,0.1
743167051,-0.03,-0.01,0.99,0.1
743170645,-0.03,-0.01,0.99,0.1
743173487,-0.03,-0.01,0.99,0.1
743175959,-0.03,-0.01,0.99,0.1
743178962,-0.03,-0.01,0.99,0.1
743182728,-0.03,-0.01,0.99,0.1
743184983,-0.03,-0.01,0.99,0.1
743188235,-0.03,-0.01,0.99,0.1
743191063,-0.03,-0.01,0.99,0.1
743193995,-0.03,-0.01,0.99,0.1
743197021,-0.03,-0.01,0.99,0.1
743200691,-0.03,-0.01,0.99,0.1
743203164,-0.03,-0.01,0.99,0.1
743205952,-0.03,-0.01,0.99,0.1
743208970,-0.03,-0.01,0.99,0.1
743211957,-0.03,-0.01,0.99,0.1
743216420,-0.03,-0.01,0.99,0.1
743217961,-0.03,-0.01,0.99,0.1
743220975,-0.03,-0.01,0.99,0.1
743223975,-0.03,-0.01,0.99,0.1
743226977,-0.03,-0.01,0.99,0.1
743230022,-0.03,-0.01,0.99,0.1
743233817,-0.03,-0.01,0.99,0.1
743235982,-0.03,-0.02,0.99,0.1
743238970,-0.03,-0.02,0.99,0.1
743242077,-0.03,-0.02,0.99,0.1
743245724,-0.03,-0.02,0.99,0.1
743248230,-0.03,-0.02,0.99,0.1
743250951,-0.03,-0.02,0.99,0.1
743254000,-0.03,-0.02,0.99,0.1
743257807,-0.03,-0.02,0.99,0.1
743260000,-0.03,-0.02,0.99,0.1
743263180,-0.03,-0.02,0.99,0.1
743266068,-0.03,-0.02,0.99,0.1
743268979,-0.03,-0.02,0.99,0.1
743271976,-0.03,-0.02,0.99,0.1
743276314,-0.03,-0.02,0.99,0.1
743278097,-0.03,-0.02,0.99,0.1
743280957,-0.03,-0.02,0.99,0.1
743284646,-0.03,-0.02,0.99,0.1
743286967,-0.03,-0.02,0.99,0.1
743289974,-0.03,-0.02,0.99,0.1
743293392,-0.03,-0.02,0.99,0.11
743296028,-0.03,-0.02,0.99,0.11
743298962,-0.03,-0.02,0.99,0.11
743301975,-0.03,-0.02,0.99,0.11
743305649,-0.03,-0.02,0.99,0.11
743308058,-0.03,-0.02,0.99,0.11
743310954,-0.03,-0.02,0.99,0.11
743314025,-0.03,-0.02,0.99,0.11
743317797,-0.03,-0.02,0.99,0.11
743320773,-0.03,-0.02,0.99,0.11
743323045,-0.03,-0.02,0.99,0.11
743325990,-0.03,-0.02,0.99,0.11
743329016,-0.03,-0.02,0.99,0.11
743332702,-0.03,-0.02,0.99,0.11
743335482,-0.03,-0.02,0.99,0.11
743338055,-0.03,-0.02,0.99,0.11
743341087,-0.03,-0.02,0.99,0.12
743343989,-0.03,-0.02,0.99,0.12
743347032,-0.03,-0.02,0.99,0.12
743349971,-0.03,-0.02,0.99,0.12
743353157,-0.03,-0.02,0.99,0.12
743356673,-0.03,-0.02,0.99,0.12
743359628,-0.03,-0.02,0.99,0.12
743361973,-0.03,-0.02,0.99,0.12
743364992,-0.03,-0.02,0.99,0.12
743368049,-0.03,-0.02,0.99,0.12
743370954,-0.03,-0.02,0.99,0.12
743374004,-0.03,-0.02,0.99,0.12
743377652,-0.03,-0.02,0.99,0.12
743380013,-0.03,-0.02,0.99,0.12
743383062,-0.03,-0.02,0.99,0.12
743385963,-0.03,-0.02,0.99,0.12
743388961,-0.03,-0.03,0.99,0.12
743392060,-0.03,-0.03,0.99,0.12
743395651,-0.03,-0.03,0.99,0.13
743398272,-0.03,-0.03,0.99,0.13
743400979,-0.03,-0.03,0.99,0.13
743404065,-0.03,-0.03,0.99,0.13
743406981,-0.03,-0.03,0.99,0.13
743410773,-0.03,-0.03,0.99,0.13
743412990,-0.03,-0.03,0.99,0.13
743416067,-0.03,-0.03,0.99,0.13
743418971,-0.03,-0.03,0.99,0.13
743422622,-0.03,-0.03,0.99,0.13
743424953,-0.03,-0.03,0.99,0.13
743427975,-0.03,-0.03,0.99,0.13
743430982,-0.03,-0.03,0.99,0.13
743434727,-0.03,-0.03,0.99,0.13
743437020,-0.03,-0.03,0.99,0.13
743440470,-0.03,-0.03,0.99,0.13
743442986,-0.03,-0.03,0.99,0.13
743445986,-0.03,-0.03,0.99,0.13
743448952,-0.03,-0.03,0.99,0.13
743452618,-0.03,-0.03,0.99,0.13
743454979,-0.03,-0.03,0.99,0.13
743457952,-0.03,-0.03,0.99,0.13
743460989,-0.03,-0.03,0.99,0.13
743464073,-0.03,-0.03,0.99,0.13
743467790,-0.03,-0.03,0.99,0.13
743469981,-0.03,-0.03,0.99,0.13
743473024,-0.03,-0.03,0.99,0.13
743475960,-0.03,-0.03,0.99,0.13
743478950,-0.03,-0.03,0.99,0.13
743482614,-0.03,-0.03,0.99,0.13
743484975,-0.03,-0.03,0.99,0.13
743487967,-0.03,-0.03,0.99,0.13
743491058,-0.03,-0.03,0.99,0.13
743493995,-0.03,-0.03,0.99,0.13
743497681,-0.03,-0.03,0.99,0.13
743500073,-0.03,-0.03,0.99,0.13
743503062,-0.03,-0.03,0.99,0.13
743505965,-0.03,-0.03,0.99,0.13
743508963,-0.03,-0.03,0.99,0.13
743511975,-0.03,-0.03,0.99,0.13
743515013,-0.03,-0.03,0.99,0.13
743517967,-0.03,-0.03,0.99,0.13
743521068,-0.03,-0.03,0.99,0.13
743524662,-0.03,-0.03,0.99,0.13
743526981,-0.03,-0.03,0.99,0.13
743529991,-0.03,-0.03,0.99,0.13
743532971,-0.03,-0.03,0.99,0.13
743536001,-0.03,-0.03,0.99,0.13
743539640,-0.03,-0.03,0.99,0.13
743542077,-0.03,-0.03,0.99,0.13
743545013,-0.03,-0.03,0.99,0.13
743547949,-0.03,-0.03,0.99,0.13
743550957,-0.03,-0.03,0.99,0.13
743554700,-0.03,-0.03,0.99,0.13
743557023,-0.03,-0.03,0.99,0.13
743560441,-0.03,-0.03,0.99,0.13
743562990,-0.03,-0.03,0.99,0.13
743566100,-0.03,-0.03,0.99,0.13
743568956,-0.03,-0.03,0.99,0.13
743572612,-0.03,-0.03,0.99,0.13
743574978,-0.03,-0.03,0.99,0.13
743577960,-0.03,-0.03,0.99,0.13
743581067,-0.03,-0.03,0.99,0.13
743583971,-0.03,-0.03,0.99,0.13
743587621,-0.03,-0.03,0.99,0.13
743590012,-0.03,-0.03,0.99,0.13
743592971,-0.03,-0.03,0.99,0.13
743595954,-0.03,-0.03,0.99,0.13
743599633,-0.03,-0.03,0.99,0.13
743601961,-0.03,-0.03,0.99,0.13
743604974,-0.03,-0.03,0.99,0.13
743607973,-0.03,-0.03,0.99,0.13
743610959,-0.03,-0.03,0.99,0.13
743614669,-0.03,-0.03,0.99,0.13
743617109,-0.03,-0.03,0.99,0.13
743620639,-0.03,-0.03,0.99,0.13
743622985,-0.03,-0.03,0.99,0.13
743625980,-0.03,-0.03,0.99,0.13
743628967,-0.03,-0.03,0.99,0.13
743631977,-0.03,-0.03,0.99,0.13
743635562,-0.03,-0.03,0.99,0.13
743638070,-0.03,-0.03,0.99,0.13
743641116,-0.03,-0.03,0.99,0.13
743643968,-0.03,-0.03,0.99,0.13
743646972,-0.03,-0.03,0.99,0.13
743649976,-0.03,-0.03,0.99,0.12
743652957,-0.03,-0.03,0.99,0.12
743655957,-0.03,-0.03,0.99,0.12
743659789,-0.03,-0.03,0.99,0.12
743661983,-0.03,-0.03,0.99,0.12
743664993,-0.03,-0.03,0.99,0.12
743667965,-0.03,-0.03,0.99,0.13
743670954,-0.03,-0.03,0.99,0.13
743674023,-0.03,-0.03,0.99,0.13
743677860,-0.03,-0.03,0.99,0.13
743680040,-0.03,-0.03,0.99,0.13
743682990,-0.03,-0.03,0.99,0.13
743685990,-0.03,-0.03,0.99,0.13
743689047,-0.03,-0.03,0.99,0.13
743693329,-0.03,-0.03,0.99,0.13
743694981,-0.03,-0.03,0.99,0.13
743697969,-0.03,-0.03,0.99,0.13
743700968,-0.03,-0.03,0.99,0.13
743704008,-0.03,-0.04,0.99,0.13
743706974,-0.03,-0.04,0.99,0.13
743710618,-0.03,-0.04,0.99,0.13
743712968,-0.03,-0.04,0.99,0.13
743716042,-0.03,-0.04,0.99,0.13
743719628,-0.03,-0.04,0.99,0.13
743721978,-0.03,-0.04,0.99,0.13
743725257,-0.03,-0.04,0.99,0.13
743727991,-0.03,-0.04,0.99,0.13
743730959,-0.03,-0.04,0.99,0.13
743734027,-0.03,-0.04,0.99,0.14
743737657,-0.03,-0.04,0.99,0.14
743740240,-0.03,-0.04,0.99,0.14
743743065,-0.03,-0.04,0.99,0.14
743745992,-0.03,-0.04,0.99,0.14
743748986,-0.03,-0.04,0.99,0.14
743752648,-0.03,-0.04,0.99,0.14
743755189,-0.03,-0.04,0.99,0.14
743757959,-0.03,-0.04,0.99,0.14
743760959,-0.03,-0.04,0.99,0.15
743764704,-0.03,-0.04,0.99,0.15
743767079,-0.03,-0.04,0.99,0.15
743770171,-0.03,-0.04,0.99,0.15
743772951,-0.02,-0.04,0.99,0.15
743775959,-0.02,-0.04,0.99,0.15
743778963,-0.02,-0.04,0.99,0.15
743781971,-0.02,-0.04,0.99,0.16
743785127,-0.02,-0.04,0.99,0.16
743787955,-0.02,-0.04,0.99,0.16
743791173,-0.02,-0.04,0.99,0.16
743794016,-0.02,-0.04,0.99,0.16
743801483,-0.02,-0.04,0.99,0.16
743805974,-0.02,-0.04,0.99,0.16
743814309,-0.02,-0.04,0.99,0.17
743816340,-0.02,-0.04,0.99,0.17
743819801,-0.02,-0.04,0.98,0.17
743823701,-0.02,-0.04,0.98,0.17
743826945,-0.02,-0.04,0.98,0.17
