timestamp,quatI,quatJ,quatK,quatReal
467170402,0.08,-0.02,-0.74,0.67
467179150,0.08,-0.02,-0.74,0.66
467181017,-0.01,0.04,-0.71,0.7
467182824,-0.01,0.04,-0.71,0.7
467185469,-0.01,0.04,-0.71,0.7
467187877,-0.01,0.04,-0.71,0.7
467191551,-0.01,0.04,-0.71,0.7
467194157,-0.01,0.04,-0.71,0.7
467195590,-0.01,0.04,-0.71,0.7
467197501,-0.01,0.04,-0.71,0.7
467199810,-0.01,0.04,-0.71,0.7
467202587,-0.01,0.04,-0.71,0.7
467205924,-0.01,0.04,-0.71,0.7
467208575,-0.01,0.04,-0.71,0.7
467211788,-0.01,0.04,-0.71,0.7
467214611,-0.01,0.04,-0.71,0.7
467217633,-0.01,0.04,-0.71,0.7
467220965,-0.01,0.04,-0.71,0.7
467223682,-0.01,0.04,-0.71,0.7
467226598,-0.01,0.04,-0.71,0.7
467229602,-0.01,0.04,-0.71,0.7
467232609,-0.01,0.04,-0.71,0.7
467236257,-0.01,0.04,-0.71,0.7
467239932,-0.01,0.04,-0.71,0.7
467241598,-0.01,0.04,-0.71,0.7
467295923,-0.01,0.04,-0.71,0.7
467305562,-0.01,0.04,-0.71,0.7
467306786,-0.01,0.03,-0.71,0.7
467307990,-0.01,0.03,-0.71,0.7
467310776,-0.01,0.03,-0.71,0.7
467312610,-0.01,0.03,-0.71,0.7
467315460,-0.01,0.03,-0.71,0.7
467317267,-0.01,0.03,-0.71,0.7
467319667,-0.01,0.03,-0.71,0.7
467322793,-0.01,0.03,-0.71,0.7
467325747,-0.01,0.03,-0.71,0.7
467328618,-0.01,0.03,-0.71,0.7
467331619,-0.01,0.03,-0.71,0.7
467334586,-0.01,0.03,-0.71,0.7
467337622,-0.01,0.03,-0.71,0.7
467340720,-0.01,0.03,-0.71,0.7
467343584,-0.01,0.03,-0.71,0.7
467347279,-0.01,0.03,-0.71,0.7
467349605,-0.01,0.03,-0.71,0.7
467352719,-0.01,0.03,-0.71,0.7
467355717,-0.01,0.03,-0.71,0.7
467358627,-0.01,0.03,-0.71,0.7
467361618,-0.0,0.03,-0.71,0.7
467364620,-0.0,0.03,-0.71,0.7
467367617,-0.0,0.03,-0.71,0.7
467370713,-0.0,0.03,-0.71,0.7
467373724,-0.0,0.03,-0.71,0.7
467376584,-0.0,0.03,-0.71,0.7
467379594,-0.0,0.03,-0.71,0.7
467383304,-0.0,0.03,-0.71,0.7
467385754,-0.0,0.03,-0.71,0.7
467388581,-0.0,0.03,-0.71,0.7
467391591,-0.0,0.03,-0.71,0.7
467394605,-0.0,0.03,-0.71,0.7
467398366,-0.0,0.03,-0.71,0.7
467400676,-0.0,0.03,-0.71,0.7
467403588,-0.0,0.03,-0.71,0.7
467407256,-0.0,0.03,-0.71,0.7
467409594,-0.0,0.03,-0.71,0.7
467413341,-0.0,0.03,-0.71,0.7
467415661,-0.0,0.03,-0.71,0.7
467418625,-0.0,0.03,-0.71,0.7
467421648,-0.0,0.03,-0.71,0.7
467425371,-0.0,0.03,-0.71,0.7
467427636,-0.0,0.03,-0.71,0.7
467430626,-0.0,0.03,-0.71,0.7
467433578,-0.0,0.03,-0.71,0.7
467436587,-0.0,0.03,-0.71,0.7
467440279,-0.0,0.03,-0.71,0.7
467442599,-0.0,0.03,-0.71,0.7
467445615,-0.0,0.03,-0.71,0.7
467448685,-0.0,0.03,-0.71,0.7
467451601,-0.0,0.03,-0.71,0.7
467455316,-0.0,0.03,-0.71,0.7
467458178,-0.0,0.03,-0.71,0.7
467460611,-0.0,0.03,-0.71,0.7
467463586,-0.0,0.03,-0.71,0.7
467466588,-0.0,0.03,-0.71,0.7
467469592,-0.0,0.03,-0.71,0.7
467472722,-0.0,0.03,-0.71,0.7
467476367,-0.0,0.03,-0.71,0.7
467478655,-0.0,0.02,-0.71,0.7
467481621,-0.0,0.02,-0.71,0.7
467485303,-0.0,0.02,-0.71,0.7
467487638,-0.0,0.02,-0.71,0.7
467490704,-0.0,0.02,-0.71,0.7
467493603,-0.0,0.02,-0.71,0.71
467497276,-0.0,0.02,-0.71,0.71
467500291,-0.0,0.02,-0.71,0.71
467502597,-0.0,0.02,-0.71,0.71
467505592,-0.0,0.02,-0.71,0.71
467508580,0.0,0.02,-0.71,0.71
467511585,0.0,0.02,-0.71,0.71
467515265,0.0,0.02,-0.71,0.71
467517627,0.0,0.02,-0.71,0.71
467520593,0.0,0.02,-0.71,0.71
467523656,0.0,0.02,-0.71,0.71
467527359,0.0,0.02,-0.71,0.71
467529602,0.0,0.02,-0.71,0.71
467532594,0.0,0.02,-0.71,0.71
467535703,0.0,0.02,-0.71,0.71
467538622,0.0,0.02,-0.71,0.71
467542289,0.0,0.02,-0.71,0.71
467544670,0.0,0.02,-0.71,0.71
467547805,0.0,0.02,-0.71,0.71
467550880,0.0,0.02,-0.71,0.71
467553582,0.0,0.02,-0.71,0.71
467556586,0.0,0.02,-0.71,0.71
467559615,0.0,0.02,-0.71,0.71
467563797,0.0,0.02,-0.71,0.71
467565590,0.0,0.02,-0.7,0.71
467568593,0.0,0.02,-0.7,0.71
467572256,0.0,0.02,-0.7,0.71
467574621,0.0,0.02,-0.7,0.71
467578275,0.0,0.02,-0.7,0.71
467580586,0.0,0.02,-0.7,0.71
467583584,0.0,0.02,-0.7,0.71
467586591,0.0,0.02,-0.7,0.71
467590299,0.0,0.02,-0.7,0.71
467592746,0.0,0.02,-0.7,0.71
467595670,0.0,0.02,-0.7,0.71
467598774,0.0,0.02,-0.7,0.71
467602314,0.0,0.02,-0.7,0.71
467605232,0.0,0.02,-0.7,0.71
467607622,0.0,0.02,-0.7,0.71
467610616,0.0,0.02,-0.7,0.71
467613593,0.0,0.02,-0.7,0.71
467617267,0.0,0.02,-0.7,0.71
467619610,0.0,0.02,-0.7,0.71
467622710,0.0,0.02,-0.7,0.71
467625594,0.0,0.02,-0.7,0.71
467628646,0.0,0.02,-0.7,0.71
467631593,0.0,0.02,-0.7,0.71
467635292,0.0,0.02,-0.7,0.71
467637650,0.0,0.02,-0.7,0.71
467640771,0.0,0.02,-0.7,0.71
467643644,0.0,0.02,-0.7,0.71
467646599,0.0,0.02,-0.7,0.71
467650261,0.0,0.02,-0.7,0.71
467652619,0.0,0.02,-0.7,0.72
467655669,0.0,0.02,-0.7,0.72
467658624,0.0,0.02,-0.7,0.72
467661621,0.0,0.02,-0.7,0.72
467665270,0.0,0.02,-0.7,0.72
467667617,0.0,0.02,-0.7,0.72
467670745,0.0,0.02,-0.7,0.72
467673673,0.0,0.02,-0.7,0.72
467677347,0.0,0.02,-0.7,0.72
467679612,0.0,0.02,-0.7,0.72
467683072,0.0,0.02,-0.7,0.72
467685583,0.0,0.02,-0.7,0.72
467688579,0.0,0.02,-0.7,0.72
467691592,0.0,0.02,-0.7,0.72
467695265,0.0,0.02,-0.7,0.72
467697694,0.0,0.02,-0.7,0.72
467700609,0.0,0.02,-0.7,0.72
467703693,0.0,0.02,-0.7,0.72
467707312,0.0,0.02,-0.7,0.72
467709614,0.0,0.02,-0.7,0.72
467712598,0.0,0.02,-0.7,0.72
467715701,0.0,0.02,-0.7,0.72
467718630,0.0,0.02,-0.7,0.72
467721620,0.0,0.02,-0.7,0.71
467725296,0.0,0.02,-0.7,0.71
467727603,0.0,0.02,-0.7,0.71
467730676,0.0,0.02,-0.7,0.71
467733590,0.0,0.02,-0.7,0.71
467737266,0.0,0.02,-0.7,0.71
467739607,0.0,0.02,-0.7,0.71
467742680,0.0,0.02,-0.7,0.72
467745592,0.0,0.02,-0.7,0.72
467748686,0.0,0.02,-0.7,0.72
467751609,0.0,0.02,-0.7,0.72
467755249,0.0,0.02,-0.7,0.72
467757587,0.0,0.02,-0.7,0.72
467760632,0.0,0.02,-0.7,0.72
467763666,0.0,0.02,-0.7,0.72
467767369,0.0,0.02,-0.7,0.72
467769627,0.0,0.02,-0.7,0.72
467772706,0.0,0.02,-0.7,0.72
467775657,0.0,0.02,-0.7,0.72
467778649,0.0,0.02,-0.7,0.72
467781636,0.0,0.02,-0.7,0.72
467785298,0.0,0.02,-0.7,0.72
467787579,0.0,0.02,-0.7,0.72
467790581,-0.0,0.02,-0.7,0.72
467793596,-0.0,0.02,-0.7,0.72
467797500,-0.0,0.02,-0.7,0.72
467799609,-0.0,0.02,-0.7,0.72
467802969,-0.0,0.02,-0.7,0.72
467805591,-0.0,0.02,-0.7,0.72
467808590,-0.0,0.02,-0.7,0.72
