timestamp,quatI,quatJ,quatK,quatReal
221078854,-0.12,0.0,0.66,0.74
221088896,-0.12,0.0,0.66,0.74
221090086,0.02,0.05,0.7,0.72
221092053,0.02,0.05,0.7,0.72
221095076,0.02,0.05,0.7,0.72
221098728,0.02,0.05,0.7,0.72
221100874,0.02,0.05,0.7,0.72
221103696,0.02,0.05,0.7,0.71
221106559,0.02,0.05,0.7,0.71
221108578,0.02,0.05,0.7,0.71
221111794,0.02,0.05,0.7,0.71
221115426,0.02,0.05,0.7,0.71
221117417,0.02,0.05,0.7,0.71
221120266,0.02,0.05,0.7,0.71
221121912,0.02,0.05,0.7,0.71
221123937,0.02,0.05,0.7,0.71
221126789,0.02,0.05,0.7,0.71
221129689,0.02,0.05,0.7,0.71
221132708,0.02,0.05,0.7,0.71
221135709,0.02,0.05,0.7,0.71
221138721,0.02,0.05,0.7,0.71
221141851,0.02,0.05,0.7,0.71
221144688,0.02,0.05,0.7,0.71
221147751,0.02,0.05,0.7,0.71
221151462,0.02,0.05,0.7,0.71
221213884,0.02,0.05,0.7,0.71
221223536,0.02,0.05,0.7,0.71
221224842,0.02,0.05,0.71,0.71
221226037,0.02,0.05,0.71,0.71
221228243,0.02,0.05,0.71,0.71
221231105,0.02,0.05,0.71,0.71
221234970,0.02,0.05,0.71,0.7
221238799,0.02,0.05,0.71,0.7
221241029,0.02,0.05,0.71,0.7
221244377,0.02,0.05,0.71,0.7
221246403,0.02,0.05,0.71,0.7
221248246,0.02,0.05,0.71,0.7
221251309,0.02,0.05,0.71,0.7
221254814,0.02,0.05,0.71,0.7
221257231,0.02,0.05,0.71,0.7
221259998,0.02,0.05,0.71,0.7
221261732,0.02,0.05,0.71,0.7
221264731,0.02,0.05,0.71,0.7
221267800,0.02,0.05,0.71,0.7
221270809,0.02,0.05,0.71,0.7
221273769,0.02,0.05,0.71,0.7
221276734,0.02,0.05,0.71,0.7
221279725,0.02,0.05,0.71,0.7
221283394,0.02,0.05,0.71,0.7
221285705,0.02,0.05,0.71,0.7
221289420,0.02,0.05,0.71,0.7
221291683,0.02,0.05,0.71,0.7
221294707,0.02,0.05,0.71,0.7
221297686,0.02,0.05,0.71,0.7
221301474,0.02,0.05,0.71,0.7
221303781,0.02,0.05,0.71,0.7
221306722,0.02,0.05,0.71,0.7
221309762,0.02,0.05,0.71,0.7
221312702,0.02,0.05,0.72,0.7
221315705,0.02,0.05,0.72,0.7
221319406,0.02,0.05,0.72,0.7
221321702,0.02,0.05,0.72,0.7
221325019,0.02,0.05,0.72,0.7
221327729,0.02,0.05,0.72,0.7
221330736,0.02,0.05,0.72,0.69
221334417,0.02,0.05,0.72,0.69
221336724,0.02,0.05,0.72,0.69
221339723,0.02,0.05,0.72,0.69
221342729,0.02,0.05,0.72,0.69
221346361,0.02,0.05,0.72,0.69
221348725,0.02,0.05,0.72,0.69
221351770,0.02,0.05,0.72,0.69
221354686,0.02,0.05,0.72,0.69
221357692,0.02,0.05,0.72,0.69
221361406,0.02,0.05,0.72,0.69
221363731,0.02,0.05,0.72,0.69
221366753,0.02,0.05,0.72,0.69
221369684,0.02,0.05,0.72,0.69
221372732,0.02,0.05,0.72,0.69
221375812,0.02,0.05,0.72,0.69
221378721,0.02,0.05,0.72,0.69
221381720,0.02,0.05,0.72,0.69
221386122,0.02,0.05,0.72,0.69
221388381,0.02,0.05,0.72,0.69
221390700,0.02,0.05,0.72,0.69
221393760,0.02,0.05,0.72,0.69
221396727,0.02,0.05,0.72,0.69
221399844,0.02,0.05,0.72,0.69
221402726,0.02,0.05,0.72,0.69
221406367,0.02,0.05,0.72,0.69
221409203,0.02,0.05,0.72,0.69
221411683,0.02,0.05,0.72,0.69
221414702,0.02,0.05,0.72,0.69
221417688,0.02,0.05,0.72,0.69
221421356,0.02,0.05,0.72,0.69
221423720,0.02,0.05,0.72,0.69
221426701,0.02,0.05,0.72,0.69
221429687,0.02,0.05,0.72,0.69
221433381,0.02,0.05,0.73,0.69
221435707,0.02,0.06,0.73,0.69
221438712,0.02,0.06,0.73,0.69
221441877,0.02,0.06,0.73,0.69
221444804,0.02,0.06,0.73,0.69
221447713,0.02,0.06,0.73,0.69
221451486,0.02,0.06,0.73,0.69
221453771,0.02,0.06,0.73,0.69
